#mag    e_mag    col1   e_col1    m_ini
21.5508    0.0975   1.8156   0.1319   2.8584
21.1925    0.0952   1.6601   0.1293   2.9300
21.2349    0.0834   1.8517   0.1157   3.2667
20.9342    0.0799   1.7293   0.1117   3.3767
20.8450    0.0698   1.7481   0.0998   3.7191
20.8302    0.0763   1.8794   0.1075   3.4933
21.2266    0.0878   1.6481   0.1208   2.0637
20.3757    0.0568   1.4862   0.0841   4.2124
20.6521    0.0636   1.4157   0.0924   3.8381
20.5625    0.0624   1.4445   0.0909   3.9472
20.3550    0.0596   1.5207   0.0875   4.0320
20.8840    0.0733   1.3420   0.1040   2.2547
20.0363    0.0491   1.4844   0.0745   4.5047
20.6004    0.0657   1.3808   0.0949   2.3489
20.4693    0.0619   1.1854   0.0903   2.3906
20.1694    0.0537   1.1964   0.0802   2.4658
20.0123    0.0482   1.3851   0.0734   4.2121
19.5760    0.0375   1.1859   0.0597   4.5283
18.9999    0.0269   1.1012   0.0457   5.1657
18.7741    0.0237   1.0481   0.0414   5.2692
19.2190    0.0307   1.0151   0.0508   4.8538
18.7042    0.0222   0.9654   0.0392   5.3286
19.1371    0.0287   0.8401   0.0481   2.7558
18.6973    0.0224   0.4932   0.0395   2.8736
18.3305    0.0178   0.1633   0.0330   5.3802
17.7444    0.0118   0.0710   0.0244   6.0269
18.5494    0.0206  -0.1871   0.0370   3.1298
18.8950    0.0259  -0.1975   0.0444   3.2589
18.1302    0.0154   0.1251   0.0297   6.1412
18.6746    0.0218  -0.1413   0.0387   6.0038
19.0314    0.0273  -0.3386   0.0462   3.4821
19.0173    0.0274  -0.3583   0.0464   3.7148
18.2093    0.0165  -0.3810   0.0311   7.6426
18.1070    0.0153  -0.4193   0.0294   8.0303
18.6326    0.0212  -0.4517   0.0379   4.4713
18.5565    0.0207  -0.3745   0.0371   4.5561
17.6665    0.0114  -0.5207   0.0237   9.6426
17.7475    0.0118  -0.5079   0.0243   9.3032
17.3703    0.0088  -0.5693   0.0198  11.0337
17.6379    0.0110  -0.6577   0.0232   6.8087
16.7477    0.0049  -0.6615   0.0137  14.5762
15.9884    0.0015  -0.7625   0.0081  20.1302
