#ID x y mag e_mag col1 e_col1 memb_prob sel
144135   1853.097000 3629.311000  19.9580   0.0170   0.0160   0.0250   0.8740      1
143849   1834.126000 3593.375000  19.9600   0.0190   0.0950   0.0230   0.7730      1
143576   1818.774000 3590.247000  19.2550   0.0090  -0.0570   0.0210   0.7690      1
143552   1817.013000 3627.074000  19.8960   0.0100  -0.0630   0.0130   0.7650      1
143095   1788.197000 3611.365000  19.2540   0.0150  -0.0500   0.0160   0.7510      1
143690   1825.192000 3676.364000  19.9910   0.0130   0.1150   0.0160   0.7500      1
143349   1803.883000 3590.700000  18.9960   0.0130  -0.0990   0.0160   0.7470      1
144331   1864.954000 3604.362000  19.3240   0.0090  -0.1050   0.0100   0.7460      1
143903   1837.917000 3636.121000  18.8410   0.0060  -0.0130   0.0090   0.7200      1
143875   1836.101000 3618.606000  18.8730   0.0130  -0.0480   0.0170   0.7200      1
143580   1819.110000 3644.338000  19.3500   0.0170  -0.1080   0.0170   0.7200      1
143973   1842.766000 3619.084000  19.2950   0.0160  -0.0000   0.0210   0.7100      1
143919   1839.169000 3615.659000  19.0280   0.0070  -0.1300   0.0100   0.7010      1
144327   1864.403000 3596.223000  19.0690   0.0080  -0.1580   0.0140   0.7010      1
143507   1814.170000 3614.831000  18.9110   0.0070  -0.1640   0.0110   0.7000      1
144407   1869.236000 3605.344000  20.5470   0.0340  -0.0320   0.0470   0.6990      1
144802   1891.230000 3609.406000  17.8750   0.0200  -0.3100   0.0210   0.6870      1
143656   1823.348000 3601.746000  19.8440   0.0130  -0.1180   0.0220   0.6650      1
143664   1823.685000 3634.208000  20.6380   0.0230   0.1010   0.0270   0.6610      1
143618   1821.220000 3651.468000  20.0980   0.0120   0.0570   0.0170   0.6460      1
144268   1860.789000 3637.358000  18.8890   0.0060  -0.1010   0.0080   0.6370      1
142985   1781.274000 3640.845000  20.0940   0.0140   0.1060   0.0180   0.6300      1
143564   1817.794000 3605.560000  20.4880   0.0190   0.2750   0.0280   0.6260      1
144462   1872.002000 3616.121000  20.5710   0.0310   0.1220   0.0410   0.6250      1
144392   1868.264000 3609.392000  18.7230   0.0180   0.0590   0.0200   0.6200      1
143893   1837.101000 3602.379000  19.9850   0.0130   0.5120   0.0200   0.6060      1
144421   1870.127000 3655.239000  20.0240   0.0160   0.4630   0.0190   0.6040      1
144624   1881.423000 3616.369000  20.4210   0.0190   0.5060   0.0280   0.6030      1
144510   1874.850000 3612.855000  18.3900   0.0050  -0.2020   0.0070   0.5910      1
143776   1829.860000 3591.869000  18.4000   0.0050  -0.2150   0.0070   0.5910      1
144345   1865.638000 3616.540000  18.0610   0.0060  -0.2120   0.0080   0.5910      1
143793   1830.741000 3672.876000  20.1160   0.0120   0.7880   0.0190   0.5890      1
143131   1790.664000 3595.803000  20.4810   0.0140   0.1670   0.0180   0.5890      1
144147   1853.952000 3620.946000  17.8680   0.0050  -0.2770   0.0080   0.5860      1
144002   1844.680000 3580.302000  18.7870   0.0210   0.1610   0.0280   0.5860      1
143374   1805.511000 3655.223000  20.4200   0.0190  -0.0890   0.0550   0.5820      1
