#mag    e_mag    col1   e_col1    m_ini
21.9152    0.0882   0.7202   0.1132   2.5515
21.7636    0.0894   0.9563   0.1146   2.5435
21.5720    0.0825   0.8584   0.1066   2.5917
21.8110    0.0814   0.8362   0.1053   2.5997
21.5131    0.0751   0.6349   0.0978   2.6480
21.5008    0.0664   0.6529   0.0875   2.7284
22.1267    0.1016   0.5464   0.1287   1.4446
21.4954    0.0705   0.6521   0.0923   2.6882
21.6340    0.0714   0.6639   0.0934   2.6801
21.9693    0.1081   0.6239   0.1361   1.4204
21.4268    0.0648   0.6739   0.0856   2.7605
21.5347    0.0696   0.7689   0.0913   2.6962
21.5177    0.0657   0.7353   0.0866   2.7444
21.2440    0.0562   0.4642   0.0753   2.8409
21.2072    0.0579   0.6071   0.0773   2.8168
21.7537    0.0783   0.5511   0.1016   1.5571
21.6211    0.0783   0.4459   0.1016   1.5571
21.2035    0.0531   0.5270   0.0715   2.8784
21.1947    0.0518   0.5403   0.0698   2.9106
21.0272    0.0464   0.4682   0.0633   3.0352
20.5948    0.0342   0.2517   0.0480   3.3986
21.1283    0.0488   0.3441   0.0663   2.9436
21.0637    0.0531   0.5191   0.0715   2.8784
20.8444    0.0405   0.3891   0.0559   3.1848
21.3288    0.0616   0.3295   0.0818   1.6840
21.0623    0.0469   0.5351   0.0639   2.9999
20.7027    0.0366   0.3621   0.0510   3.3104
21.3378    0.0587   0.3633   0.0782   1.7131
21.1537    0.0513   0.2714   0.0693   1.8028
21.3727    0.0587   0.2418   0.0782   1.7131
20.6634    0.0387   0.2978   0.0537   3.2365
20.5612    0.0328   0.2968   0.0462   3.4546
21.1498    0.0525   0.1984   0.0707   1.7867
21.2210    0.0558   0.2716   0.0748   1.7433
21.2607    0.0558   0.3891   0.0748   1.7433
21.1528    0.0543   0.2591   0.0729   1.7626
21.0854    0.0491   0.2723   0.0666   1.8349
21.0297    0.0450   0.1725   0.0615   1.9055
20.9783    0.0450   0.1338   0.0615   1.9055
20.6351    0.0354   0.2822   0.0495   3.3331
21.0135    0.0477   0.1803   0.0648   1.8582
20.9792    0.0450   0.1732   0.0615   1.9055
20.3776    0.0304   0.2780   0.0431   3.5710
20.5200    0.0337   0.1960   0.0474   3.4001
20.9712    0.0450   0.1231   0.0615   1.9055
20.4036    0.0294   0.1960   0.0419   3.6226
20.4025    0.0304   0.1707   0.0431   3.5591
20.9068    0.0426   0.1116   0.0585   1.9537
20.2662    0.0287   0.2359   0.0409   3.6618
20.2640    0.0273   0.1944   0.0391   3.7565
20.8577    0.0410   0.0401   0.0566   1.9859
20.7998    0.0414   0.0071   0.0571   1.9779
20.8949    0.0442   0.1834   0.0605   1.9216
20.4816    0.0317   0.2281   0.0449   3.4787
20.3103    0.0282   0.0819   0.0404   3.6716
20.7443    0.0374  -0.0040   0.0521   2.0743
20.0062    0.0235   0.0397   0.0342   4.0602
20.7584    0.0387  -0.0049   0.0536   2.0422
20.0453    0.0239   0.0447   0.0347   4.0281
19.9641    0.0226   0.0325   0.0331   4.1486
20.0109    0.0238  -0.0111   0.0346   4.0361
20.5069    0.0328  -0.0170   0.0463   2.2110
20.1991    0.0261   0.1364   0.0377   3.8145
19.9781    0.0229   0.0872   0.0334   4.1165
20.6217    0.0343  -0.0643   0.0482   2.1627
20.5841    0.0354   0.0318   0.0496   2.1306
20.5678    0.0336   0.0013   0.0472   2.1869
20.3019    0.0287   0.1665   0.0410   3.6234
20.5011    0.0317  -0.0137   0.0448   2.2512
20.3976    0.0306  -0.1340   0.0434   2.2914
20.4111    0.0308  -0.1041   0.0437   2.2833
20.4947    0.0321  -0.0272   0.0454   2.2351
20.5256    0.0328  -0.0133   0.0463   2.2110
20.4608    0.0312  -0.0553   0.0442   2.2672
19.8687    0.0215  -0.0556   0.0316   4.2252
20.3549    0.0295  -0.1608   0.0420   2.3350
19.6551    0.0194  -0.0321   0.0287   4.5419
19.8860    0.0212   0.0156   0.0312   4.2848
19.7224    0.0196  -0.0544   0.0290   4.5057
20.1609    0.0263  -0.1626   0.0379   2.4794
20.2860    0.0276  -0.0751   0.0395   2.4184
20.2529    0.0269  -0.1903   0.0387   2.4489
20.1559    0.0257  -0.1041   0.0371   2.5099
19.9086    0.0215   0.0325   0.0315   4.2132
20.1731    0.0251  -0.1490   0.0363   2.5404
20.1166    0.0251  -0.2280   0.0363   2.5404
20.1278    0.0251  -0.1724   0.0363   2.5404
20.0521    0.0246  -0.1745   0.0356   2.5709
19.9827    0.0227  -0.1937   0.0331   2.6833
20.0493    0.0238  -0.1548   0.0345   2.6173
19.5385    0.0178  -0.0530   0.0266   4.7559
19.1438    0.0150  -0.1895   0.0227   5.3831
19.8997    0.0220  -0.2178   0.0322   2.7313
19.1380    0.0148  -0.2004   0.0223   5.4560
19.8155    0.0209  -0.2441   0.0307   2.8092
19.2445    0.0154  -0.1683   0.0233   5.2865
19.7337    0.0199  -0.2829   0.0294   2.8902
19.1857    0.0151  -0.1934   0.0228   5.3391
19.7879    0.0206  -0.2445   0.0303   2.8330
19.2080    0.0152  -0.2065   0.0229   5.2825
19.6294    0.0189  -0.2924   0.0281   2.9761
19.7102    0.0196  -0.2587   0.0289   2.9189
19.5291    0.0179  -0.3003   0.0267   3.0783
19.5495    0.0181  -0.2668   0.0270   3.0559
18.8776    0.0131  -0.2755   0.0199   5.9916
18.8186    0.0128  -0.2787   0.0195   6.1005
