#mag    e_mag    col1   e_col1    m_ini
21.7831    0.1342   0.0164   0.1755   1.4681
21.8402    0.1262   0.7550   0.1659   1.4981
21.1584    0.0839   0.5306   0.1141   2.9101
21.1685    0.0792   0.5102   0.1083   2.9663
21.8234    0.1342   0.5068   0.1755   1.4681
22.0310    0.1278   0.3362   0.1678   1.4921
21.1792    0.0873   0.3659   0.1184   2.8728
21.0549    0.0867   0.5427   0.1177   2.8793
21.3267    0.0844   0.5949   0.1148   2.9040
22.2069    0.1434   0.6470   0.1866   1.4364
21.8198    0.1179   0.3228   0.1558   1.5328
21.5292    0.1088   0.5138   0.1447   1.5735
21.6494    0.1138   0.5341   0.1509   1.5505
20.9616    0.0694   0.4525   0.0961   3.0937
20.9955    0.0733   0.3539   0.1010   3.0356
21.1334    0.0791   0.5036   0.1082   2.9627
21.0356    0.0803   0.7099   0.1097   2.9495
20.9443    0.0742   0.6536   0.1021   3.0173
21.0363    0.0760   0.4884   0.1044   2.9965
21.0267    0.0756   0.6565   0.1039   3.0117
21.4778    0.1179   0.5166   0.1558   1.5328
21.0114    0.0779   0.4853   0.1067   2.9759
20.8571    0.0735   0.5015   0.1013   3.0242
21.0172    0.0767   0.5458   0.1053   2.9949
21.6780    0.1241   0.5238   0.1634   1.5064
20.9998    0.0791   0.4162   0.1082   2.9627
21.5410    0.1031   0.4669   0.1378   1.6005
21.0194    0.0767   0.4518   0.1052   2.9896
21.0525    0.0791   0.4177   0.1082   2.9627
20.9981    0.0769   0.3755   0.1055   2.9937
21.0420    0.0809   0.5068   0.1104   2.9429
20.9402    0.0785   0.6340   0.1075   2.9693
21.4295    0.1044   0.3382   0.1394   1.5943
20.7492    0.0695   0.4634   0.0963   3.0704
21.3013    0.0882   0.4189   0.1195   1.6812
21.2138    0.0875   0.2345   0.1186   1.6855
20.8023    0.0680   0.6842   0.0944   3.0877
21.3995    0.0943   0.2506   0.1270   1.6467
21.3912    0.0966   0.2051   0.1299   1.6342
20.7890    0.0695   0.2819   0.0963   3.0704
21.2368    0.0933   0.5124   0.1258   1.6523
20.7128    0.0675   0.5551   0.0938   3.0931
20.7986    0.0681   0.4586   0.0946   3.0888
20.7964    0.0653   0.4037   0.0910   3.1219
20.7061    0.0652   0.2808   0.0909   3.1198
20.7942    0.0617   0.4209   0.0865   3.1923
20.7295    0.0667   0.4430   0.0928   3.1024
20.7139    0.0649   0.3011   0.0904   3.1241
20.8913    0.0660   0.4012   0.0919   3.1111
21.1387    0.0868   0.3961   0.1177   1.6899
21.2691    0.0909   0.3330   0.1228   1.6659
20.9285    0.0706   0.4771   0.0976   3.0580
21.2536    0.0990   0.3348   0.1327   1.6218
20.8781    0.0693   0.2627   0.0960   1.8002
20.6644    0.0589   0.4609   0.0830   3.2381
21.1549    0.0833   0.3130   0.1134   1.7105
20.8700    0.0732   0.3967   0.1009   1.7741
21.1428    0.0801   0.3069   0.1095   1.7299
20.4197    0.0518   0.2584   0.0739   3.3570
20.6275    0.0598   0.4763   0.0841   3.2288
21.0630    0.0826   0.5362   0.1126   1.7145
20.8779    0.0693   0.4093   0.0960   1.8002
20.7923    0.0634   0.4508   0.0887   3.1405
20.9065    0.0732   0.2811   0.1009   1.7741
20.8929    0.0700   0.2974   0.0969   1.7953
20.6329    0.0614   0.4080   0.0862   3.1826
20.9417    0.0724   0.1900   0.0999   1.7792
21.1046    0.0772   0.1990   0.1059   1.7483
20.4516    0.0549   0.3702   0.0779   3.2870
20.4783    0.0525   0.4172   0.0748   3.3670
20.9605    0.0777   0.3347   0.1065   1.7452
20.6865    0.0631   0.4174   0.0882   3.1444
20.3877    0.0517   0.2750   0.0738   3.2736
20.1989    0.0439   0.3243   0.0639   3.5426
20.7571    0.0685  -0.0020   0.0950   1.8055
20.7127    0.0620   0.4153   0.0869   1.8500
20.4367    0.0531   0.2970   0.0756   3.2580
20.7250    0.0644   0.4412   0.0898   1.8333
20.6301    0.0592   0.4010   0.0833   1.8701
20.1967    0.0441   0.3357   0.0641   3.4735
20.7428    0.0666   0.3614   0.0927   1.8177
20.6147    0.0570   0.4471   0.0805   1.8861
20.2244    0.0456   0.3966   0.0661   3.4866
20.4569    0.0535   0.4296   0.0762   3.2528
20.2718    0.0477   0.3225   0.0687   3.3461
20.5626    0.0596   0.3492   0.0839   1.8671
20.5621    0.0546   0.4126   0.0776   3.2406
20.4675    0.0570   0.1122   0.0805   1.8861
20.3755    0.0520   0.4335   0.0742   1.9228
19.9849    0.0407   0.2552   0.0598   3.4704
19.6095    0.0305   0.3270   0.0464   3.8573
20.4043    0.0525   0.4017   0.0748   1.9193
19.9383    0.0374   0.2786   0.0554   3.6707
20.2380    0.0461   0.4789   0.0667   1.9670
20.1058    0.0424   0.3799   0.0620   3.3742
19.7431    0.0337   0.2966   0.0507   3.7811
20.2556    0.0471   0.4092   0.0680   1.9596
20.4552    0.0548   0.4305   0.0777   1.9021
20.0523    0.0436   0.3106   0.0635   3.3969
20.1113    0.0423   0.4200   0.0618   1.9976
20.2265    0.0441   0.4093   0.0642   3.4154
20.0907    0.0433   0.3694   0.0631   1.9893
20.1048    0.0437   0.5171   0.0636   1.9865
19.3682    0.0257   0.4170   0.0402   3.9836
19.0887    0.0214   0.7267   0.0345   3.9766
20.0671    0.0394   0.4196   0.0581   2.0207
19.3138    0.0250   0.4916   0.0392   3.9815
17.8976    0.0089   2.0423   0.0174   3.9522
19.9517    0.0368   0.5501   0.0546   2.0438
19.8504    0.0352   0.5918   0.0526   2.0573
19.4921    0.0272   0.4694   0.0422   3.8782
19.5361    0.0286   0.5262   0.0440   3.7547
19.8374    0.0363   0.4804   0.0541   2.0474
18.5841    0.0147   2.1733   0.0255   2.0888
19.1819    0.0222   1.1302   0.0356   4.0278
19.7131    0.0311   0.3184   0.0473   3.7795
19.1963    0.0228   1.7261   0.0364   2.1968
19.5387    0.0290   1.7575   0.0445   2.1306
19.0305    0.0207   0.9731   0.0336   4.1266
19.4207    0.0264   1.7069   0.0411   2.1582
19.3563    0.0251   1.7355   0.0394   2.1717
18.8967    0.0185   1.0995   0.0307   4.1938
19.5524    0.0286   1.7735   0.0441   2.1341
19.1800    0.0224   1.0994   0.0358   4.0617
18.6873    0.0161   1.7216   0.0274   4.2918
19.1938    0.0227   1.0833   0.0362   4.0220
19.2693    0.0245   1.7927   0.0386   2.1787
18.5858    0.0147   1.2418   0.0255   4.2943
17.9042    0.0090   2.3564   0.0176   2.2573
18.5957    0.0148   1.7663   0.0256   4.3180
18.8932    0.0186   1.8910   0.0307   2.2447
18.8073    0.0175   1.5507   0.0292   3.8823
