#mag    e_mag    col1   e_col1    m_ini
23.6595    0.1015   0.7988   0.1470   0.9029
23.1431    0.0760   0.8573   0.1111   1.7131
23.2487    0.0772   1.0157   0.1128   1.7043
23.6965    0.0974   0.7150   0.1412   0.9156
22.8748    0.0621   0.8825   0.0915   1.8161
22.8314    0.0590   0.7397   0.0870   1.8549
23.4017    0.0855   0.6688   0.1246   0.9554
22.8232    0.0562   0.8116   0.0830   1.8871
23.0329    0.0680   0.9558   0.0998   1.7719
22.4198    0.0471   0.6155   0.0699   1.9540
22.7301    0.0564   0.7068   0.0832   1.0930
22.5296    0.0481   0.6850   0.0713   1.9733
22.6818    0.0564   0.7165   0.0832   1.8622
22.7967    0.0582   0.6598   0.0858   1.0822
22.5587    0.0499   0.7193   0.0739   1.9180
22.8673    0.0606   0.4276   0.0893   1.0680
22.6204    0.0524   0.7502   0.0776   1.8950
23.0195    0.0655   0.5690   0.0964   1.0416
23.1026    0.0690   0.6018   0.1013   1.0246
22.8696    0.0574   0.7222   0.0847   1.8534
22.2498    0.0419   0.6263   0.0624   2.0719
22.9438    0.0615   0.6806   0.0906   1.0633
22.0814    0.0360   0.5526   0.0537   2.1715
22.4886    0.0468   0.7356   0.0694   1.9462
22.6811    0.0545   0.5408   0.0805   1.8780
22.0238    0.0363   0.5360   0.0541   2.1458
22.6439    0.0532   0.5609   0.0787   1.1129
22.1046    0.0385   0.5239   0.0574   2.1003
22.0540    0.0371   0.7281   0.0553   2.1365
22.2855    0.0418   0.6430   0.0622   1.9965
22.5407    0.0469   0.4501   0.0696   1.1592
22.1391    0.0380   0.5216   0.0565   2.0564
22.4876    0.0490   0.5489   0.0725   1.1431
22.3555    0.0469   0.5030   0.0696   1.1592
22.6106    0.0532   0.6568   0.0787   1.1129
22.0398    0.0350   0.5014   0.0523   2.1463
21.7442    0.0298   0.4861   0.0446   2.2975
21.6482    0.0280   0.5595   0.0419   2.3437
22.1742    0.0391   0.5894   0.0582   2.0282
22.7445    0.0532   0.4635   0.0787   1.1129
21.7424    0.0299   0.5456   0.0446   2.2994
22.2137    0.0406   0.5604   0.0603   2.0516
22.3376    0.0417   0.5853   0.0620   2.0009
21.8340    0.0319   0.5400   0.0476   2.2504
22.3097    0.0439   0.5055   0.0652   1.1845
21.8928    0.0336   0.6222   0.0502   2.2114
22.2127    0.0398   0.3444   0.0593   1.2226
21.9670    0.0359   0.4825   0.0535   2.0706
22.0476    0.0365   0.4062   0.0545   1.2579
22.0071    0.0342   0.5457   0.0510   2.1318
21.5638    0.0269   0.3980   0.0402   2.3469
21.8055    0.0305   0.5443   0.0455   2.2533
21.9389    0.0331   0.3748   0.0494   1.3008
21.8614    0.0333   0.3516   0.0498   1.2974
22.0187    0.0368   0.4096   0.0548   1.2553
21.7518    0.0295   0.3753   0.0441   2.2303
22.1094    0.0392   0.4350   0.0584   1.2289
21.6028    0.0271   0.4178   0.0404   2.3325
21.5459    0.0267   0.4096   0.0399   2.3424
21.3730    0.0235   0.4239   0.0351   2.4761
21.9146    0.0336   0.4661   0.0502   2.1707
22.0176    0.0363   0.3864   0.0541   1.2606
22.2215    0.0418   0.3958   0.0621   1.2035
22.1884    0.0398   0.4279   0.0593   1.2226
21.4527    0.0259   0.4812   0.0388   2.4008
21.3784    0.0236   0.3748   0.0353   2.4629
21.3799    0.0241   0.3309   0.0360   2.4255
21.8920    0.0324   0.2450   0.0484   1.3095
20.9704    0.0180   0.2889   0.0269   2.6928
21.3012    0.0227   0.4208   0.0339   2.4904
21.3650    0.0233   0.3539   0.0349   2.4436
21.2562    0.0219   0.3117   0.0328   2.5099
21.1624    0.0204   0.3544   0.0305   2.5864
21.6685    0.0281   0.3217   0.0421   1.3761
21.8349    0.0322   0.2828   0.0481   1.3127
21.4219    0.0242   0.2424   0.0361   2.3646
21.3662    0.0234   0.3941   0.0350   2.4437
21.3943    0.0245   0.2983   0.0366   2.3756
21.3815    0.0237   0.3780   0.0354   2.4534
21.2865    0.0226   0.3833   0.0338   2.4845
21.6066    0.0269   0.2573   0.0402   1.3975
21.0216    0.0184   0.3302   0.0274   2.6761
21.7183    0.0293   0.2717   0.0437   1.3570
21.4005    0.0246   0.1838   0.0368   1.4427
20.7133    0.0148   0.1843   0.0219   2.8708
21.3054    0.0220   0.0666   0.0329   1.4993
21.5758    0.0265   0.2859   0.0397   1.4041
21.4995    0.0255   0.1594   0.0382   1.4237
21.0537    0.0188   0.2958   0.0280   2.6399
21.3584    0.0235   0.1216   0.0352   1.4658
21.2657    0.0220   0.2598   0.0328   2.4593
20.7469    0.0151   0.1717   0.0225   2.8448
20.7787    0.0155   0.1806   0.0230   2.8229
21.5042    0.0260   0.1929   0.0389   1.4142
20.9406    0.0171   0.2380   0.0255   2.7001
20.8403    0.0165   0.2350   0.0246   2.7645
20.7713    0.0153   0.2244   0.0228   2.8321
20.8165    0.0155   0.2125   0.0231   2.8256
20.9462    0.0174   0.1908   0.0259   2.6364
20.5029    0.0128   0.1144   0.0189   2.9819
21.1798    0.0202   0.0831   0.0301   1.5439
20.8414    0.0161   0.1363   0.0239   2.6915
21.2274    0.0213   0.0962   0.0318   1.5160
20.5524    0.0134   0.1602   0.0197   2.9566
20.9945    0.0184   0.0589   0.0275   1.5893
20.6098    0.0137   0.1194   0.0203   2.9126
20.8655    0.0169   0.2144   0.0251   2.7075
21.1571    0.0199   0.0931   0.0298   1.5497
21.0287    0.0188   0.0736   0.0281   1.5786
21.2664    0.0218   0.1708   0.0326   1.5048
20.8841    0.0169   0.2189   0.0251   2.7075
20.3286    0.0110   0.0787   0.0161   3.1335
20.4789    0.0124   0.0911   0.0183   2.9304
20.8750    0.0163   0.0769   0.0242   1.6473
20.4580    0.0122   0.0947   0.0179   3.0136
20.3698    0.0113   0.0943   0.0166   3.1023
20.3725    0.0113   0.0963   0.0165   3.1135
20.9007    0.0171   0.0563   0.0254   1.6248
20.5128    0.0129   0.1615   0.0190   2.9533
20.3372    0.0112   0.0747   0.0164   3.1193
20.7970    0.0158   0.0339   0.0235   1.6599
20.6826    0.0146   0.0348   0.0216   1.6965
19.8515    0.0075   0.0018   0.0106   3.4407
20.3616    0.0115   0.0289   0.0168   1.7863
20.3770    0.0115   0.0170   0.0168   1.7863
20.0122    0.0086   0.0241   0.0124   3.2544
20.4963    0.0126  -0.0073   0.0186   1.7521
20.4636    0.0123   0.0146   0.0181   1.7622
20.6238    0.0141   0.0438   0.0209   1.7089
20.3471    0.0113   0.0309   0.0165   1.7919
20.3549    0.0112  -0.0272   0.0165   1.7932
19.7289    0.0067   0.0350   0.0094   3.4401
20.0120    0.0085   0.0565   0.0122   1.8737
19.5641    0.0057   0.0187   0.0078   3.5772
19.5503    0.0056   0.0526   0.0076   3.5504
20.2129    0.0100   0.0416   0.0145   1.8309
19.8980    0.0078   0.0661   0.0111   1.8936
19.8358    0.0072   0.0527   0.0102   3.3106
20.1845    0.0100   0.0271   0.0145   1.8309
18.9872    0.0029   0.9715   0.0033   3.6450
19.3974    0.0047   0.1393   0.0062   3.4837
19.2778    0.0042   0.0786   0.0054   3.4885
19.1084    0.0034   0.1081   0.0042   3.7550
19.5179    0.0054   0.1679   0.0074   1.9629
19.3620    0.0046   0.0993   0.0060   3.5842
19.6335    0.0060   0.1194   0.0083   1.9447
18.9428    0.0027   1.1549   0.0030   3.4474
18.3798    0.0008   0.7208  -0.0001   4.0267
18.4012    0.0009   0.8985   0.0000   3.9343
18.9954    0.0029   1.3176   0.0033   2.0371
18.1076    0.0001   1.4612  -0.0013   4.0154
18.8613    0.0024   1.3176   0.0025   2.0559
16.6988   -0.0023   2.3143  -0.0054   2.1409
17.5320   -0.0011   1.6601  -0.0033   4.1421
18.0955    0.0001   0.8367  -0.0014   4.0853
