#mag    e_mag    col1   e_col1    m_ini
22.8434    0.0676   0.9669   0.1061   1.7855
22.3423    0.0523   0.8356   0.0845   1.8770
23.0230    0.0764   0.9344   0.1183   0.9603
22.2982    0.0491   0.8422   0.0797   1.9179
22.8740    0.0702   0.9097   0.1098   0.9776
22.4919    0.0517   0.7989   0.0836   1.8803
22.5835    0.0573   0.8401   0.0917   1.8485
22.1159    0.0432   0.7384   0.0710   1.9700
22.7410    0.0662   0.9059   0.1042   1.7947
22.7681    0.0658   0.7631   0.1036   1.7973
21.7280    0.0351   0.6755   0.0587   2.0450
21.6852    0.0339   0.8469   0.0570   1.0812
22.1631    0.0451   0.7239   0.0739   1.0528
20.9192    0.0206   1.2832   0.0356   2.1237
22.0687    0.0434   0.6984   0.0713   1.0577
22.0070    0.0396   0.8513   0.0657   1.0676
22.2575    0.0471   0.9102   0.0769   1.9056
21.8814    0.0383   0.7298   0.0636   1.9468
22.4455    0.0548   0.8576   0.0881   1.0243
22.5020    0.0560   0.9702   0.0897   1.0207
21.8057    0.0365   0.7508   0.0610   2.0284
21.9222    0.0392   0.7119   0.0651   2.0051
19.3123    0.0056   1.5582   0.0089   1.1095
