#mag    e_mag    col1   e_col1    m_ini
22.3859    0.0779   0.8621   0.1244   1.7513
22.4671    0.0828   0.7927   0.1306   1.7244
22.5282    0.0812   0.6088   0.1285   1.7336
22.4109    0.0786   0.5347   0.1253   1.7473
22.3207    0.0759   0.8378   0.1218   1.7622
22.9514    0.1141   0.7503   0.1679   0.8989
22.2997    0.0795   0.9691   0.1264   1.7427
22.5320    0.0852   0.6724   0.1335   1.7115
22.3977    0.0779   0.6775   0.1244   1.7513
22.4583    0.0820   0.7812   0.1295   1.7290
22.8996    0.1172   0.4465   0.1715   0.8925
22.4157    0.0786   0.6703   0.1253   1.7473
22.1937    0.0705   0.6446   0.1149   1.7911
21.9581    0.0561   0.5820   0.0955   1.8903
22.1276    0.0662   0.6543   0.1093   1.8304
22.2038    0.0662   0.4804   0.1092   1.8147
21.8843    0.0576   0.7993   0.0977   1.8935
21.6225    0.0479   0.5876   0.0840   1.9836
22.4374    0.0871   0.4095   0.1359   0.9634
22.6856    0.0871   0.6220   0.1359   0.9634
22.8367    0.1066   0.6215   0.1592   0.9152
22.0887    0.0675   0.5285   0.1109   1.8077
22.7537    0.0976   0.5671   0.1486   0.9362
22.1580    0.0637   0.5347   0.1058   1.8287
22.7339    0.0976   0.5203   0.1486   0.9362
22.2403    0.0730   0.4869   0.1181   1.7779
22.4428    0.0834   0.6436   0.1312   0.9739
22.6099    0.0964   0.5231   0.1472   0.9392
21.9447    0.0598   0.4777   0.1006   1.8503
22.0898    0.0695   0.6626   0.1135   1.7969
22.1821    0.0675   0.7042   0.1109   1.8077
22.1513    0.0678   0.4392   0.1114   1.8133
22.0306    0.0592   0.7086   0.0999   1.8533
22.4990    0.0800   0.6018   0.1271   0.9835
21.6181    0.0480   0.6093   0.0841   1.9830
22.1445    0.0682   0.7253   0.1118   1.8166
22.0647    0.0625   0.5318   0.1042   1.8354
21.9400    0.0608   0.6969   0.1020   1.8672
22.0945    0.0643   0.5829   0.1067   1.8252
21.9991    0.0630   0.7044   0.1050   1.8323
22.0919    0.0619   0.4614   0.1035   1.8384
22.6217    0.0918   0.6284   0.1417   0.9509
22.5798    0.0897   0.5211   0.1391   0.9564
22.2270    0.0751   0.5561   0.1209   0.9985
22.1716    0.0730   0.5415   0.1181   1.7779
21.9396    0.0581   0.5249   0.0983   1.8599
22.0356    0.0603   0.6306   0.1013   1.8473
21.9444    0.0572   0.5424   0.0971   1.8899
22.0972    0.0637   0.6969   0.1058   1.8287
22.2790    0.0730   0.6379   0.1181   1.7779
21.9503    0.0638   0.6149   0.1061   1.8386
21.9778    0.0662   0.6924   0.1092   1.8147
22.7102    0.0929   0.4633   0.1430   0.9480
21.8917    0.0576   0.6939   0.0977   1.8625
22.1823    0.0711   0.7132   0.1156   1.7881
22.1978    0.0662   0.8248   0.1092   1.8147
21.9926    0.0607   0.6626   0.1018   1.8531
22.0579    0.0668   0.5475   0.1101   1.8112
22.1069    0.0648   0.7774   0.1073   1.8406
21.6986    0.0514   0.5446   0.0890   1.9442
22.3641    0.0780   0.6080   0.1246   0.9895
22.6704    0.0918   0.7498   0.1417   0.9509
22.4680    0.0771   0.4213   0.1233   0.9925
22.2438    0.0695   0.4712   0.1135   1.7969
22.1869    0.0672   0.8869   0.1105   1.8212
22.3714    0.0780   0.4033   0.1246   0.9895
21.6855    0.0492   0.4865   0.0859   1.9337
21.4689    0.0431   0.4700   0.0769   1.9500
21.3343    0.0419   0.4889   0.0753   1.9571
21.6513    0.0488   0.6138   0.0852   1.0987
21.6518    0.0480   0.4918   0.0842   1.1023
21.6326    0.0466   0.5677   0.0820   1.9280
21.5894    0.0466   0.3438   0.0821   1.1095
21.4995    0.0470   0.5141   0.0826   1.1077
21.4619    0.0463   0.5330   0.0816   1.9299
21.5046    0.0448   0.4191   0.0795   2.0041
21.6917    0.0546   0.4750   0.0935   1.0732
21.3734    0.0402   0.5144   0.0726   2.0582
21.4667    0.0452   0.6327   0.0800   2.0077
21.4709    0.0439   0.6698   0.0782   2.0000
21.3528    0.0416   0.5935   0.0747   1.9848
22.0704    0.0643   0.1786   0.1067   1.0351
21.3587    0.0412   0.4101   0.0742   1.9838
21.7591    0.0500   0.4867   0.0870   1.9289
21.7005    0.0500   0.3926   0.0870   1.0933
21.2396    0.0370   0.4890   0.0677   2.1044
21.3511    0.0402   0.4945   0.0726   2.0360
21.1232    0.0350   0.4370   0.0647   2.1255
21.4781    0.0466   0.5619   0.0820   1.9280
21.6130    0.0487   0.5072   0.0851   1.9149
21.5616    0.0463   0.5450   0.0816   1.9352
21.7150    0.0495   0.5324   0.0863   1.9261
21.9592    0.0591   0.4649   0.0997   1.0546
21.4327    0.0423   0.4451   0.0757   2.0354
21.6720    0.0480   0.5443   0.0842   1.1023
21.9855    0.0605   0.4034   0.1016   1.0490
21.4413    0.0433   0.6153   0.0773   1.9482
21.1630    0.0366   0.4068   0.0672   2.0846
21.6482    0.0483   0.4589   0.0846   1.9621
21.2045    0.0362   0.4833   0.0665   2.1044
21.5597    0.0466   0.4152   0.0821   1.1095
22.3315    0.0684   0.5005   0.1122   1.0206
21.2662    0.0380   0.3890   0.0693   2.0913
22.0634    0.0663   0.5840   0.1094   1.0278
21.3405    0.0419   0.4999   0.0753   2.0360
21.6758    0.0489   0.6943   0.0854   1.9135
21.5948    0.0460   0.4924   0.0812   1.9318
21.6452    0.0496   0.4292   0.0864   1.0951
21.9383    0.0614   0.3754   0.1028   1.0458
21.4853    0.0431   0.5417   0.0770   1.9553
21.2355    0.0380   0.6497   0.0693   2.0838
21.1746    0.0372   0.3901   0.0680   2.0992
21.9661    0.0614   0.5058   0.1028   1.0458
21.2283    0.0390   0.4710   0.0708   2.0766
21.3566    0.0406   0.5664   0.0733   2.0557
21.5279    0.0477   0.3647   0.0836   1.1041
21.4279    0.0431   0.4589   0.0769   1.9500
21.3013    0.0386   0.5779   0.0702   2.0790
22.0091    0.0627   0.4295   0.1045   1.0410
21.5343    0.0438   0.6858   0.0780   1.9731
21.7088    0.0508   0.5677   0.0881   1.0898
21.6346    0.0496   0.3915   0.0864   1.0951
22.1949    0.0699   0.6099   0.1142   1.0154
21.5223    0.0458   0.5280   0.0810   1.9400
22.2208    0.0670   0.4932   0.1103   1.0254
22.0564    0.0643   0.5385   0.1067   1.0351
21.8350    0.0533   0.4643   0.0917   1.0788
21.6010    0.0454   0.4043   0.0803   1.9408
21.4725    0.0444   0.5094   0.0788   2.0156
21.9906    0.0605   0.6565   0.1016   1.0490
20.8031    0.0292   0.4523   0.0554   2.2118
21.7065    0.0508   0.5091   0.0881   1.0898
21.4724    0.0439   0.5132   0.0782   1.9446
21.3182    0.0409   0.4715   0.0737   2.0368
21.5345    0.0488   0.4819   0.0852   1.0987
21.6660    0.0484   0.5354   0.0847   1.9168
