#mag    e_mag    col1   e_col1    m_ini
22.3316    0.0599   0.9557   0.0783   1.9205
22.5115    0.0618   1.0368   0.0806   1.9052
22.2448    0.0599   1.0812   0.0783   1.9205
22.3889    0.0624   0.9046   0.0814   1.9001
22.3464    0.0593   1.0925   0.0775   1.9256
22.1894    0.0494   0.8293   0.0652   2.0084
22.1569    0.0553   0.9901   0.0725   1.9589
22.6435    0.0678   0.8959   0.0882   1.0618
22.2574    0.0553   1.1619   0.0725   1.9589
22.5457    0.0626   0.6873   0.0816   1.0842
21.9615    0.0469   0.8807   0.0620   2.0307
21.8219    0.0411   0.8738   0.0546   2.1159
22.1223    0.0490   1.0049   0.0647   2.0245
22.2282    0.0529   1.0014   0.0696   1.9844
22.0720    0.0499   0.9515   0.0659   2.0037
21.8808    0.0428   0.8158   0.0568   2.0875
22.1183    0.0534   0.8906   0.0702   1.9744
22.1195    0.0494   0.7786   0.0652   2.0084
21.9339    0.0457   0.9100   0.0605   2.0532
21.8959    0.0437   0.8085   0.0579   2.0862
22.1304    0.0481   0.9832   0.0636   2.0194
21.9393    0.0457   0.8424   0.0605   2.0416
22.6807    0.0669   0.7113   0.0870   1.0656
21.7950    0.0403   0.7794   0.0536   2.1272
22.4812    0.0687   0.6745   0.0892   1.0583
22.7098    0.0735   0.9762   0.0951   1.0399
22.1142    0.0503   0.9104   0.0663   2.0005
22.2225    0.0534   0.9179   0.0702   1.9744
22.2879    0.0592   0.6703   0.0774   1.0997
21.9664    0.0461   0.8579   0.0610   2.0379
22.2391    0.0512   0.8571   0.0674   1.9932
22.4661    0.0669   0.7252   0.0870   1.0656
22.0141    0.0483   0.9388   0.0637   2.0333
22.6423    0.0651   0.8723   0.0848   1.0731
22.7916    0.0779   0.8882   0.1005   1.0244
21.8252    0.0429   0.7645   0.0570   2.0890
22.2329    0.0499   0.9585   0.0659   2.0037
22.4590    0.0735   0.8148   0.0951   1.0399
22.1371    0.0485   0.6819   0.0640   1.1569
21.8417    0.0417   0.7012   0.0554   1.2014
21.5291    0.0323   0.8061   0.0434   2.2300
21.6528    0.0377   0.7637   0.0504   2.1177
21.8076    0.0382   0.7966   0.0510   2.1123
21.6473    0.0359   0.8023   0.0481   2.1364
21.6050    0.0347   0.7240   0.0465   2.1920
21.9368    0.0450   0.7671   0.0596   1.1785
21.9360    0.0450   0.7162   0.0596   1.1785
21.7248    0.0377   0.7117   0.0504   2.1177
22.2574    0.0549   0.6478   0.0721   1.1210
22.3916    0.0563   0.6317   0.0739   1.1136
21.6147    0.0352   0.7750   0.0472   2.1440
21.5275    0.0329   0.8320   0.0442   2.2245
21.7741    0.0396   0.8321   0.0528   2.0986
21.3760    0.0299   0.6981   0.0403   2.2971
21.6567    0.0359   0.7591   0.0481   2.1364
21.7705    0.0398   0.7332   0.0530   2.0966
22.1398    0.0502   0.6591   0.0662   1.1466
22.2769    0.0575   0.8031   0.0754   1.1077
21.9657    0.0442   0.7950   0.0586   2.0547
21.7527    0.0407   0.8127   0.0541   2.0881
21.9268    0.0438   0.6202   0.0581   1.1863
22.0294    0.0444   0.7774   0.0588   1.1825
21.8381    0.0411   0.8670   0.0547   2.0838
21.7927    0.0411   0.7794   0.0547   2.0838
21.8726    0.0427   0.7938   0.0567   1.1939
21.7215    0.0393   0.8270   0.0524   2.1015
21.3724    0.0307   0.7227   0.0414   2.2790
21.7918    0.0389   0.8512   0.0518   2.1248
21.8764    0.0417   0.6266   0.0554   1.2014
21.5703    0.0347   0.5659   0.0465   1.2594
20.9665    0.0229   0.6754   0.0312   2.4534
21.7380    0.0403   0.6604   0.0537   1.2118
21.5417    0.0340   0.6766   0.0456   2.1584
21.4747    0.0314   0.5848   0.0422   1.2927
21.5150    0.0341   0.7555   0.0457   1.2654
21.3847    0.0305   0.6952   0.0410   2.2324
21.5468    0.0354   0.6190   0.0474   1.2533
21.5236    0.0354   0.7067   0.0474   1.2533
21.3726    0.0301   0.7882   0.0406   2.2340
21.6261    0.0347   0.5100   0.0465   1.2594
21.7223    0.0381   0.7119   0.0508   1.2301
20.7780    0.0201   0.6837   0.0276   2.5338
21.6191    0.0347   0.6006   0.0465   1.2594
21.4383    0.0314   0.6074   0.0422   1.2927
21.3020    0.0281   0.6734   0.0380   2.3203
21.5359    0.0341   0.6113   0.0457   1.2654
21.4171    0.0308   0.7265   0.0415   2.1974
21.5811    0.0360   0.6784   0.0482   1.2474
21.4721    0.0341   0.6412   0.0457   1.2654
21.4489    0.0322   0.7218   0.0432   2.1802
21.2044    0.0272   0.6215   0.0369   2.2459
21.6836    0.0374   0.7610   0.0499   1.2359
21.7893    0.0395   0.8010   0.0526   1.2187
21.7767    0.0381   0.6871   0.0508   1.2301
21.2441    0.0272   0.7068   0.0368   2.2651
21.4823    0.0317   0.7235   0.0426   1.2896
21.4820    0.0323   0.6728   0.0434   1.2833
21.4038    0.0311   0.6215   0.0419   1.2959
21.1620    0.0262   0.6308   0.0355   2.3185
21.2735    0.0279   0.7243   0.0377   2.3285
21.2066    0.0273   0.6154   0.0370   1.3385
20.7926    0.0205   0.6807   0.0280   2.5107
20.3141    0.0143   0.5533   0.0199   2.7501
20.4158    0.0154   0.5880   0.0213   2.6951
21.0516    0.0247   0.6081   0.0336   1.3709
21.0934    0.0244   0.6663   0.0332   2.3113
20.5716    0.0173   0.5950   0.0239   2.6205
21.1826    0.0260   0.6318   0.0353   1.3542
21.3906    0.0304   0.5564   0.0409   1.3038
21.0869    0.0251   0.7247   0.0341   2.3260
20.4654    0.0158   0.6127   0.0218   2.6786
21.1910    0.0263   0.7037   0.0357   2.2594
20.3563    0.0148   0.6074   0.0205   2.7275
21.2622    0.0284   0.6839   0.0384   1.3261
21.0422    0.0234   0.6133   0.0319   1.3890
20.4344    0.0154   0.5745   0.0213   2.7058
21.2222    0.0279   0.6043   0.0378   1.3312
20.9924    0.0234   0.6564   0.0319   2.3340
20.9578    0.0229   0.5639   0.0312   1.3961
21.1216    0.0257   0.6094   0.0348   1.3588
21.0822    0.0247   0.6499   0.0336   1.3709
21.1132    0.0247   0.5272   0.0336   1.3709
21.1663    0.0260   0.5890   0.0353   1.3542
21.0393    0.0234   0.5431   0.0319   1.3890
21.2033    0.0273   0.6214   0.0370   1.3385
20.3802    0.0151   0.6225   0.0209   2.7151
20.5457    0.0169   0.6318   0.0233   1.4897
20.6924    0.0190   0.6635   0.0260   2.4670
20.8281    0.0208   0.6065   0.0285   1.4250
20.8707    0.0208   0.6412   0.0285   1.4250
20.8032    0.0212   0.5610   0.0290   1.4194
20.6750    0.0185   0.6218   0.0254   1.4617
20.3974    0.0155   0.6212   0.0214   2.6548
20.1781    0.0130   0.6063   0.0181   2.8080
20.3585    0.0150   0.5965   0.0208   2.6965
20.5916    0.0175   0.6592   0.0241   2.5447
20.7225    0.0193   0.6306   0.0264   1.4491
20.2682    0.0140   0.5722   0.0193   2.7632
20.1842    0.0131   0.6139   0.0182   2.7800
20.6454    0.0179   0.6040   0.0246   1.4717
20.6342    0.0183   0.6280   0.0251   2.5163
20.8885    0.0216   0.6339   0.0295   1.4139
20.8334    0.0205   0.5934   0.0280   1.4306
19.8437    0.0101   0.6294   0.0142   2.9567
20.8925    0.0216   0.6006   0.0295   1.4139
20.4278    0.0158   0.6263   0.0218   2.6423
20.8575    0.0208   0.6281   0.0285   1.4250
20.6606    0.0183   0.6049   0.0252   1.4650
19.8646    0.0104   1.1634   0.0145   2.9251
19.5660    0.0083   0.7628   0.0116   3.0742
18.6450    0.0039   1.8409   0.0055   1.5967
20.1739    0.0133   0.7837   0.0184   1.5546
20.2338    0.0135   0.7675   0.0187   1.5534
18.4355    0.0032   1.7972   0.0045   2.9742
20.1564    0.0130   0.7700   0.0180   1.5569
20.4873    0.0162   0.6717   0.0223   1.5027
18.4349    0.0032   1.5522   0.0044   3.1348
20.0622    0.0120   0.7731   0.0168   2.6702
18.4846    0.0034   2.0860   0.0047   1.5784
19.9636    0.0112   0.7486   0.0156   2.7789
20.0065    0.0115   0.6304   0.0161   1.5610
18.3832    0.0030   1.9768   0.0042   2.8123
20.3832    0.0151   0.7088   0.0209   1.5245
20.3908    0.0154   0.6880   0.0212   1.5189
20.1900    0.0131   0.6969   0.0182   2.7166
18.1964    0.0025   2.2042   0.0035   1.5758
20.1313    0.0127   0.7412   0.0176   2.7032
18.5477    0.0035   1.8369   0.0049   1.6128
17.0034    0.0004   2.6188   0.0003   1.6212
18.3273    0.0029   1.8530   0.0040   2.8075
16.6250    0.0000   2.7786  -0.0003   2.8369
