#mag    e_mag    col1   e_col1    m_ini
22.3989    0.0661   1.0236   0.0837   2.0185
22.4336    0.0653   0.9823   0.0828   2.0251
22.3207    0.0634   0.9039   0.0805   1.1845
21.7145    0.0450   0.9081   0.0582   2.2671
21.8728    0.0490   0.9492   0.0632   2.1850
22.2438    0.0565   1.0567   0.0722   2.1078
21.6106    0.0405   0.8123   0.0528   2.3437
22.2768    0.0613   0.8767   0.0780   1.1972
21.9094    0.0480   0.9028   0.0619   2.2096
21.8289    0.0457   0.7925   0.0591   2.2230
21.6210    0.0426   0.8699   0.0553   2.2844
21.8940    0.0518   0.6984   0.0665   1.2660
21.9806    0.0528   0.7376   0.0677   1.2579
21.6474    0.0412   0.7991   0.0536   2.2804
21.4204    0.0358   0.7988   0.0469   2.4233
21.7041    0.0429   0.8575   0.0556   2.2584
21.1675    0.0308   0.7354   0.0407   2.5255
21.6544    0.0417   0.6944   0.0542   1.3634
21.7466    0.0442   0.6837   0.0572   1.3358
21.0607    0.0284   0.7427   0.0376   2.6197
21.7608    0.0455   0.7020   0.0589   1.3220
21.7597    0.0460   0.7306   0.0595   1.3174
20.9712    0.0259   0.6604   0.0346   2.6982
21.1445    0.0296   0.6787   0.0392   2.5820
21.7163    0.0433   0.5661   0.0562   1.3450
21.2461    0.0318   0.5343   0.0420   1.4993
21.5497    0.0384   0.6051   0.0501   1.4030
21.3550    0.0329   0.4442   0.0433   1.4830
20.5450    0.0198   0.5538   0.0268   2.9524
21.0989    0.0282   0.6693   0.0374   2.6019
21.1819    0.0295   0.7339   0.0391   2.5538
21.2962    0.0326   0.6313   0.0430   1.4865
20.9446    0.0258   0.5446   0.0345   2.6078
20.9866    0.0265   0.6035   0.0353   2.6005
21.1484    0.0304   0.5402   0.0402   1.5232
21.1315    0.0302   0.5518   0.0399   1.5268
21.1117    0.0292   0.4838   0.0387   1.5439
21.1683    0.0299   0.4964   0.0396   1.5304
20.4718    0.0182   0.5134   0.0248   3.0000
20.8295    0.0240   0.4527   0.0322   1.6395
20.4659    0.0182   0.4893   0.0247   2.8993
20.7411    0.0228   0.4590   0.0306   1.6640
20.8698    0.0244   0.4088   0.0327   1.6322
19.9399    0.0123   0.4250   0.0171   3.3747
20.2992    0.0164   0.3870   0.0224   1.7966
20.1282    0.0143   0.4378   0.0197   3.1661
20.6071    0.0206   0.3819   0.0278   1.7089
20.0777    0.0136   0.4375   0.0188   3.2504
19.7648    0.0106   0.4468   0.0149   3.4177
19.5898    0.0094   0.4258   0.0132   3.5144
19.8439    0.0115   0.4645   0.0160   1.8998
19.5237    0.0088   0.4283   0.0125   3.5743
19.3363    0.0074   1.4583   0.0105   1.9808
19.0918    0.0057   0.4913   0.0084   3.7700
19.5543    0.0090   0.5485   0.0128   1.9519
17.6683    0.0001   2.3454   0.0005   1.9872
18.8071    0.0043   1.2395   0.0064   3.7963
18.4958    0.0028   1.7254   0.0044   2.1010
19.0695    0.0057   1.7207   0.0083   2.0213
18.2959    0.0020   1.4299   0.0033   3.8619
18.3233    0.0021   1.4523   0.0034   3.8208
