#mag    e_mag    col1   e_col1    m_ini
20.1309    0.0508   1.5260   0.0766   4.4616
19.6387    0.0387   1.3746   0.0613   5.1507
19.9757    0.0463   1.2533   0.0710   2.6981
20.1956    0.0509   1.2936   0.0768   2.6540
19.9164    0.0449   1.2133   0.0692   2.7128
19.6789    0.0401   1.2304   0.0631   2.7655
19.6947    0.0390   1.3188   0.0617   2.7781
19.0206    0.0262   1.1199   0.0447   5.4345
19.3170    0.0318   1.1596   0.0523   2.8697
19.4251    0.0342   1.1023   0.0555   2.8375
18.9603    0.0262   0.7193   0.0448   2.9596
18.6832    0.0221   0.9795   0.0392   5.6058
18.7503    0.0230   1.0428   0.0404   5.5829
18.7196    0.0224   0.3660   0.0396   3.0678
18.7116    0.0226   0.3798   0.0398   3.0563
18.5927    0.0207   0.1666   0.0371   5.6547
18.6809    0.0220   0.2045   0.0391   3.1472
18.7696    0.0228  -0.0111   0.0401   3.2030
18.6764    0.0217   0.1291   0.0386   5.4877
18.3342    0.0176   0.0441   0.0328   6.6458
18.2043    0.0162   0.3116   0.0308   6.3649
19.1339    0.0295  -0.0118   0.0492   3.4261
18.1158    0.0158   0.1703   0.0301   6.4926
19.0677    0.0280  -0.0425   0.0472   3.5158
19.0550    0.0279  -0.0521   0.0471   3.5241
18.3602    0.0182  -0.1094   0.0336   7.2393
19.1368    0.0297  -0.1356   0.0495   3.7115
18.2615    0.0167  -0.0721   0.0315   7.0498
18.1303    0.0154   0.1060   0.0297   7.0472
18.9762    0.0269  -0.2284   0.0457   4.0636
18.2794    0.0170  -0.1191   0.0319   7.7074
18.0674    0.0146   0.0396   0.0285   7.3079
18.8809    0.0248  -0.1948   0.0429   4.3029
18.7188    0.0227  -0.1921   0.0400   4.5856
18.1981    0.0164  -0.1719   0.0311   8.1782
17.9460    0.0138  -0.2149   0.0273   9.2147
17.8396    0.0126  -0.2585   0.0256   9.7366
17.9643    0.0138  -0.2524   0.0272   9.1520
17.7147    0.0117  -0.3013   0.0241  10.1933
17.7096    0.0116  -0.3145   0.0240  10.2368
18.2410    0.0165  -0.3648   0.0312   5.7165
18.0916    0.0150  -0.4315   0.0291   6.0644
17.3748    0.0089  -0.3808   0.0200  11.7840
17.1833    0.0076  -0.4294   0.0179  12.7684
17.6404    0.0109  -0.4484   0.0229   7.3698
17.3035    0.0085  -0.5024   0.0193   8.4330
16.8028    0.0052  -0.4930   0.0142  14.9759
15.9977    0.0016  -0.5668   0.0081  21.3917
