#mag    e_mag    col1   e_col1    m_ini
23.2600    0.0812   1.2611   0.1257   1.8725
23.0225    0.0744   1.2475   0.1167   1.9229
23.2716    0.0883   1.2111   0.1350   1.8344
23.2368    0.0852   1.4331   0.1311   1.8503
23.0605    0.0883   1.4623   0.1350   1.8344
23.6806    0.1284   1.1764   0.1856   0.9539
23.1121    0.0766   1.2429   0.1195   1.8988
22.9874    0.0756   0.9785   0.1183   1.9041
23.0129    0.0773   1.2969   0.1206   1.8944
23.1735    0.0852   1.3107   0.1311   1.8503
23.7044    0.1162   1.2043   0.1706   0.9801
23.1040    0.0773   1.0491   0.1206   1.8944
23.3133    0.0895   1.2862   0.1366   1.8280
23.3002    0.0919   1.0741   0.1397   1.8152
23.1165    0.0851   1.3782   0.1309   1.8510
23.2042    0.0840   1.1259   0.1294   1.8572
23.3293    0.0895   1.3047   0.1366   1.8280
23.1112    0.0885   1.4247   0.1353   1.8344
22.9938    0.0781   1.2438   0.1216   1.8901
23.0281    0.0789   1.0714   0.1226   1.8857
23.4885    0.1107   1.2682   0.1637   0.9932
22.9243    0.0778   1.0945   0.1211   1.8997
23.0729    0.0800   1.1933   0.1241   1.8849
22.9273    0.0766   1.1229   0.1195   1.8988
22.9963    0.0789   1.0854   0.1226   1.8857
23.0103    0.0756   1.2952   0.1183   1.9041
22.8209    0.0692   1.0773   0.1095   1.9432
22.7914    0.0649   1.1972   0.1037   1.9761
23.3222    0.0951   1.2631   0.1440   1.0354
22.5823    0.0598   1.0335   0.0965   2.0081
22.7095    0.0628   1.2349   0.1006   2.0156
22.4082    0.0516   0.8545   0.0848   2.1293
22.9064    0.0667   0.9947   0.1062   1.9807
22.6198    0.0542   1.0306   0.0885   2.0988
22.7930    0.0642   1.0842   0.1026   1.9751
22.7183    0.0624   1.1412   0.1002   2.0042
22.8422    0.0648   1.1465   0.1034   1.9711
23.3106    0.0930   1.0399   0.1411   1.0419
22.6414    0.0591   0.9260   0.0955   2.0458
22.9913    0.0821   0.9848   0.1269   1.0778
22.6225    0.0549   0.9089   0.0895   2.0824
23.4772    0.0930   1.2934   0.1411   1.0419
23.5007    0.0996   0.9236   0.1497   1.0224
22.5163    0.0547   0.9960   0.0892   2.0886
22.7113    0.0624   0.9598   0.1001   1.9869
22.8471    0.0637   0.9836   0.1020   1.9984
22.3959    0.0487   0.9845   0.0806   2.1635
22.8508    0.0691   1.1766   0.1093   1.9494
22.4347    0.0530   0.9818   0.0869   2.1106
23.1785    0.0843   1.0564   0.1299   1.0698
22.9781    0.0672   1.1161   0.1068   1.9557
22.6599    0.0597   1.1363   0.0963   2.0378
22.7837    0.0648   1.1745   0.1034   1.9711
22.6411    0.0593   1.0039   0.0959   2.0179
22.6542    0.0583   1.0987   0.0944   2.0499
22.9432    0.0746   1.3144   0.1168   1.9106
22.5537    0.0527   0.9524   0.0864   2.1157
22.7817    0.0652   0.9634   0.1040   1.9684
22.9071    0.0728   1.1450   0.1145   1.9235
22.7681    0.0670   1.0372   0.1066   1.9596
23.2995    0.0821   0.9196   0.1269   1.0778
22.7986    0.0648   1.1091   0.1034   1.9711
22.7986    0.0643   1.0460   0.1028   1.9978
22.7236    0.0624   1.0402   0.1001   1.9869
