#mag    e_mag    col1   e_col1    m_ini
21.5674    0.0339   1.4456   0.0701   1.6902
20.7136    0.0187   1.1088   0.0409   3.1304
21.0056    0.0224   1.1814   0.0482   1.7775
20.5763    0.0170   0.9243   0.0374   1.8417
20.0145    0.0123   0.4083   0.0273   1.9741
20.3346    0.0149   0.3576   0.0330   2.0735
19.4028    0.0091   0.4625   0.0202   4.0978
20.2806    0.0142   0.3286   0.0316   2.1443
19.3601    0.0089   0.0885   0.0197   4.6347
19.7959    0.0109   0.2380   0.0243   4.0376
19.9424    0.0117  -0.0621   0.0260   2.5804
19.6889    0.0103  -0.1099   0.0230   2.8483
18.7970    0.0072  -0.1380   0.0156   6.0164
19.3132    0.0087  -0.2015   0.0192   3.3186
18.2739    0.0062  -0.2575   0.0132   7.4085
18.1417    0.0060  -0.3138   0.0126   7.8036
17.5639    0.0054  -0.4070   0.0110  10.0034
17.1432    0.0052  -0.6055   0.0102   8.0860
