#mag    e_mag    col1   e_col1    m_ini
21.9447    0.0756   0.7419   0.1084   2.1289
22.0778    0.0851   1.0744   0.1224   2.0665
22.0951    0.0790   0.9399   0.1134   2.1061
21.8841    0.0775   0.9484   0.1111   2.1166
22.4074    0.1203   0.8873   0.1744   1.0901
22.2009    0.0873   0.9715   0.1255   2.0530
22.0639    0.0845   1.1497   0.1213   2.0708
22.0818    0.0823   1.0906   0.1181   2.0852
21.9535    0.0754   0.8953   0.1081   2.1336
22.0186    0.0790   0.8335   0.1134   2.1061
21.8982    0.0775   0.7535   0.1111   2.1166
22.2358    0.0873   0.7465   0.1255   2.0530
21.9864    0.0815   1.0043   0.1169   2.0904
22.0248    0.0790   0.9065   0.1134   2.1061
21.9689    0.0798   1.1228   0.1146   2.1009
21.9318    0.0775   0.7771   0.1111   2.1166
21.9790    0.0799   1.0791   0.1147   2.1021
22.0595    0.0832   1.1257   0.1196   2.0787
21.7980    0.0668   0.9309   0.0956   2.2072
22.1471    0.0847   0.8033   0.1217   1.1976
22.2711    0.0863   1.0490   0.1240   1.1915
21.8121    0.0675   0.8355   0.0966   2.1875
21.8799    0.0730   0.8848   0.1046   2.1508
21.6576    0.0687   0.9490   0.0984   2.1906
21.7146    0.0667   0.8000   0.0955   2.1936
21.8345    0.0725   0.9559   0.1039   2.1551
21.6586    0.0644   0.7628   0.0921   2.2119
22.0335    0.0896   0.8843   0.1289   1.1793
21.4696    0.0537   0.8650   0.0766   2.3525
22.3341    0.1026   1.0226   0.1480   1.1365
21.6947    0.0660   0.7928   0.0943   2.1997
22.3355    0.0930   0.8150   0.1340   1.1671
22.1440    0.0847   0.7989   0.1217   1.1976
21.8446    0.0691   0.9416   0.0989   2.1840
21.7030    0.0708   0.7753   0.1013   2.1630
21.9135    0.0683   0.8637   0.0977   2.1814
22.1465    0.0879   0.7724   0.1264   1.1854
21.5274    0.0605   0.7532   0.0864   2.2700
21.8756    0.0732   0.9998   0.1049   2.1455
22.1401    0.0847   0.9383   0.1217   1.1976
22.4742    0.1055   0.9792   0.1523   1.1281
22.5911    0.1113   0.7070   0.1610   1.1123
21.6021    0.0645   0.7362   0.0921   2.2184
22.2352    0.0913   0.8208   0.1314   1.1732
21.7377    0.0700   1.0343   0.1002   2.1685
22.0779    0.0879   0.7317   0.1264   1.1854
21.8197    0.0723   0.8425   0.1036   2.1518
21.8486    0.0742   0.9360   0.1063   2.1388
22.2274    0.0966   0.7366   0.1393   1.1549
21.6985    0.0637   0.6670   0.0910   2.2180
22.2300    0.0966   0.8531   0.1393   1.1549
21.8133    0.0675   0.8727   0.0966   2.1875
21.7006    0.0639   1.0866   0.0913   2.2302
21.7179    0.0691   0.8188   0.0989   2.1753
21.7066    0.0693   0.8676   0.0992   2.1853
21.8086    0.0728   1.0152   0.1042   2.1488
21.9802    0.0728   0.9579   0.1042   2.1488
22.1637    0.0863   0.7801   0.1240   1.1915
21.7860    0.0667   0.7543   0.0955   2.1936
22.2583    0.0966   0.8691   0.1393   1.1549
21.9589    0.0752   0.7701   0.1077   2.1322
21.5807    0.0622   0.8055   0.0889   2.2302
21.7357    0.0671   0.7446   0.0960   2.1949
22.1540    0.0863   0.6804   0.1240   1.1915
21.8981    0.0675   1.1252   0.0966   2.1875
21.9784    0.0742   0.7065   0.1063   2.1388
21.4811    0.0546   0.7678   0.0778   2.3397
22.3668    0.0930   0.8221   0.1340   1.1671
21.5185    0.0602   0.7499   0.0860   2.2694
21.4347    0.0574   0.8558   0.0819   2.2912
21.5106    0.0524   0.7587   0.0748   2.3669
21.0321    0.0442   0.7857   0.0631   2.4994
21.9568    0.0777   0.5553   0.1114   1.2281
22.0316    0.0763   0.8368   0.1094   1.2342
21.7468    0.0651   0.5735   0.0931   1.2946
21.7146    0.0608   0.8659   0.0869   2.2424
21.6714    0.0615   0.6114   0.0879   2.2363
21.3915    0.0543   0.8744   0.0775   2.3377
21.8493    0.0703   0.7448   0.1007   1.2645
21.5740    0.0608   0.7563   0.0869   2.2424
21.2647    0.0483   0.7598   0.0689   2.4318
21.5729    0.0605   0.6842   0.0864   2.2477
21.4651    0.0546   0.6773   0.0779   2.3010
21.3307    0.0529   0.7360   0.0754   2.3213
21.1667    0.0454   0.7365   0.0647   2.4807
21.1706    0.0451   0.7647   0.0643   2.4854
21.6541    0.0601   0.7508   0.0859   2.2485
21.7550    0.0713   0.8282   0.1020   1.2595
21.7738    0.0677   0.7132   0.0968   1.2795
21.2237    0.0488   0.8362   0.0696   2.4192
21.3804    0.0549   0.7596   0.0783   2.3243
21.8362    0.0750   0.7251   0.1075   1.2403
21.8254    0.0733   0.7524   0.1050   1.2488
21.3556    0.0506   0.8796   0.0722   2.3952
21.4751    0.0566   0.7880   0.0808   2.2918
21.4935    0.0568   0.6746   0.0811   2.2973
21.6919    0.0677   0.6296   0.0968   1.2795
21.3853    0.0536   0.8633   0.0765   2.3525
21.5042    0.0601   0.8190   0.0859   2.2485
21.1089    0.0462   0.7179   0.0659   2.4551
21.6198    0.0561   0.7127   0.0800   2.2860
21.2945    0.0506   0.8034   0.0722   2.3869
21.3855    0.0519   0.6649   0.0740   2.3319
21.5231    0.0557   0.7339   0.0794   2.3174
21.8777    0.0703   0.7456   0.1007   1.2645
22.1269    0.0804   0.5978   0.1154   1.2159
21.2069    0.0483   0.7544   0.0689   2.4318
21.8653    0.0694   0.5618   0.0994   1.2695
21.9210    0.0731   0.8265   0.1047   1.2499
21.6459    0.0619   0.6514   0.0884   2.2354
22.1109    0.0804   0.9659   0.1154   1.2159
21.7571    0.0713   0.5180   0.1020   1.2595
21.6113    0.0574   0.8298   0.0819   2.2729
21.5248    0.0571   0.8126   0.0814   2.2764
21.6800    0.0608   0.8369   0.0869   2.2424
21.2325    0.0473   0.6663   0.0675   2.4427
21.9885    0.0737   0.8571   0.1056   1.2464
21.7901    0.0737   0.6061   0.1056   1.2464
21.4445    0.0531   0.8060   0.0757   2.3389
21.8955    0.0737   0.8218   0.1056   1.2464
21.3198    0.0482   0.6960   0.0688   2.4216
21.5431    0.0601   0.7164   0.0859   2.2485
21.4345    0.0551   0.7822   0.0786   2.2960
21.7735    0.0668   0.7709   0.0955   1.2845
21.6489    0.0642   0.6929   0.0918   1.3002
21.3664    0.0536   0.6479   0.0765   2.3110
21.4677    0.0556   0.8411   0.0793   2.2910
20.9688    0.0416   0.6879   0.0594   2.5541
21.5774    0.0608   0.9130   0.0869   2.2424
21.4299    0.0551   0.7030   0.0786   2.2960
22.1028    0.0804   0.7763   0.1154   1.2159
21.6280    0.0584   0.9428   0.0834   2.2755
21.6626    0.0608   0.7557   0.0869   2.2424
21.7367    0.0685   0.6071   0.0981   1.2745
21.6012    0.0574   0.8156   0.0819   2.2729
21.4611    0.0541   0.7172   0.0772   2.3060
21.3048    0.0509   0.8212   0.0726   2.3836
21.3698    0.0501   0.6796   0.0714   2.3797
21.1146    0.0470   0.8145   0.0670   2.4466
21.4377    0.0546   0.7497   0.0779   2.3010
21.2164    0.0461   0.7891   0.0658   2.4685
21.5376    0.0574   0.7119   0.0819   2.2729
21.1085    0.0436   0.7472   0.0621   2.5149
21.6204    0.0622   0.7437   0.0889   2.2302
21.6233    0.0608   0.7557   0.0869   2.2424
21.8035    0.0668   0.6886   0.0955   1.2845
21.5808    0.0588   0.7871   0.0839   2.2607
21.0497    0.0426   0.7659   0.0608   2.5340
21.4407    0.0522   0.8337   0.0744   2.3708
21.0737    0.0435   0.7425   0.0620   2.4918
21.1777    0.0440   0.7290   0.0627   2.4917
20.9393    0.0403   0.6160   0.0574   2.5830
21.5550    0.0553   0.6784   0.0789   1.3652
21.4430    0.0558   0.5546   0.0796   1.3610
21.5824    0.0568   0.6437   0.0811   1.3525
21.1946    0.0464   0.7312   0.0661   2.4062
21.0992    0.0440   0.7025   0.0628   2.4779
20.9944    0.0410   0.6837   0.0585   2.5650
20.9690    0.0395   0.6115   0.0564   2.5914
21.5441    0.0568   0.4517   0.0811   1.3525
21.1011    0.0466   0.6576   0.0664   2.4375
21.2602    0.0508   0.6920   0.0725   2.3441
21.6700    0.0615   0.7216   0.0878   1.3185
21.4856    0.0538   0.7358   0.0767   1.3779
21.0464    0.0423   0.6099   0.0603   2.5344
21.2210    0.0463   0.6884   0.0660   2.4403
21.5410    0.0624   0.8693   0.0891   1.3124
20.8849    0.0370   0.6547   0.0528   2.6541
20.6966    0.0352   0.6060   0.0503   2.7147
21.4558    0.0573   0.6477   0.0818   1.3483
21.4637    0.0563   0.6811   0.0803   1.3567
21.2826    0.0492   0.6946   0.0702   2.3816
21.2765    0.0485   0.5818   0.0692   2.3929
