#mag    e_mag    col1   e_col1    m_ini
21.4216    0.0451   0.7848   0.0789   2.3444
21.2926    0.0404   0.6845   0.0716   2.4515
21.1748    0.0372   0.5909   0.0666   2.5009
21.5341    0.0451   0.7503   0.0789   1.3634
21.0284    0.0356   0.6060   0.0639   2.4867
21.2948    0.0403   0.7097   0.0714   2.3623
21.1363    0.0369   0.7253   0.0660   2.5044
21.2632    0.0413   0.6750   0.0730   2.3313
21.4256    0.0445   0.6332   0.0780   1.3694
20.7614    0.0303   0.5797   0.0554   2.6829
21.2474    0.0381   0.6456   0.0679   2.4411
21.2729    0.0386   0.6871   0.0687   2.4627
21.1402    0.0365   0.7451   0.0654   2.5104
20.5540    0.0258   0.5609   0.0479   2.8113
20.6104    0.0271   0.5774   0.0501   2.7553
21.0106    0.0344   0.5534   0.0621   1.4912
21.2716    0.0391   0.5132   0.0695   1.4294
20.8819    0.0315   0.6935   0.0574   2.6040
20.8560    0.0313   0.6643   0.0570   2.6213
20.5722    0.0263   0.4936   0.0487   2.8016
20.6307    0.0274   0.5131   0.0505   2.7469
21.3210    0.0394   0.5144   0.0700   1.4262
20.7963    0.0290   0.6137   0.0532   2.7037
20.7271    0.0289   0.4572   0.0530   1.5753
20.3177    0.0220   0.5060   0.0413   2.9261
20.3284    0.0221   0.5672   0.0414   2.9450
20.9017    0.0325   0.5467   0.0589   1.5191
20.6496    0.0273   0.5303   0.0503   2.6698
20.8015    0.0305   0.5498   0.0557   1.5487
19.9320    0.0172   0.4937   0.0328   3.1833
20.8489    0.0307   0.4708   0.0560   1.5455
20.2350    0.0207   0.5404   0.0390   2.8907
19.6328    0.0142   0.4728   0.0273   3.3411
20.5452    0.0253   0.4674   0.0470   1.6367
20.4131    0.0225   0.5185   0.0422   1.6893
20.3591    0.0227   0.5082   0.0425   1.6855
20.0387    0.0183   0.4151   0.0348   3.1253
20.3513    0.0230   0.5284   0.0430   1.6799
19.9469    0.0173   0.4604   0.0329   3.1032
20.1796    0.0202   0.4886   0.0381   1.7366
20.1266    0.0199   0.4937   0.0376   1.7423
20.1082    0.0199   0.4697   0.0376   1.7423
19.1857    0.0102   0.5395   0.0196   3.5881
19.5551    0.0133   0.4503   0.0256   3.3590
19.7005    0.0148   0.5848   0.0284   1.8598
19.3849    0.0116   0.6094   0.0223   3.3506
19.4387    0.0121   0.6347   0.0234   3.3234
19.6680    0.0142   0.6654   0.0273   1.8742
19.4309    0.0122   0.4897   0.0236   3.4117
19.2104    0.0104   0.5155   0.0200   3.5694
19.0822    0.0092   1.7994   0.0178   1.9801
19.2314    0.0103   1.8199   0.0198   1.9403
18.7854    0.0072   1.2363   0.0136   3.7173
19.2885    0.0107   0.7913   0.0207   1.9101
19.1039    0.0095   1.8090   0.0184   1.9699
18.9791    0.0085   1.8146   0.0162   2.0033
18.1849    0.0039   1.8547   0.0067   3.9643
18.3501    0.0047   1.8016   0.0084   3.9334
18.6614    0.0065   1.8327   0.0122   2.0578
