#mag    e_mag    col1   e_col1    m_ini
22.6307    0.0770   2.0509   0.1258   2.2940
22.6560    0.0775   2.0521   0.1267   2.2892
22.3083    0.0636   2.0666   0.1044   2.4197
22.1233    0.0530   1.6008   0.0873   2.5115
22.1407    0.0548   1.8786   0.0902   2.5328
22.4419    0.0706   1.3302   0.1156   1.3698
22.4543    0.0604   1.8305   0.0992   2.4479
21.8551    0.0471   1.2455   0.0777   1.4747
22.1642    0.0571   1.2734   0.0940   1.4283
22.3249    0.0593   1.5332   0.0975   1.4183
22.0169    0.0499   1.3744   0.0824   1.4612
21.7107    0.0402   1.4268   0.0665   2.6112
21.7494    0.0402   1.4654   0.0665   2.7203
21.6560    0.0409   1.4318   0.0677   2.6058
21.6130    0.0353   1.1728   0.0585   1.5345
21.1910    0.0279   1.0578   0.0463   1.5833
21.6552    0.0375   1.2210   0.0621   1.5223
21.4564    0.0336   1.1182   0.0557   1.5448
21.8075    0.0403   1.3184   0.0667   1.5077
21.2993    0.0299   1.3206   0.0496   2.7371
20.3636    0.0157   1.0310   0.0258   3.1844
20.6503    0.0187   1.1023   0.0309   3.0926
20.9849    0.0240   1.0094   0.0398   1.6172
20.7155    0.0198   0.8274   0.0327   1.6654
20.7066    0.0195   0.9970   0.0322   2.8994
20.4780    0.0169   0.6072   0.0278   1.7193
20.4932    0.0169   0.3924   0.0278   1.8001
20.5581    0.0174   0.7360   0.0287   1.7056
19.8469    0.0110   0.5943   0.0177   3.4476
19.7852    0.0106   0.6679   0.0170   3.4197
19.8097    0.0107   0.3811   0.0172   3.6749
20.2896    0.0147   0.5126   0.0241   3.3646
20.5900    0.0181   0.3586   0.0299   1.8401
20.1772    0.0136   0.5508   0.0222   3.4150
20.6316    0.0187   0.2601   0.0309   1.9461
19.8384    0.0110   0.2182   0.0178   3.9763
20.1253    0.0132   0.5294   0.0215   3.5479
19.7853    0.0106   0.4238   0.0170   3.7001
20.5790    0.0177   0.1735   0.0291   2.0482
19.8277    0.0109   0.2808   0.0176   3.9047
19.8779    0.0113   0.4107   0.0183   3.7448
20.1096    0.0130   0.3685   0.0211   3.6999
19.7852    0.0106   0.1120   0.0170   4.2404
20.5457    0.0176   0.0789   0.0290   2.1072
20.4517    0.0165   0.0736   0.0272   2.2086
19.7721    0.0105   0.1400   0.0168   4.2099
20.3400    0.0155   0.0323   0.0254   2.3016
19.5722    0.0093   0.0301   0.0147   4.6705
19.7142    0.0100   0.1694   0.0159   4.2138
20.2421    0.0144   0.0241   0.0235   2.4100
19.6449    0.0097   0.1255   0.0155   4.4149
19.6136    0.0096   0.0876   0.0152   4.4368
19.5323    0.0091   0.0008   0.0144   4.6638
19.3055    0.0079  -0.0326   0.0122   5.2379
19.9955    0.0122  -0.0762   0.0198   2.6742
19.5035    0.0088   0.0440   0.0139   4.6807
19.9333    0.0116  -0.0554   0.0187   2.7797
19.2252    0.0075  -0.0605   0.0116   5.4137
19.3370    0.0080  -0.0622   0.0124   5.1246
19.6613    0.0098  -0.1447   0.0156   3.0947
19.6349    0.0097  -0.1602   0.0154   3.1140
19.5700    0.0092  -0.1326   0.0146   3.2292
18.7386    0.0057  -0.1837   0.0084   6.6506
18.8255    0.0060  -0.1594   0.0088   6.4026
18.8178    0.0060  -0.1605   0.0089   6.3867
18.7663    0.0058  -0.1859   0.0085   6.5404
18.6198    0.0054  -0.2036   0.0078   6.9388
19.0681    0.0068  -0.2731   0.0103   4.0170
18.7842    0.0059  -0.3095   0.0086   4.4894
18.6875    0.0055  -0.3358   0.0080   4.7007
18.1162    0.0042  -0.3183   0.0057   8.5064
18.4177    0.0048  -0.3699   0.0068   5.2387
18.0469    0.0041  -0.4365   0.0054   6.1067
17.9182    0.0038  -0.4645   0.0050   6.4430
17.3444    0.0031  -0.5390   0.0036   8.1193
16.8039    0.0026  -0.6068   0.0027  10.0115
