#mag    e_mag    col1   e_col1    m_ini
23.6515    0.1077   1.0460   0.1732   0.8644
22.8978    0.0696   1.0933   0.1116   1.7348
22.7059    0.0667   1.1743   0.1069   1.7588
22.7875    0.0655   1.2178   0.1049   1.7708
22.6258    0.0676   1.0604   0.1082   1.7528
22.7500    0.0675   1.1952   0.1081   1.7528
22.9274    0.0696   1.2212   0.1116   1.7348
23.5158    0.1056   1.3032   0.1698   0.8704
23.3068    0.0994   1.1448   0.1598   0.8884
22.7591    0.0703   1.1455   0.1127   1.7288
22.8180    0.0689   1.2136   0.1104   1.7408
22.6997    0.0667   1.1819   0.1069   1.7588
23.0405    0.0797   1.0584   0.1280   0.9580
22.8492    0.0753   0.8318   0.1209   0.9764
22.9025    0.0797   1.1716   0.1280   0.9580
22.4680    0.0545   0.9918   0.0869   1.8857
22.3926    0.0559   0.8044   0.0893   1.8634
22.9089    0.0780   1.1424   0.1251   0.9654
22.3987    0.0594   0.9274   0.0949   1.8224
22.8251    0.0771   0.8817   0.1237   0.9691
22.7682    0.0716   1.0284   0.1149   0.9932
22.4073    0.0581   0.9490   0.0929   1.8335
22.6167    0.0651   1.1651   0.1042   1.7727
22.3811    0.0554   1.0414   0.0885   1.8576
22.6494    0.0651   1.0535   0.1042   1.7727
22.9085    0.0771   1.0166   0.1237   0.9691
22.6962    0.0711   1.0081   0.1139   0.9959
22.8079    0.0716   0.9562   0.1149   0.9932
22.3299    0.0573   0.9201   0.0915   1.8409
23.0234    0.0780   1.0559   0.1251   0.9654
22.5286    0.0611   1.2014   0.0978   1.8073
22.9119    0.0722   0.8787   0.1158   0.9905
22.3869    0.0535   0.9998   0.0854   1.8972
22.4060    0.0560   1.0626   0.0895   1.8523
22.5694    0.0585   1.1218   0.0936   1.8298
23.1513    0.0821   0.8038   0.1318   0.9486
23.3396    0.0867   1.1159   0.1392   0.9314
23.0584    0.0797   1.1256   0.1280   0.9580
23.0690    0.0753   0.7806   0.1209   0.9764
22.8423    0.0722   0.9215   0.1158   0.9905
22.6193    0.0618   1.0016   0.0988   1.8015
23.1068    0.0797   0.9803   0.1280   0.9580
22.5837    0.0590   0.9636   0.0942   1.8261
22.4984    0.0563   0.8983   0.0899   1.8639
22.8848    0.0734   1.0364   0.1177   0.9852
23.2203    0.0915   1.2697   0.1470   0.9141
23.0483    0.0820   1.0697   0.1316   0.9490
22.4773    0.0564   1.0321   0.0901   1.8551
22.3528    0.0518   1.0688   0.0825   1.9130
23.1472    0.0899   1.0298   0.1444   0.9198
22.2379    0.0503   1.0309   0.0802   1.9227
22.9021    0.0688   0.8660   0.1103   1.0067
22.3465    0.0575   0.8231   0.0919   1.0689
21.9030    0.0423   0.8911   0.0671   2.0384
22.0030    0.0458   0.8508   0.0729   1.9506
22.1371    0.0464   0.9190   0.0738   1.9448
22.3814    0.0594   0.8010   0.0949   1.0574
21.9900    0.0425   0.8014   0.0674   2.0496
22.0752    0.0469   0.7316   0.0747   1.9391
22.4222    0.0557   0.6361   0.0889   1.0804
22.2431    0.0498   1.0105   0.0794   1.9103
21.8450    0.0383   0.8464   0.0606   2.1190
22.6195    0.0661   0.8384   0.1059   1.0203
21.5753    0.0351   0.7598   0.0552   2.1834
22.3511    0.0531   0.7216   0.0847   1.0972
22.3464    0.0544   0.8996   0.0869   1.8665
22.3388    0.0539   0.7956   0.0860   1.0919
22.3237    0.0515   0.9554   0.0822   1.8938
22.4542    0.0575   0.8549   0.0919   1.0689
22.1315    0.0486   0.9579   0.0775   1.9218
22.1281    0.0504   0.9561   0.0804   1.9103
22.6019    0.0661   0.8133   0.1059   1.0203
21.6575    0.0378   0.9014   0.0596   2.1266
22.1688    0.0481   1.0221   0.0765   1.9276
22.2722    0.0509   0.9056   0.0811   1.9058
22.2328    0.0520   0.9786   0.0830   1.8892
22.2734    0.0529   0.6864   0.0844   1.0987
22.3477    0.0557   0.8418   0.0889   1.0804
22.2763    0.0540   1.0555   0.0861   1.8711
22.1525    0.0475   1.0037   0.0756   1.9333
22.3606    0.0535   0.9772   0.0853   1.8756
22.1509    0.0481   0.8335   0.0765   1.9276
22.6728    0.0644   0.9056   0.1031   1.0294
22.0889    0.0475   1.0704   0.0756   1.9333
21.8438    0.0418   0.9599   0.0663   2.0589
22.1567    0.0481   0.9640   0.0765   1.9276
22.8901    0.0688   0.7935   0.1103   1.0067
22.2431    0.0520   0.9943   0.0830   1.8892
22.2108    0.0494   0.8927   0.0787   1.9140
22.6131    0.0688   0.8813   0.1103   1.0067
22.6975    0.0635   1.0921   0.1017   1.0339
22.4052    0.0584   0.8275   0.0934   1.0632
22.1059    0.0488   0.8332   0.0777   1.1286
21.9529    0.0444   0.7146   0.0705   1.1648
22.2425    0.0518   0.7958   0.0826   1.1061
22.2604    0.0522   0.7790   0.0833   1.1034
21.7387    0.0369   0.7614   0.0583   2.0905
21.2114    0.0287   0.7941   0.0448   2.3297
21.6157    0.0340   0.7994   0.0535   2.1925
21.8763    0.0415   0.7819   0.0658   1.9980
21.8412    0.0411   0.8402   0.0651   2.0030
21.9259    0.0427   0.8884   0.0677   1.9844
22.0907    0.0463   0.7874   0.0736   1.1486
21.5184    0.0334   0.6873   0.0525   2.2045
21.5438    0.0345   0.7459   0.0543   2.1514
22.0413    0.0451   0.7556   0.0717   1.1586
22.1218    0.0463   0.6057   0.0736   1.1486
22.3391    0.0526   0.7351   0.0839   1.1006
21.7978    0.0391   0.8049   0.0619   2.0262
21.6599    0.0381   0.8045   0.0603   2.0546
21.4102    0.0316   0.9041   0.0496   2.2575
21.4590    0.0324   0.8250   0.0508   2.2337
21.8939    0.0444   0.8545   0.0706   1.9650
22.0941    0.0463   0.8282   0.0736   1.1486
21.9497    0.0424   0.7729   0.0672   1.1834
21.5223    0.0336   0.7243   0.0529   2.1803
21.9006    0.0424   0.7401   0.0672   1.1834
21.5191    0.0338   0.7421   0.0532   2.1749
22.2199    0.0482   0.6467   0.0767   1.1336
22.1856    0.0488   0.8627   0.0777   1.1286
21.8919    0.0417   0.6685   0.0661   1.1897
21.8762    0.0411   0.7771   0.0651   1.1961
21.2703    0.0286   0.6956   0.0446   2.3356
21.4061    0.0322   0.7828   0.0505   2.2442
21.6671    0.0369   0.7465   0.0583   2.0541
21.8284    0.0406   0.7566   0.0644   2.0080
21.5967    0.0353   0.8482   0.0556   2.1387
21.8785    0.0411   0.6760   0.0651   1.1961
21.8303    0.0411   0.9074   0.0651   2.0030
21.4415    0.0309   0.7164   0.0484   2.2464
21.0170    0.0256   0.6717   0.0396   2.4231
21.5191    0.0329   0.6273   0.0517   1.2906
21.4643    0.0332   0.8548   0.0522   2.1195
20.9819    0.0241   0.6035   0.0373   2.4628
21.4398    0.0323   0.6164   0.0507   1.2993
21.5836    0.0339   0.6666   0.0533   1.2776
21.3840    0.0304   0.7352   0.0475   2.2771
21.4332    0.0320   0.7150   0.0502   2.1986
21.6157    0.0357   0.6867   0.0562   1.2549
21.6035    0.0346   0.5894   0.0545   1.2678
21.0464    0.0262   0.6497   0.0407   2.4018
21.5346    0.0336   0.7010   0.0528   1.2819
21.5095    0.0329   0.7237   0.0517   1.2906
21.3019    0.0293   0.6429   0.0457   2.2292
21.5261    0.0339   0.6001   0.0533   1.2776
21.6035    0.0342   0.5721   0.0538   1.2732
21.2482    0.0290   0.6788   0.0453   2.2134
21.1547    0.0267   0.6527   0.0414   2.3471
21.2341    0.0285   0.6987   0.0445   2.3324
21.4649    0.0332   0.6371   0.0523   1.2863
21.5499    0.0339   0.5902   0.0533   1.2776
21.7656    0.0392   0.6462   0.0620   1.2152
21.3995    0.0311   0.6913   0.0487   2.1888
21.4799    0.0336   0.5939   0.0528   1.2819
21.4257    0.0316   0.6820   0.0495   2.2337
21.5361    0.0336   0.6637   0.0528   1.2819
21.4826    0.0342   0.6280   0.0538   1.2732
21.4889    0.0331   0.7898   0.0520   2.1587
21.3020    0.0294   0.7231   0.0460   2.2874
21.6226    0.0369   0.7274   0.0582   1.2409
20.7030    0.0208   0.5922   0.0317   2.5822
21.1085    0.0273   0.6315   0.0425   2.2999
21.2667    0.0291   0.5637   0.0454   1.3494
20.5962    0.0195   0.5196   0.0297   2.6514
21.1717    0.0270   0.4570   0.0419   1.3861
21.2304    0.0301   0.6293   0.0470   1.3329
21.1300    0.0270   0.4618   0.0419   1.3861
21.3095    0.0304   0.5480   0.0475   1.3284
21.1757    0.0278   0.4814   0.0432   1.3713
21.3648    0.0316   0.5649   0.0496   1.3094
21.3962    0.0311   0.5800   0.0487   1.3175
21.4641    0.0320   0.6225   0.0502   1.3037
20.9581    0.0250   0.6591   0.0387   2.4148
21.1337    0.0268   0.4457   0.0417   1.3885
21.2719    0.0291   0.5752   0.0454   1.3494
21.3893    0.0303   0.6282   0.0474   1.3293
20.7492    0.0218   0.6096   0.0335   2.5455
20.5801    0.0198   0.6039   0.0301   2.6476
21.2989    0.0303   0.6049   0.0474   1.3293
21.3535    0.0307   0.5861   0.0481   1.3230
20.6887    0.0209   0.5568   0.0320   2.5954
21.3202    0.0305   0.4950   0.0477   1.3266
21.2528    0.0281   0.4719   0.0438   1.3658
21.2630    0.0291   0.4845   0.0454   1.3494
20.9996    0.0250   0.6158   0.0387   2.3385
21.0153    0.0245   0.5900   0.0378   2.3566
20.9346    0.0239   0.4145   0.0368   1.4489
20.9968    0.0247   0.4696   0.0382   1.4312
20.2382    0.0159   0.4534   0.0237   2.8596
20.4548    0.0181   0.4898   0.0272   2.6937
20.4935    0.0182   0.4687   0.0274   2.7144
20.8678    0.0232   0.3168   0.0357   1.4632
20.9758    0.0251   0.4482   0.0389   1.4228
20.5713    0.0195   0.5312   0.0296   2.6301
20.2551    0.0164   0.4844   0.0244   2.8273
20.5621    0.0191   0.5723   0.0289   2.6637
20.5336    0.0193   0.5395   0.0292   2.6351
21.1190    0.0259   0.5116   0.0402   1.4067
20.7361    0.0218   0.4323   0.0333   1.4956
21.0315    0.0250   0.4638   0.0387   1.4256
20.5411    0.0194   0.5512   0.0295   2.6482
20.7436    0.0216   0.3862   0.0330   1.4999
21.1300    0.0261   0.4323   0.0405   1.4027
20.9713    0.0243   0.4723   0.0375   1.4396
20.5283    0.0194   0.5728   0.0294   2.6400
20.8224    0.0227   0.4061   0.0349   1.4742
20.4842    0.0184   0.4500   0.0279   2.6728
20.6475    0.0201   0.5291   0.0307   2.5917
20.5580    0.0192   0.3505   0.0292   1.5575
20.7313    0.0211   0.4039   0.0322   1.5115
20.6275    0.0200   0.3850   0.0305   1.5374
20.5937    0.0194   0.3805   0.0295   1.5523
19.8847    0.0130   0.3980   0.0188   3.0491
20.4575    0.0180   0.2819   0.0272   1.5894
20.7283    0.0211   0.3846   0.0322   1.5115
20.5301    0.0186   0.3500   0.0282   1.5729
20.4445    0.0177   0.3665   0.0267   1.5970
20.5888    0.0194   0.3637   0.0295   1.5523
19.9648    0.0135   0.3913   0.0196   3.0197
20.4624    0.0181   0.3422   0.0273   1.5870
19.8929    0.0131   0.4089   0.0190   3.0384
20.6807    0.0208   0.4038   0.0318   1.5178
20.1854    0.0152   0.4206   0.0225   2.8681
20.1291    0.0149   0.3616   0.0220   2.8831
20.6276    0.0200   0.3870   0.0305   1.5374
20.4572    0.0182   0.3720   0.0274   1.5850
20.3865    0.0174   0.4368   0.0261   2.6469
19.5217    0.0105   0.3470   0.0146   3.2639
19.9418    0.0136   0.4049   0.0198   2.9512
19.3478    0.0094   0.3258   0.0128   3.3568
20.1383    0.0150   0.3332   0.0222   1.6710
19.5776    0.0107   0.3588   0.0151   3.2259
19.7954    0.0121   0.3632   0.0173   3.0647
20.2736    0.0164   0.3745   0.0244   1.6342
20.0094    0.0139   0.3924   0.0204   2.8950
20.3426    0.0169   0.3209   0.0254   1.6184
19.6907    0.0115   0.3704   0.0164   3.1616
19.7005    0.0117   0.3548   0.0167   3.1188
20.2103    0.0158   0.3562   0.0234   1.6504
19.9946    0.0137   0.3941   0.0199   2.9308
20.2048    0.0156   0.3681   0.0231   1.6562
20.2752    0.0165   0.2912   0.0246   1.6307
20.0778    0.0148   0.3528   0.0217   1.6784
19.9400    0.0133   0.3469   0.0193   1.7188
19.2386    0.0087   0.3859   0.0117   3.3773
19.5761    0.0107   0.4576   0.0151   1.7929
19.7497    0.0119   0.4028   0.0169   1.7604
19.4831    0.0102   0.3716   0.0141   3.1838
18.9194    0.0071   0.4205   0.0090   3.5532
19.5744    0.0107   0.4397   0.0151   1.7929
19.9153    0.0129   0.3606   0.0186   1.7302
19.3198    0.0091   0.4554   0.0124   3.1906
19.2341    0.0087   0.4212   0.0117   3.3242
20.0330    0.0138   0.3491   0.0202   1.7043
19.4993    0.0104   0.4229   0.0144   3.1416
19.8690    0.0126   0.3814   0.0181   1.7390
19.7223    0.0117   0.3792   0.0167   1.7636
18.1141    0.0042   1.7836   0.0041   3.2292
19.0492    0.0078   0.4595   0.0101   3.3243
18.2137    0.0045   1.6055   0.0046   3.7700
19.0434    0.0077   1.6130   0.0100   1.8710
18.4600    0.0053   0.8145   0.0060   3.6863
17.9926    0.0039   1.7221   0.0036   3.7523
18.9340    0.0072   1.6050   0.0091   1.8924
18.9008    0.0071   0.4412   0.0089   3.5053
18.9415    0.0073   1.6159   0.0092   1.8898
19.4983    0.0102   0.4837   0.0141   1.8096
18.8466    0.0069   1.2934   0.0086   3.3654
18.9442    0.0073   1.6048   0.0092   1.8898
18.3192    0.0049   1.6571   0.0052   1.9830
18.7629    0.0065   1.6027   0.0080   1.9190
18.6226    0.0059   1.6067   0.0069   1.9417
18.8229    0.0067   1.6118   0.0083   1.9116
18.2238    0.0045   1.5011   0.0046   3.4134
18.4921    0.0054   1.3660   0.0062   3.4349
18.5915    0.0058   1.6016   0.0067   1.9464
18.6559    0.0061   1.6102   0.0072   1.9350
18.6020    0.0058   1.3416   0.0069   3.4263
18.6628    0.0060   1.6005   0.0072   1.9369
17.9952    0.0039   1.6218   0.0036   3.4849
16.9005    0.0017   2.1082  -0.0002   3.6345
