#mag    e_mag    col1   e_col1    m_ini
22.8017    0.0816   1.9996   0.1565   2.1770
22.7007    0.0761   2.1035   0.1467   2.2134
22.4976    0.0674   1.8743   0.1308   2.2837
22.6059    0.0708   1.9756   0.1369   2.2477
22.5398    0.0662   1.8009   0.1286   2.2768
22.2893    0.0551   1.7240   0.1080   2.3464
22.4481    0.0602   1.3983   0.1176   1.3114
22.2368    0.0556   1.3841   0.1090   2.3429
21.7141    0.0375   1.2182   0.0745   2.4524
22.1099    0.0506   1.1509   0.0997   1.3476
22.1610    0.0511   1.2561   0.1005   1.3458
21.8354    0.0404   1.2415   0.0802   1.3893
22.0746    0.0471   1.0294   0.0929   1.3614
21.8784    0.0404   1.0195   0.0802   1.3893
20.5872    0.0174   0.9367   0.0339   2.8985
21.3144    0.0288   1.0482   0.0574   2.5172
21.6060    0.0351   0.9592   0.0699   1.4144
21.3706    0.0293   0.9502   0.0585   1.4477
21.4141    0.0303   1.1153   0.0604   2.4981
20.5441    0.0168   0.7577   0.0328   2.8884
20.0702    0.0128   0.5616   0.0240   3.1422
20.6161    0.0175   0.8376   0.0342   2.8782
20.9039    0.0212   0.4322   0.0420   1.6084
20.9438    0.0214   0.4580   0.0424   1.6113
20.2616    0.0141   0.6635   0.0270   3.1143
20.8792    0.0216   0.5165   0.0428   1.6151
20.0857    0.0131   0.4999   0.0248   3.2066
20.1028    0.0130   0.4473   0.0245   3.2733
20.0405    0.0125   0.4277   0.0233   3.4825
20.0555    0.0126   0.3581   0.0237   3.4689
20.5719    0.0172   0.1187   0.0336   1.8366
19.9580    0.0117   0.3142   0.0217   3.4194
20.6344    0.0174   0.2094   0.0340   1.8216
20.5122    0.0168   0.0963   0.0327   1.9098
19.7956    0.0108   0.1377   0.0196   3.7972
19.8414    0.0112   0.1327   0.0205   3.7765
20.0289    0.0122   0.2730   0.0228   3.4851
20.2518    0.0140  -0.0325   0.0266   2.1774
19.6398    0.0101   0.0736   0.0179   4.0120
19.6865    0.0103   0.0716   0.0185   3.9649
19.4421    0.0091  -0.0457   0.0158   4.4001
19.9999    0.0122  -0.1160   0.0229   2.3814
19.9816    0.0121  -0.1300   0.0226   2.3956
19.4403    0.0091  -0.0604   0.0157   4.3388
19.2135    0.0081  -0.1240   0.0134   4.8395
19.7310    0.0105  -0.2019   0.0189   2.6712
18.9257    0.0071  -0.2092   0.0111   5.4513
18.8877    0.0070  -0.2261   0.0109   5.5238
19.5864    0.0097  -0.2492   0.0171   2.8345
19.3532    0.0086  -0.3093   0.0147   3.1067
19.3645    0.0087  -0.2935   0.0148   3.0885
18.5889    0.0062  -0.3020   0.0090   6.2134
18.9915    0.0074  -0.3866   0.0117   3.5785
18.8288    0.0068  -0.4473   0.0105   3.8506
18.7803    0.0067  -0.4289   0.0101   3.9232
18.0146    0.0052  -0.4226   0.0063   7.8279
18.2271    0.0055  -0.5227   0.0072   4.9204
17.8291    0.0049  -0.5911   0.0057   5.7551
17.5513    0.0046  -0.6414   0.0049   6.4393
16.6318    0.0040  -0.6711   0.0030  13.4959
16.1228    0.0037  -0.7269   0.0024  16.6026
