#mag    e_mag    col1   e_col1    m_ini
21.4292    0.1058   0.2812   0.1259   2.5434
22.2019    0.1618   0.1869   0.1855   1.2880
21.7441    0.1067   0.4810   0.1269   2.5356
21.5953    0.1095   0.6320   0.1299   2.5138
21.9022    0.1081   0.6697   0.1284   2.5247
21.5998    0.1067   0.5498   0.1269   2.5356
21.5119    0.1058   0.6632   0.1259   2.5434
21.6349    0.1043   0.5020   0.1243   2.5563
21.3631    0.0937   0.3389   0.1127   2.6540
21.4285    0.0952   0.4547   0.1143   2.6411
22.3191    0.1444   0.2835   0.1672   1.3439
21.4740    0.0978   0.5503   0.1172   2.6141
21.6046    0.0971   0.5146   0.1164   2.6204
22.3331    0.1444   0.6589   0.1672   1.3439
22.1671    0.1462   0.4601   0.1691   1.3376
22.3351    0.1480   0.2700   0.1710   1.3313
21.3885    0.0945   0.4438   0.1135   2.6457
21.5315    0.0985   0.5382   0.1179   2.6079
22.1766    0.1409   0.5532   0.1635   1.3564
21.5037    0.0940   0.3688   0.1130   2.6504
21.9557    0.1301   0.2225   0.1520   1.3989
21.9617    0.1392   0.5378   0.1617   1.3626
21.1747    0.0915   0.6229   0.1102   2.6811
21.9910    0.1409   0.3599   0.1635   1.3564
22.0903    0.1494   0.5449   0.1726   1.3264
22.1418    0.1334   0.1873   0.1556   1.3844
22.0087    0.1521   0.3185   0.1754   1.3178
22.3907    0.1494   0.3044   0.1726   1.3264
21.5709    0.1006   0.5149   0.1202   2.5891
21.3229    0.0846   0.2163   0.1026   2.7460
21.8648    0.1229   0.3773   0.1443   1.4312
21.9913    0.1258   0.3893   0.1475   1.4176
21.8905    0.1290   0.1873   0.1509   1.4036
21.6941    0.1290   0.6212   0.1509   1.4036
21.9315    0.1219   0.2493   0.1433   1.4355
21.2340    0.0889   0.3355   0.1074   2.7127
21.7558    0.1173   0.1227   0.1384   1.4571
21.1419    0.0846   0.3210   0.1026   2.7460
21.2443    0.0810   0.3300   0.0986   2.8122
21.2503    0.0838   0.4666   0.1017   2.7755
21.1167    0.0775   0.2970   0.0947   2.8606
22.1450    0.1269   0.3411   0.1486   1.4130
21.3065    0.0831   0.3363   0.1009   2.7671
21.2936    0.0850   0.3489   0.1030   2.7417
21.4293    0.0921   0.2297   0.1109   2.6691
21.0400    0.0763   0.3034   0.0933   2.8798
21.2801    0.0886   0.5524   0.1071   2.7043
21.3545    0.0886   0.3225   0.1071   2.7043
21.9502    0.1192   0.3993   0.1403   1.4484
21.2840    0.0850   0.3804   0.1030   2.7647
20.7515    0.0672   0.2125   0.0830   3.0315
21.2300    0.0817   0.3606   0.0994   2.7761
20.9251    0.0712   0.2389   0.0875   2.9422
21.4826    0.1033   0.1394   0.1231   1.5313
21.3020    0.1011   0.3286   0.1207   1.5437
21.5402    0.0990   0.2973   0.1184   1.5555
20.9428    0.0691   0.2126   0.0852   3.0059
20.8635    0.0698   0.3620   0.0859   2.9740
21.1935    0.0797   0.2649   0.0971   2.8081
21.4827    0.0941   0.0803   0.1131   1.5839
21.4043    0.0984   0.1307   0.1179   1.5584
21.2527    0.0773   0.3536   0.0944   2.8623
21.6860    0.1039   0.1488   0.1238   1.5280
21.6108    0.0990   0.2629   0.1184   1.5555
21.6947    0.0990  -0.0463   0.1184   1.5555
21.4871    0.0934  -0.0610   0.1123   1.5883
21.1571    0.0802   0.3247   0.0977   2.7922
21.5358    0.1000   0.2667   0.1196   1.5496
20.8085    0.0665   0.2902   0.0822   3.0419
20.9227    0.0690   0.4080   0.0851   2.9996
21.2182    0.0835   0.0857   0.1014   1.6498
20.7392    0.0648   0.2031   0.0803   2.9514
21.2454    0.0835   0.1373   0.1014   1.6498
