#mag    e_mag    col1   e_col1    m_ini
21.3449    0.1048   0.5671   0.1401   2.1695
21.5445    0.1070   0.6826   0.1427   2.1546
22.1518    0.1469   0.4390   0.1861   1.1006
21.4669    0.1034   0.7123   0.1386   2.1783
22.5075    0.1577   0.7438   0.1976   1.0745
21.5379    0.1053   0.5774   0.1407   2.1662
21.4585    0.1070   0.6068   0.1427   2.1546
21.6587    0.1075   0.8518   0.1432   2.1518
21.6090    0.1070   0.2095   0.1427   2.1546
21.5205    0.1057   0.7087   0.1412   2.1632
21.3949    0.1054   0.7467   0.1409   2.1652
21.5431    0.1079   0.7377   0.1436   2.1490
21.5142    0.1056   0.8547   0.1411   2.1642
21.6004    0.1079   0.7933   0.1436   2.1490
22.1147    0.1432   0.6374   0.1822   1.1102
21.4599    0.1028   0.5097   0.1379   2.1841
21.6479    0.1046   0.7065   0.1399   2.1709
21.5268    0.1059   0.6031   0.1414   2.1622
21.5813    0.1070   0.6911   0.1427   2.1546
21.6518    0.1075   0.6610   0.1432   2.1518
21.4923    0.1059   0.7087   0.1414   2.1622
21.9554    0.1356   0.3279   0.1740   1.1309
21.7233    0.1125   0.6175   0.1488   1.2056
21.4445    0.0974   0.7602   0.1318   2.2239
21.5718    0.1167   0.5213   0.1534   1.1906
21.3220    0.0964   0.4551   0.1307   2.2248
21.7879    0.1145   0.8336   0.1510   1.1981
21.1902    0.0899   0.5534   0.1232   2.2698
21.7335    0.1189   0.5262   0.1558   1.1831
20.9590    0.0846   0.7581   0.1172   2.3260
21.2947    0.0953   0.6193   0.1295   2.2323
21.3300    0.0942   0.6194   0.1282   2.2398
21.1243    0.0888   0.4213   0.1220   2.2773
21.2786    0.0931   0.5867   0.1270   2.2473
21.8832    0.1234   0.2245   0.1607   1.1681
21.3169    0.0974   0.6236   0.1318   2.2180
21.2071    0.0964   0.6266   0.1307   2.2248
21.4086    0.0953   0.7077   0.1295   2.2323
21.2952    0.0931   0.7312   0.1270   2.2473
21.0574    0.0822   0.8005   0.1144   2.3513
21.0699    0.0835   0.7640   0.1158   2.3365
21.3806    0.0964   0.4115   0.1307   2.2248
21.0010    0.0799   0.5416   0.1117   2.3738
21.3567    0.0955   0.6017   0.1297   2.2349
21.5585    0.0974   0.5586   0.1318   2.2180
21.2141    0.0888   0.6545   0.1220   2.2773
22.0026    0.1257   0.7098   0.1633   1.1606
21.7298    0.1211   0.6378   0.1583   1.1756
20.8858    0.0779   0.5280   0.1093   2.3963
21.2629    0.0953   0.5618   0.1295   2.2323
21.3154    0.0998   0.8555   0.1346   2.2052
21.4075    0.0910   0.3105   0.1245   2.2623
21.8795    0.1280   0.5530   0.1658   1.1531
21.8848    0.1257   0.4828   0.1633   1.1606
21.2991    0.0899   0.5481   0.1232   2.2698
21.3053    0.0921   0.5520   0.1257   2.2548
21.3086    0.0942   0.7616   0.1282   2.2398
21.1010    0.0899   0.6003   0.1232   2.2698
20.9945    0.0793   0.3003   0.1111   2.3813
21.1444    0.0857   0.5032   0.1184   2.3154
21.2625    0.0953   0.7240   0.1295   2.2323
21.3629    0.0899   0.4824   0.1232   2.2698
21.0749    0.0859   0.5755   0.1186   2.3105
21.3626    0.0921   0.6499   0.1257   2.2548
21.3781    0.0990   0.5049   0.1336   2.2077
21.3801    0.0953   0.4878   0.1295   2.2323
21.9458    0.1211   0.4248   0.1583   1.1756
21.3030    0.0925   0.4578   0.1263   2.2610
21.7571    0.1257   0.5296   0.1633   1.1606
21.9800    0.1234   0.2052   0.1607   1.1681
21.4417    0.0978   0.7453   0.1323   2.2154
21.5799    0.1211   0.6867   0.1583   1.1756
20.9188    0.0758   0.6934   0.1069   2.4188
21.6981    0.1125   0.6828   0.1488   1.2056
21.5508    0.1145   0.8283   0.1510   1.1981
21.1859    0.0904   0.5047   0.1239   2.2680
21.5763    0.1189   0.7587   0.1558   1.1831
21.2130    0.0964   0.7313   0.1307   2.2248
21.0146    0.0822   0.4714   0.1144   2.3513
21.6014    0.1167   0.7813   0.1534   1.1906
21.3026    0.0921   0.6353   0.1257   2.2548
21.3088    0.0931   0.3895   0.1270   2.2473
21.7406    0.1234   0.8504   0.1607   1.1681
21.2072    0.0931   0.5911   0.1270   2.2473
21.5247    0.1024   0.5908   0.1374   2.1854
21.1697    0.0899   0.6475   0.1233   2.2791
21.1439    0.0849   0.5349   0.1175   2.3269
22.0972    0.1356   0.5189   0.1740   1.1309
21.4699    0.1145   0.6235   0.1510   1.1981
21.3913    0.0990   0.5218   0.1336   2.2077
21.0437    0.0829   0.4467   0.1151   2.3444
21.8976    0.1211   0.6334   0.1583   1.1756
