#mag    e_mag    col1   e_col1    m_ini
22.7840    0.0797   1.3729   0.1224   1.9607
22.6680    0.0764   1.2390   0.1184   1.9834
22.4727    0.0678   1.0666   0.1077   2.0569
22.1094    0.0538   0.9881   0.0893   2.2010
22.2462    0.0571   1.1673   0.0938   2.1251
22.4170    0.0633   0.8258   0.1020   1.1989
22.2397    0.0565   0.8842   0.0930   2.1304
22.9240    0.0857   0.8961   0.1294   1.0991
21.7903    0.0437   0.8754   0.0750   2.2877
21.7127    0.0409   0.8495   0.0709   2.3447
21.8055    0.0444   0.8041   0.0762   2.3007
21.9210    0.0470   1.0216   0.0799   2.2510
22.2352    0.0576   0.9967   0.0944   1.2327
21.4779    0.0367   0.7916   0.0646   2.4525
21.5746    0.0392   0.8021   0.0684   2.3924
21.5674    0.0381   0.7097   0.0668   1.3927
21.8092    0.0434   0.5775   0.0747   1.3396
21.8198    0.0460   0.6604   0.0784   1.3164
21.2531    0.0307   0.7743   0.0551   2.5853
21.2223    0.0310   0.7741   0.0556   2.5435
21.6080    0.0395   0.5861   0.0690   1.3774
21.1300    0.0288   0.6183   0.0519   2.5151
21.1460    0.0297   0.6596   0.0534   2.4939
20.9096    0.0259   0.6294   0.0470   2.6307
20.8376    0.0253   0.6814   0.0459   2.7286
21.3601    0.0338   0.6656   0.0601   1.4433
20.4556    0.0191   0.6529   0.0347   2.9712
20.9715    0.0263   0.5849   0.0476   1.5521
20.7059    0.0224   0.7277   0.0409   2.6842
21.0997    0.0289   0.6925   0.0521   1.5105
20.5380    0.0202   0.6777   0.0368   1.6639
20.4565    0.0197   0.7526   0.0358   1.6759
20.4721    0.0195   0.6362   0.0355   1.6789
19.9962    0.0144   0.6447   0.0254   3.2009
19.7142    0.0120   0.7251   0.0202   3.3513
20.0416    0.0146   0.6930   0.0257   3.1424
19.6518    0.0116   0.7576   0.0194   3.3136
18.1847    0.0043   2.1709   0.0008   3.3153
19.1817    0.0085   1.9373   0.0121   1.8751
19.1611    0.0083   1.9388   0.0117   1.8658
18.9557    0.0073   1.7845   0.0092   3.2877
