#mag    e_mag    col1   e_col1    m_ini
22.7649    0.0800   1.3367   0.1366   2.1366
22.6772    0.0800   1.6430   0.1366   2.1366
22.7142    0.0785   1.6914   0.1342   2.1507
22.6549    0.0760   1.3722   0.1303   2.1795
22.8815    0.0792   1.3812   0.1353   2.1447
22.7034    0.0825   1.2871   0.1404   2.1123
22.8093    0.0834   1.6157   0.1416   2.1042
22.6697    0.0792   1.6172   0.1353   2.1447
22.6928    0.0780   1.4975   0.1334   2.1552
22.8698    0.0792   1.4693   0.1353   2.1447
23.0240    0.0842   1.6438   0.1429   2.0961
22.8600    0.0817   1.5635   0.1391   2.1204
23.0188    0.0911   1.2709   0.1533   1.1764
22.1999    0.0644   1.3903   0.1121   2.3164
22.8666    0.0945   1.2587   0.1583   1.1601
22.4552    0.0638   1.5486   0.1111   2.3213
22.9098    0.0863   1.0881   0.1461   1.2007
22.2327    0.0607   1.3123   0.1062   2.3689
23.1443    0.0963   1.5554   0.1609   1.1520
22.6157    0.0731   1.5599   0.1259   2.2043
23.0413    0.0879   1.1213   0.1485   1.1926
22.3707    0.0634   1.4148   0.1104   2.3290
22.4427    0.0691   1.4373   0.1196   2.2487
22.6306    0.0769   1.6112   0.1318   2.1642
22.4652    0.0671   1.5759   0.1165   2.2730
23.2044    0.0911   1.4289   0.1533   1.1764
23.2441    0.1025   1.4650   0.1700   1.1251
22.8456    0.0754   1.3531   0.1294   2.1773
22.5449    0.0707   1.3526   0.1221   2.2244
23.2204    0.1037   1.3507   0.1718   1.1206
22.3997    0.0705   1.4676   0.1217   2.2400
22.3747    0.0682   1.4611   0.1181   2.2673
23.0407    0.0863   1.1598   0.1461   1.2007
22.9695    0.0848   1.3508   0.1439   1.2088
22.8989    0.0879   1.3096   0.1485   1.1926
22.6495    0.0699   1.4163   0.1208   2.2325
22.2786    0.0613   1.3459   0.1070   2.3608
22.6263    0.0764   1.7423   0.1310   2.1687
23.1389    0.0945   1.0643   0.1583   1.1601
22.3605    0.0641   1.6064   0.1116   2.3177
22.2857    0.0630   1.4868   0.1099   2.3365
22.6603    0.0731   1.5504   0.1259   2.2001
23.2264    0.0928   1.3748   0.1558   1.1682
