#mag    e_mag    col1   e_col1    m_ini
22.3692    0.0505   1.0748   0.0890   1.9977
23.4726    0.0896   1.2535   0.1623   0.9494
22.7579    0.0594   1.1196   0.1056   1.8935
22.3700    0.0511   1.0351   0.0902   1.9893
22.5484    0.0552   1.1666   0.0977   1.9365
22.5680    0.0544   1.2148   0.0962   1.9449
22.6392    0.0566   1.2983   0.1004   1.9222
22.7024    0.0587   1.2570   0.1043   1.9006
22.6146    0.0552   1.1455   0.0977   1.9365
22.7071    0.0602   1.2745   0.1070   1.8854
22.3964    0.0499   1.0763   0.0880   2.0049
22.6526    0.0580   1.3632   0.1030   1.9078
22.6968    0.0566   1.1985   0.1004   1.9222
23.2592    0.0788   1.2049   0.1418   0.9911
22.4999    0.0544   1.3869   0.0962   1.9449
22.5665    0.0544   1.2221   0.0962   1.9449
23.2489    0.0823   1.0160   0.1486   0.9767
22.6349    0.0573   1.3335   0.1017   1.9150
22.6510    0.0600   1.3636   0.1066   1.8877
22.5601    0.0553   1.0539   0.0980   1.9391
22.7772    0.0606   1.3064   0.1078   1.8810
22.6413    0.0580   1.2681   0.1030   1.9078
22.5543    0.0544   1.1946   0.0962   1.9449
22.6238    0.0552   1.2004   0.0977   1.9365
22.7389    0.0573   1.3276   0.1017   1.9150
22.5660    0.0552   1.1345   0.0977   1.9365
22.7475    0.0580   1.2865   0.1030   1.9078
22.7095    0.0602   1.1306   0.1070   1.8854
22.7975    0.0600   1.2445   0.1066   1.8877
22.4292    0.0515   1.1436   0.0910   1.9834
22.5974    0.0559   1.1917   0.0990   1.9293
22.6886    0.0573   1.2424   0.1017   1.9150
22.5748    0.0561   1.1893   0.0994   1.9288
23.1042    0.0770   1.0441   0.1386   0.9982
22.6456    0.0552   1.2788   0.0977   1.9365
22.3303    0.0477   1.0429   0.0839   2.0156
22.7602    0.0591   0.9286   0.1050   1.0887
22.9053    0.0641   0.9473   0.1144   1.0603
22.4253    0.0501   1.0759   0.0884   1.9987
22.1766    0.0444   1.0543   0.0779   2.0819
22.4752    0.0506   1.1380   0.0892   1.9843
22.7703    0.0621   0.9711   0.1105   1.0716
22.1530    0.0459   1.0379   0.0806   2.0351
22.5469    0.0536   1.2392   0.0948   1.9526
22.3927    0.0487   0.9915   0.0858   2.0042
22.3151    0.0464   1.0695   0.0816   2.0291
22.2248    0.0449   0.9977   0.0787   2.0684
22.8676    0.0641   1.0112   0.1144   1.0603
22.3253    0.0477   1.1336   0.0839   2.0156
22.9687    0.0702   0.9180   0.1258   1.0292
22.9011    0.0688   1.0725   0.1232   1.0359
22.1566    0.0454   1.0871   0.0796   2.0410
22.1684    0.0456   0.9359   0.0801   2.0381
22.4089    0.0503   1.1119   0.0886   1.9876
22.1978    0.0462   1.0833   0.0811   2.0321
22.1577    0.0459   1.0297   0.0806   2.0351
22.9003    0.0662   1.0236   0.1182   1.0494
