#mag    e_mag    col1   e_col1    m_ini
20.6364    0.0304   0.4765   0.0490   3.2342
20.5427    0.0288   0.4921   0.0466   3.3243
20.4807    0.0279   0.4075   0.0452   3.3443
20.6341    0.0300   0.1567   0.0483   2.0824
20.1060    0.0221   0.2104   0.0366   3.7546
19.6886    0.0166   0.0784   0.0282   4.4150
20.2227    0.0229  -0.0049   0.0379   2.4453
20.2388    0.0240   0.0151   0.0395   2.3785
20.0916    0.0217  -0.0387   0.0360   2.5287
19.1106    0.0107  -0.0792   0.0189   5.5418
19.6160    0.0155  -0.1775   0.0265   3.0511
19.1790    0.0114  -0.2703   0.0200   3.5852
18.4857    0.0063  -0.2841   0.0117   6.9031
18.8021    0.0082  -0.3677   0.0149   4.1722
17.3997    0.0013  -0.4503   0.0033  10.4260
17.2948    0.0010  -0.5611   0.0026   6.8990
