#mag    e_mag    col1   e_col1    m_ini
21.8606    0.0567   0.9333   0.0927   2.4216
21.3336    0.0424   0.7151   0.0727   2.6321
20.9166    0.0333   0.6603   0.0594   2.9269
20.7889    0.0308   0.6693   0.0557   3.0114
20.7622    0.0313   0.6188   0.0565   2.9903
21.1772    0.0376   0.5538   0.0659   1.6637
20.8507    0.0316   0.5872   0.0569   2.9566
20.1820    0.0208   0.3841   0.0398   3.5089
20.9856    0.0344   0.5035   0.0611   1.7285
20.5132    0.0263   0.4371   0.0487   3.1151
20.0594    0.0195   0.3919   0.0376   3.5622
20.3855    0.0241   0.2199   0.0452   2.0078
20.0059    0.0182   0.1140   0.0355   2.2369
19.5235    0.0137   0.2429   0.0276   4.1275
19.4465    0.0129   0.0214   0.0262   2.4943
19.1013    0.0098   0.1113   0.0206   4.5998
19.0052    0.0093   0.0983   0.0196   4.4425
18.6034    0.0068   0.1089   0.0147   4.7887
15.9879   -0.0010   2.3113  -0.0028   5.9168
