#mag    e_mag    col1   e_col1    m_ini
22.8023    0.0650   1.0887   0.1102   1.8484
22.6937    0.0617   1.0286   0.1044   1.8852
23.4735    0.0865   1.1258   0.1483   0.9428
22.8641    0.0687   1.0798   0.1166   1.8074
23.3339    0.0797   1.1314   0.1362   0.9768
22.6819    0.0621   1.1688   0.1050   1.8805
22.7608    0.0633   0.8773   0.1071   1.8674
22.8497    0.0679   0.9766   0.1153   1.8160
22.6519    0.0621   1.0191   0.1050   1.8805
22.3474    0.0508   0.9355   0.0851   2.0352
22.2267    0.0496   1.0581   0.0831   2.0622
22.3843    0.0521   1.1503   0.0875   1.9897
22.1849    0.0512   0.8124   0.0857   2.0188
22.6103    0.0605   0.8455   0.1023   1.0934
22.8444    0.0665   0.6951   0.1129   1.0527
22.8827    0.0669   0.8548   0.1135   1.0502
22.2876    0.0521   0.8727   0.0874   2.0245
22.5333    0.0596   0.7689   0.1006   1.1001
22.3169    0.0519   0.9892   0.0870   1.9924
22.4736    0.0581   0.9979   0.0979   1.9241
22.9926    0.0727   0.9540   0.1239   1.0150
22.5919    0.0608   0.9090   0.1028   1.0910
22.8079    0.0624   0.8124   0.1056   1.0801
22.8890    0.0718   1.2251   0.1222   1.0204
22.3402    0.0527   0.8579   0.0884   1.9837
22.4270    0.0563   0.9543   0.0948   1.9468
21.7207    0.0386   0.8667   0.0636   2.2591
21.9719    0.0441   1.1085   0.0733   2.1485
21.7042    0.0396   0.7572   0.0655   2.2467
22.1062    0.0466   0.8380   0.0778   2.0764
22.5812    0.0581   0.7576   0.0980   1.1112
22.6315    0.0590   0.9527   0.0995   1.1046
22.0343    0.0453   0.8212   0.0755   2.1003
22.5656    0.0559   0.7825   0.0941   1.1282
22.5993    0.0586   0.7971   0.0989   1.1069
22.5300    0.0550   0.9074   0.0924   1.1356
21.8611    0.0402   0.7671   0.0666   2.2325
22.2223    0.0488   0.9269   0.0816   2.0276
22.1771    0.0479   0.8457   0.0800   2.0639
22.1959    0.0502   0.6265   0.0841   1.1762
22.4510    0.0545   0.9152   0.0917   1.1392
21.7791    0.0409   0.7214   0.0677   2.1381
21.4740    0.0355   0.7610   0.0582   2.2649
21.6274    0.0376   0.8583   0.0620   2.2260
21.3468    0.0322   0.7852   0.0526   2.4195
21.9100    0.0443   0.7066   0.0737   1.2346
21.2845    0.0333   0.7315   0.0545   2.3884
21.3079    0.0318   0.6928   0.0518   2.4243
21.5721    0.0349   0.7997   0.0572   2.3052
21.1922    0.0307   0.7871   0.0498   2.4643
21.9353    0.0443   0.7584   0.0737   1.2346
21.8690    0.0438   0.5751   0.0729   1.2395
21.8185    0.0408   0.7213   0.0676   1.2741
22.0097    0.0443   0.6744   0.0737   1.2346
21.8601    0.0408   0.6176   0.0676   1.2741
21.5654    0.0376   0.7185   0.0620   2.1885
21.7923    0.0401   0.5900   0.0663   1.2826
21.2071    0.0305   0.7046   0.0495   2.4692
21.3204    0.0330   0.5684   0.0540   1.3785
21.1454    0.0299   0.6688   0.0485   2.4562
21.3270    0.0327   0.6595   0.0534   1.3833
21.3009    0.0327   0.6026   0.0534   1.3833
21.0007    0.0273   0.5578   0.0440   2.5629
21.6329    0.0371   0.5521   0.0611   1.3209
21.1454    0.0293   0.6470   0.0474   2.4933
21.3074    0.0321   0.5736   0.0523   1.3928
21.0886    0.0276   0.6338   0.0445   2.5506
21.3782    0.0327   0.5228   0.0534   1.3833
21.0309    0.0278   0.6212   0.0448   2.5024
21.6019    0.0366   0.6148   0.0601   1.3281
21.0087    0.0283   0.7455   0.0457   2.5319
21.3336    0.0325   0.6129   0.0531   2.2909
20.9790    0.0276   0.6081   0.0445   2.4209
21.0554    0.0281   0.6208   0.0453   2.4081
21.0533    0.0279   0.5781   0.0450   1.4583
20.4729    0.0203   0.5714   0.0318   2.8046
20.8476    0.0256   0.6245   0.0410   2.5650
20.5633    0.0214   0.6145   0.0337   2.7370
20.5512    0.0211   0.5914   0.0333   2.7692
21.0066    0.0269   0.5275   0.0434   1.4732
21.0423    0.0280   0.5847   0.0453   2.4333
20.4563    0.0205   0.5853   0.0322   2.8125
20.9401    0.0268   0.5522   0.0431   2.4494
21.0071    0.0275   0.5427   0.0444   1.4633
20.5415    0.0208   0.6254   0.0327   1.5763
20.2817    0.0180   0.6668   0.0279   2.7412
19.8342    0.0135   0.5850   0.0201   3.1233
20.7653    0.0241   0.4903   0.0385   1.5199
20.6560    0.0227   0.4967   0.0361   1.5428
20.2846    0.0182   0.6481   0.0282   2.7082
20.6585    0.0229   0.5609   0.0364   1.5395
20.7095    0.0231   0.5577   0.0368   1.5362
20.1655    0.0170   0.6280   0.0262   2.8941
20.5389    0.0210   0.5917   0.0330   1.5732
19.8508    0.0138   0.6322   0.0206   3.0957
17.9889    0.0012   2.3365  -0.0009   1.6731
20.1626    0.0170   0.6969   0.0261   2.7712
18.9766    0.0067   1.8160   0.0085   1.6907
19.5505    0.0109   0.8989   0.0157   3.1482
19.4300    0.0102   0.6869   0.0145   3.2706
20.1054    0.0164   0.7470   0.0252   1.6523
19.6471    0.0118   0.6876   0.0172   3.1989
19.8360    0.0136   0.7821   0.0204   1.6603
18.9279    0.0064   1.8007   0.0080   1.7018
17.1250   -0.0022   2.4748  -0.0066   3.1387
