#mag    e_mag    col1   e_col1    m_ini
22.5203    0.0594   1.0631   0.0968   1.9849
22.7830    0.0694   0.9745   0.1094   1.0948
22.1946    0.0514   0.8021   0.0862   2.0680
22.3027    0.0527   0.9023   0.0880   2.0542
22.6744    0.0653   0.8263   0.1043   1.1162
22.7187    0.0640   0.8901   0.1026   1.1235
21.9818    0.0454   0.9028   0.0779   2.1360
21.7717    0.0367   0.7605   0.0654   2.2995
22.3760    0.0563   0.7502   0.0927   1.1694
21.9402    0.0422   0.7824   0.0735   2.1744
22.0686    0.0454   0.7355   0.0780   2.1430
21.9587    0.0430   0.7694   0.0746   2.1753
21.6077    0.0345   0.8266   0.0622   2.3339
22.2090    0.0487   0.6454   0.0826   1.2252
21.4315    0.0294   0.5914   0.0543   2.4587
21.8877    0.0403   0.7219   0.0707   2.1991
21.4289    0.0296   0.6238   0.0546   2.4627
22.1478    0.0480   0.6074   0.0816   1.2313
22.0075    0.0422   0.5975   0.0734   1.2851
21.6854    0.0356   0.6465   0.0638   2.2808
21.5679    0.0341   0.7572   0.0616   2.3168
21.6877    0.0362   0.6137   0.0647   1.3535
21.7721    0.0365   0.4706   0.0651   1.3504
21.7064    0.0374   0.3890   0.0666   1.3381
21.5592    0.0335   0.4737   0.0608   1.3905
21.7959    0.0393   0.6500   0.0692   1.3165
21.2634    0.0274   0.5206   0.0512   2.4775
21.3895    0.0296   0.6982   0.0548   2.4229
20.8222    0.0205   0.4807   0.0397   2.7748
21.5066    0.0332   0.5596   0.0602   2.3086
21.4953    0.0315   0.5871   0.0577   2.3335
20.7756    0.0198   0.4120   0.0386   2.8057
21.4284    0.0301   0.4885   0.0555   1.4448
21.3891    0.0298   0.5035   0.0550   1.4506
21.3830    0.0295   0.4037   0.0545   1.4565
21.0251    0.0232   0.5124   0.0443   2.5946
21.4021    0.0291   0.4200   0.0539   1.4623
21.0731    0.0240   0.6163   0.0456   2.5946
21.2935    0.0279   0.4085   0.0520   1.4857
21.5282    0.0312   0.5375   0.0572   1.4273
20.7500    0.0198   0.5024   0.0386   2.7912
21.1612    0.0253   0.4755   0.0478   2.5290
20.9248    0.0219   0.5155   0.0421   2.7008
21.0364    0.0233   0.3154   0.0445   1.5837
21.1020    0.0248   0.3486   0.0470   1.5492
20.6202    0.0176   0.3834   0.0348   2.9027
21.0813    0.0236   0.3094   0.0450   1.5765
20.6630    0.0180   0.4158   0.0353   2.8813
21.0554    0.0236   0.3254   0.0450   1.5765
21.1488    0.0257   0.4072   0.0485   1.5292
20.8306    0.0207   0.3646   0.0402   2.7033
21.1199    0.0257   0.4716   0.0485   1.5292
21.2174    0.0259   0.4250   0.0488   1.5262
20.8519    0.0204   0.2097   0.0396   1.6567
20.2187    0.0132   0.3016   0.0266   3.1832
20.8929    0.0218   0.3285   0.0420   1.6198
20.3855    0.0147   0.2986   0.0294   3.0669
20.6690    0.0185   0.3459   0.0362   2.7746
20.5220    0.0163   0.3340   0.0324   2.9251
20.8635    0.0214   0.2384   0.0414   1.6298
20.9241    0.0219   0.2618   0.0422   1.6172
20.5074    0.0161   0.3429   0.0319   2.8966
20.0292    0.0117   0.3064   0.0236   3.2608
20.5082    0.0160   0.1979   0.0318   1.7782
20.1321    0.0124   0.2570   0.0250   3.2468
20.5325    0.0164   0.2395   0.0325   1.7674
20.1358    0.0126   0.2990   0.0255   3.1413
20.4912    0.0160   0.2178   0.0318   1.7782
20.1945    0.0130   0.2916   0.0261   3.1762
20.1597    0.0127   0.2670   0.0255   3.2162
20.1793    0.0129   0.1676   0.0260   1.8716
19.9319    0.0107   0.2461   0.0216   3.3162
19.9088    0.0107   0.2899   0.0216   3.3776
20.3371    0.0143   0.2301   0.0286   1.8291
19.5859    0.0082   0.2046   0.0164   3.6279
19.7026    0.0089   0.1911   0.0179   3.5237
19.9484    0.0107   0.2639   0.0217   3.3610
19.9288    0.0107   0.2242   0.0216   1.9407
19.4022    0.0070   0.2361   0.0138   3.6663
19.2363    0.0060   0.1957   0.0117   3.8515
19.9782    0.0111   0.2208   0.0224   1.9274
19.4174    0.0072   0.2258   0.0142   3.7366
19.6721    0.0087   0.2614   0.0175   2.0014
19.2291    0.0061   0.2687   0.0118   3.7119
19.3806    0.0069   0.3042   0.0136   2.0584
19.6311    0.0085   0.2650   0.0171   2.0074
19.2270    0.0060   0.3500   0.0116   2.0880
19.4355    0.0073   0.2896   0.0144   2.0458
18.7779    0.0039   1.3575   0.0067   3.6697
18.6922    0.0036   1.3076   0.0059   3.7774
18.8219    0.0041   1.7250   0.0072   2.1127
18.5195    0.0029   1.3711   0.0042   3.7668
18.6596    0.0034   1.3157   0.0055   3.7753
17.1825   -0.0003   1.9624  -0.0050   4.0825
18.0116    0.0014   1.1165   0.0001   4.2590
16.1072   -0.0016   2.8648  -0.0094   2.2714
