#mag    e_mag    col1   e_col1    m_ini
22.1738    0.0426   1.0651   0.0646   2.2434
22.0977    0.0471   1.2029   0.0701   2.1946
22.0322    0.0405   0.9382   0.0620   2.2657
22.0292    0.0397   1.0334   0.0611   2.2804
22.6241    0.0580   1.0783   0.0827   1.2042
21.8480    0.0365   0.9904   0.0571   2.3288
22.0536    0.0379   0.9416   0.0587   2.3076
22.4373    0.0539   0.9004   0.0780   1.2243
21.5314    0.0265   0.9059   0.0435   2.5228
21.8699    0.0341   0.9938   0.0538   2.3610
21.7688    0.0332   0.9286   0.0527   2.3671
21.8153    0.0329   0.9144   0.0523   2.3594
22.3997    0.0501   0.7963   0.0737   1.2451
21.4957    0.0263   0.8222   0.0432   2.4655
22.0962    0.0397   0.9075   0.0611   1.3167
21.4395    0.0263   0.9103   0.0431   2.5209
21.1860    0.0216   0.7825   0.0363   2.6646
21.5494    0.0275   0.7920   0.0449   2.4437
21.8234    0.0335   0.7828   0.0531   1.3741
21.4092    0.0240   0.7957   0.0399   2.5506
21.2595    0.0223   0.6695   0.0373   2.6289
21.5134    0.0260   0.8282   0.0427   2.4720
21.1918    0.0207   0.6928   0.0349   2.6875
20.7704    0.0162   0.6426   0.0275   2.9083
21.4333    0.0251   0.6440   0.0415   1.4856
21.6532    0.0289   0.7100   0.0468   1.4291
21.0482    0.0188   0.7317   0.0319   2.7736
21.4275    0.0244   0.6323   0.0404   1.4981
21.6908    0.0299   0.7491   0.0482   1.4163
20.7805    0.0160   0.6459   0.0272   2.8766
20.8028    0.0161   0.6858   0.0274   2.9035
20.5767    0.0142   0.6336   0.0241   3.0316
20.6247    0.0146   0.6093   0.0247   3.0128
21.3404    0.0226   0.6326   0.0377   1.5321
21.1949    0.0204   0.6313   0.0344   1.5781
20.4249    0.0131   0.6079   0.0220   3.1220
20.5987    0.0145   0.6847   0.0247   2.9821
20.4715    0.0134   0.6187   0.0226   3.0808
20.9095    0.0175   0.4846   0.0297   1.6524
20.8551    0.0171   0.5400   0.0291   1.6643
20.7698    0.0159   0.5325   0.0270   1.7018
19.8895    0.0099   0.5172   0.0157   3.4823
20.6856    0.0153   0.4985   0.0260   1.7210
20.0333    0.0106   0.5216   0.0173   3.3632
20.5920    0.0142   0.4934   0.0240   1.7613
19.6345    0.0089   0.5008   0.0136   3.6118
20.3138    0.0122   0.5047   0.0205   1.8402
20.1496    0.0112   0.4784   0.0185   1.8889
20.3426    0.0124   0.4817   0.0208   1.8325
19.4039    0.0082   0.5247   0.0119   3.7342
19.7379    0.0093   0.6345   0.0144   2.0010
19.8769    0.0098   0.5940   0.0156   1.9670
19.8254    0.0096   0.5792   0.0152   3.2890
19.5455    0.0085   0.7525   0.0128   2.0524
19.6198    0.0087   0.7270   0.0133   2.0380
19.0471    0.0072   0.6562   0.0096   3.9429
19.1618    0.0075   1.9483   0.0103   2.1511
19.3501    0.0079   1.9350   0.0114   2.1060
18.5597    0.0064   1.3428   0.0074   4.1673
18.8801    0.0069   1.9619   0.0088   2.2105
18.8684    0.0069   1.9713   0.0088   2.2105
17.9885    0.0058   2.4000   0.0054   2.2586
