#mag    e_mag    col1   e_col1    m_ini
21.4885    0.0548   0.8228   0.1061   2.4826
21.4883    0.0498   0.9926   0.0973   2.5362
21.4558    0.0512   0.6847   0.0998   2.5186
21.5130    0.0559   1.1146   0.1080   2.4722
21.3859    0.0520   0.8722   0.1013   2.5100
21.2077    0.0435   0.8521   0.0853   2.6118
21.2560    0.0464   0.8215   0.0910   2.5726
21.3567    0.0459   0.9428   0.0900   2.5792
21.0112    0.0370   0.8728   0.0713   2.7645
21.7111    0.0660   0.7054   0.1242   1.3855
21.2575    0.0430   0.9489   0.0843   2.6320
21.2198    0.0422   0.7039   0.0826   2.6315
21.0441    0.0388   0.8718   0.0754   2.7187
21.7699    0.0764   0.7690   0.1396   1.3463
20.6593    0.0319   0.6236   0.0586   2.9468
21.0561    0.0384   0.7176   0.0746   2.6960
20.8363    0.0347   0.7737   0.0658   2.8290
20.9792    0.0376   0.8206   0.0727   2.7384
21.6628    0.0567   0.7068   0.1094   1.4313
20.7787    0.0325   0.7920   0.0602   2.9203
21.0144    0.0378   0.7234   0.0733   2.7254
20.8920    0.0363   0.7088   0.0697   2.7662
20.7897    0.0339   0.7180   0.0638   2.8620
21.1517    0.0413   0.7587   0.0809   2.6445
21.1395    0.0409   0.8380   0.0800   2.6511
21.5905    0.0567   0.7739   0.1094   1.4313
20.9366    0.0353   0.7469   0.0674   2.8103
20.9119    0.0362   0.7942   0.0695   2.7773
20.7088    0.0322   0.6877   0.0595   2.9249
21.2812    0.0442   0.6901   0.0867   1.5263
20.4310    0.0295   0.7210   0.0517   3.0861
20.4731    0.0297   0.6840   0.0523   3.0735
21.1300    0.0394   0.7084   0.0767   1.5851
20.4520    0.0294   0.5980   0.0513   3.0998
21.1138    0.0394   0.5191   0.0767   1.5851
20.7420    0.0330   0.7269   0.0614   2.8779
20.4717    0.0304   0.6632   0.0545   3.0124
21.1236    0.0398   0.7087   0.0776   1.5788
21.1658    0.0428   0.5511   0.0839   1.5410
21.1046    0.0381   0.5983   0.0739   1.6038
21.1125    0.0385   0.6139   0.0748   1.5978
21.0374    0.0394   0.6858   0.0767   1.5851
20.4082    0.0296   0.5974   0.0519   3.0857
20.5357    0.0303   0.7635   0.0540   3.0357
21.2818    0.0446   0.5732   0.0874   1.5226
21.2092    0.0422   0.6697   0.0826   1.5483
20.6918    0.0321   0.6715   0.0591   2.8828
20.7614    0.0330   0.5510   0.0616   1.7062
20.7463    0.0332   0.5993   0.0620   1.7016
20.5015    0.0300   0.6137   0.0532   3.0035
20.4302    0.0294   0.5296   0.0515   3.0529
20.6391    0.0312   0.7173   0.0567   2.9066
20.5215    0.0302   0.6543   0.0539   2.9853
20.8161    0.0348   0.4997   0.0660   1.6651
20.2265    0.0280   0.5750   0.0468   3.2091
20.7107    0.0333   0.4986   0.0624   1.6981
20.5384    0.0303   0.5979   0.0540   2.9991
20.4608    0.0305   0.6645   0.0548   2.9316
20.1757    0.0274   0.5014   0.0446   3.2933
20.2896    0.0281   0.6011   0.0472   3.2103
20.5050    0.0300   0.6363   0.0533   2.9862
20.2326    0.0276   0.5426   0.0453   3.2714
20.6601    0.0320   0.6170   0.0589   1.7352
19.8950    0.0262   0.4765   0.0401   3.4753
20.2802    0.0279   0.6095   0.0464   3.2152
20.6786    0.0322   0.4509   0.0594   1.7296
19.9611    0.0265   0.5390   0.0413   3.4235
20.7412    0.0326   0.6016   0.0604   1.7184
20.2938    0.0282   0.6220   0.0474   3.1756
20.1387    0.0272   0.4857   0.0439   3.2773
20.2949    0.0286   0.5050   0.0489   3.0570
20.5771    0.0307   0.5205   0.0553   1.7767
20.4862    0.0299   0.4659   0.0528   1.8088
20.7164    0.0328   0.5658   0.0610   1.7128
20.0060    0.0265   0.5391   0.0413   3.4160
20.4685    0.0300   0.3732   0.0531   1.8046
20.5301    0.0304   0.4784   0.0543   1.7890
20.2837    0.0283   0.5703   0.0480   3.1247
19.9742    0.0264   0.4977   0.0410   3.4292
19.8445    0.0259   0.4598   0.0387   3.5104
20.2182    0.0279   0.3996   0.0465   1.9025
20.4330    0.0294   0.4762   0.0512   1.8302
19.9595    0.0264   0.4467   0.0408   3.3751
20.4224    0.0295   0.5276   0.0515   1.8259
20.2330    0.0280   0.4496   0.0466   1.8999
19.8640    0.0260   0.4587   0.0390   3.5055
20.3455    0.0288   0.3502   0.0496   1.8540
20.4569    0.0295   0.4067   0.0515   1.8259
19.6579    0.0252   0.4486   0.0356   3.7327
19.9907    0.0266   0.5177   0.0416   3.3099
20.4126    0.0294   0.4108   0.0512   1.8302
19.8919    0.0263   0.5374   0.0405   3.4404
20.4560    0.0294   0.4542   0.0512   1.8302
19.8657    0.0261   0.5048   0.0394   3.5021
20.3772    0.0284   0.4467   0.0481   1.8757
19.7944    0.0258   0.4276   0.0382   3.5794
20.0309    0.0265   0.4786   0.0415   3.3898
20.3817    0.0291   0.4235   0.0505   1.8404
19.7222    0.0255   0.4740   0.0371   3.5961
20.0375    0.0269   0.3840   0.0429   1.9690
19.9953    0.0267   0.3602   0.0420   1.9865
19.7483    0.0257   0.4955   0.0380   3.5259
19.8397    0.0261   0.4632   0.0394   3.3616
19.8281    0.0259   0.4489   0.0390   3.3630
20.1399    0.0276   0.4389   0.0453   1.9240
20.0651    0.0268   0.3761   0.0423   1.9816
19.5266    0.0251   0.3981   0.0353   3.6967
20.1664    0.0276   0.3290   0.0454   1.9209
19.7561    0.0255   0.4084   0.0372   3.5457
20.1699    0.0276   0.3452   0.0454   1.9209
19.9046    0.0262   0.4362   0.0401   3.3813
20.1148    0.0272   0.4400   0.0439   1.9484
20.0366    0.0269   0.3495   0.0427   1.9732
19.6684    0.0254   0.4574   0.0367   3.5491
19.6694    0.0255   0.4705   0.0368   3.5935
19.3358    0.0248   0.3660   0.0334   3.8664
19.7447    0.0257   0.3477   0.0381   2.0755
19.4036    0.0248   0.3637   0.0335   3.8377
19.7647    0.0257   0.3969   0.0381   2.0755
19.8584    0.0261   0.3759   0.0394   2.0436
19.9317    0.0264   0.3681   0.0407   2.0146
19.2627    0.0246   0.3309   0.0324   3.9399
19.6482    0.0253   0.4233   0.0361   3.5132
19.8678    0.0259   0.3000   0.0387   2.0600
19.6738    0.0255   0.4132   0.0369   2.1069
19.9036    0.0261   0.3762   0.0396   2.0405
19.4953    0.0250   0.3833   0.0347   3.6961
19.9057    0.0264   0.3516   0.0407   2.0146
19.1412    0.0245   0.3650   0.0315   4.0357
19.2928    0.0247   0.4354   0.0327   3.9362
19.5256    0.0252   0.3325   0.0354   2.1496
