#mag    e_mag    col1   e_col1    m_ini
22.7251    0.0686   1.0951   0.1241   1.8786
22.7174    0.0721   0.8586   0.1302   1.8412
22.5925    0.0661   0.8685   0.1198   1.9114
22.5538    0.0680   0.9230   0.1231   1.8847
21.8628    0.0493   0.8945   0.0905   2.1605
23.0301    0.0776   0.9467   0.1396   1.0320
22.2658    0.0578   1.1658   0.1055   2.0234
22.4107    0.0620   0.8118   0.1128   1.9474
22.9418    0.0737   1.0278   0.1329   1.0552
22.1928    0.0562   0.8133   0.1026   2.0495
22.9721    0.0820   0.7552   0.1471   1.0071
21.9364    0.0503   0.9257   0.0921   2.1424
21.8852    0.0477   0.7681   0.0877   2.1881
22.5449    0.0650   0.8414   0.1180   1.1129
21.6650    0.0446   0.8422   0.0821   2.2492
21.7670    0.0474   0.8295   0.0871   2.1759
21.8619    0.0476   0.8316   0.0874   2.1840
21.4280    0.0404   0.7304   0.0745   2.3394
22.0621    0.0525   0.9177   0.0962   2.0537
22.0199    0.0516   0.8111   0.0945   2.1037
21.6943    0.0455   0.6676   0.0837   2.1982
22.0980    0.0550   1.1269   0.1006   2.0244
21.7951    0.0445   0.8608   0.0820   2.2350
22.3607    0.0581   0.9670   0.1059   1.1676
22.3370    0.0597   0.7342   0.1088   1.1539
22.1588    0.0544   0.9210   0.0995   2.0330
22.5807    0.0635   0.6315   0.1153   1.1246
22.4062    0.0612   0.7105   0.1114   1.1422
21.8267    0.0465   0.8229   0.0854   2.2125
21.5017    0.0408   0.8330   0.0753   2.3288
21.7165    0.0433   0.7945   0.0798   2.2742
21.8602    0.0482   0.6994   0.0885   1.2640
21.8108    0.0460   0.4922   0.0846   1.2896
21.9682    0.0519   0.6049   0.0951   1.2243
21.3807    0.0368   0.6886   0.0680   2.4156
21.7986    0.0474   0.9884   0.0870   2.1186
21.4765    0.0392   0.6803   0.0724   2.3379
21.8327    0.0480   0.6298   0.0881   1.2663
21.8683    0.0484   0.6774   0.0888   1.2618
21.3129    0.0358   0.5696   0.0663   2.4497
21.6815    0.0445   0.5530   0.0818   2.2243
21.7359    0.0445   0.7915   0.0820   2.1573
21.9203    0.0486   0.6972   0.0892   1.2596
