#mag    e_mag    col1   e_col1    m_ini
22.2827    0.0599   0.9349   0.1092   2.0579
21.9668    0.0494   0.8520   0.0904   2.1831
22.7891    0.0731   0.6389   0.1327   1.1168
21.9583    0.0500   0.8941   0.0914   2.1759
22.0910    0.0530   0.9800   0.0968   2.1427
22.0440    0.0521   0.6921   0.0952   1.2602
22.0317    0.0483   0.4801   0.0883   1.2961
21.6926    0.0399   0.5973   0.0729   2.3194
22.3281    0.0573   0.6656   0.1046   1.2172
21.4042    0.0337   0.5988   0.0615   2.4711
21.6976    0.0409   0.5703   0.0749   1.3821
21.2800    0.0333   0.6724   0.0608   2.5132
21.2831    0.0330   0.4893   0.0602   2.4484
21.5410    0.0379   0.5237   0.0694   1.4252
20.9695    0.0265   0.4975   0.0482   2.7356
20.6419    0.0222   0.3891   0.0401   2.9294
21.0994    0.0288   0.4479   0.0525   2.5700
21.0393    0.0285   0.2941   0.0519   1.6162
21.0383    0.0278   0.2574   0.0507   1.6346
20.1766    0.0161   0.2504   0.0286   3.3588
20.8613    0.0254   0.1891   0.0461   1.7082
20.3764    0.0184   0.2590   0.0330   3.1104
20.0419    0.0148   0.1832   0.0260   3.4497
19.8256    0.0126   0.1200   0.0216   3.6472
20.1148    0.0154  -0.0078   0.0272   2.1086
20.0243    0.0148  -0.0201   0.0260   2.1373
19.5609    0.0105  -0.0404   0.0176   2.3700
19.6043    0.0109  -0.0306   0.0183   2.3493
18.8502    0.0061  -0.0270   0.0088   2.6216
17.5940    0.0013   1.6310  -0.0010   2.8413
