#mag    e_mag    col1   e_col1    m_ini
22.7910    0.0738   1.1004   0.0957   1.9143
22.2005    0.0544   1.0155   0.0707   2.1029
22.4191    0.0626   1.0591   0.0813   2.0086
22.8519    0.0788   1.0709   0.1021   1.0852
22.3909    0.0574   1.0278   0.0746   2.0558
22.3450    0.0558   0.9403   0.0726   2.0895
22.3844    0.0574   1.0883   0.0746   2.0558
22.7577    0.0704   0.8596   0.0913   1.1256
22.5680    0.0634   0.9449   0.0824   1.1645
21.9658    0.0422   0.8547   0.0551   2.2774
21.8284    0.0402   0.9238   0.0525   2.3184
22.0630    0.0462   0.8569   0.0602   2.2092
22.2135    0.0523   1.0036   0.0681   2.1231
22.5394    0.0617   0.8410   0.0802   1.1750
22.1580    0.0532   1.0942   0.0692   2.0962
22.0606    0.0490   0.9499   0.0638   2.1553
22.6141    0.0666   0.8639   0.0864   1.1458
22.6807    0.0651   0.8551   0.0846   1.1540
21.8704    0.0422   0.7782   0.0551   2.2455
22.1294    0.0496   0.6996   0.0646   1.2614
21.6838    0.0380   0.7275   0.0497   2.3398
21.7677    0.0395   0.7764   0.0516   2.3061
22.3122    0.0553   0.8654   0.0720   1.2170
21.6350    0.0360   0.8034   0.0471   2.3951
22.0250    0.0465   0.6192   0.0606   1.2883
21.6368    0.0360   0.7430   0.0471   2.3951
22.0762    0.0458   0.6514   0.0597   1.2951
21.8767    0.0444   0.7930   0.0579   1.3086
21.6232    0.0366   0.5540   0.0479   1.3961
21.3982    0.0324   0.8424   0.0424   2.4611
21.6077    0.0366   0.6055   0.0479   1.3961
21.2150    0.0275   0.7040   0.0361   2.5922
21.7605    0.0411   0.5619   0.0537   1.3422
20.9023    0.0227   0.5985   0.0299   2.7788
21.9028    0.0437   0.6183   0.0570   1.3153
21.0523    0.0257   0.6559   0.0337   2.6643
21.6484    0.0355   0.8162   0.0465   2.3533
21.5225    0.0347   0.5949   0.0454   1.4231
20.9544    0.0234   0.6031   0.0308   2.7317
20.7874    0.0211   0.5606   0.0278   2.8395
20.8273    0.0217   0.5860   0.0286   2.8193
20.6991    0.0196   0.5367   0.0258   2.9203
21.4971    0.0330   0.5224   0.0432   1.4501
21.4932    0.0330   0.5948   0.0432   1.4501
20.5079    0.0177   0.4076   0.0234   3.0146
21.2428    0.0284   0.4616   0.0373   1.5309
21.2210    0.0271   0.4581   0.0356   1.5579
21.2502    0.0291   0.4576   0.0382   1.5174
21.3005    0.0288   0.4925   0.0377   1.5242
20.7661    0.0206   0.5156   0.0272   2.8529
20.8330    0.0222   0.2799   0.0292   1.6898
20.6211    0.0189   0.3700   0.0250   2.8895
20.8342    0.0220   0.2832   0.0289   1.6965
20.7466    0.0203   0.4262   0.0268   2.8250
20.5060    0.0173   0.3816   0.0228   3.0118
20.1628    0.0137   0.2762   0.0182   3.3083
20.0564    0.0125   0.2167   0.0166   3.4347
20.0768    0.0126   0.2786   0.0168   3.4200
20.7238    0.0197   0.2019   0.0260   1.7774
20.6565    0.0194   0.2166   0.0256   1.7908
20.2451    0.0143   0.2553   0.0190   3.2207
20.6080    0.0185   0.1704   0.0244   1.8313
20.0241    0.0122   0.2444   0.0163   3.4565
20.0859    0.0126   0.2100   0.0167   3.4161
19.9328    0.0111   0.2071   0.0148   3.5829
20.3165    0.0152   0.1059   0.0201   1.9997
20.3265    0.0151   0.0420   0.0200   2.0065
20.3780    0.0159   0.1057   0.0211   1.9593
20.1881    0.0139   0.0056   0.0184   2.0806
19.9729    0.0117   0.1542   0.0156   3.4632
19.4889    0.0080   0.0235   0.0107   4.1005
19.7175    0.0095   0.0805   0.0128   3.7803
20.1567    0.0133   0.0031   0.0176   2.1210
19.6367    0.0089   0.0781   0.0119   3.9118
19.8719    0.0109  -0.0750   0.0145   2.3083
19.8948    0.0111  -0.0506   0.0148   2.2845
19.8783    0.0109  -0.0658   0.0145   2.3083
19.8658    0.0106  -0.0706   0.0141   2.3350
19.1645    0.0059  -0.0830   0.0079   4.5708
19.1380    0.0057  -0.0864   0.0078   4.5850
18.9685    0.0048  -0.1047   0.0066   4.8531
19.5301    0.0081  -0.1650   0.0109   2.5749
19.5772    0.0085  -0.1525   0.0114   2.5355
19.3874    0.0073  -0.1830   0.0098   2.6743
18.7390    0.0037  -0.1561   0.0052   5.2043
19.2501    0.0064  -0.2117   0.0086   2.7830
18.7449    0.0038  -0.1584   0.0053   5.1192
18.4270    0.0025  -0.2095   0.0035   5.6755
18.9677    0.0048  -0.2327   0.0065   3.0016
18.8547    0.0043  -0.2531   0.0059   3.0788
18.2336    0.0018  -0.2420   0.0027   5.8977
17.9646    0.0010  -0.2693   0.0016   6.3328
18.6509    0.0034  -0.2800   0.0047   3.2218
18.0696    0.0013  -0.2966   0.0020   3.5743
17.5754    0.0001  -0.2924   0.0003   6.8302
17.9701    0.0011  -0.2927   0.0016   3.6243
17.0964   -0.0009  -0.2102  -0.0009   3.9497
15.8876   -0.0023   1.7794  -0.0029   7.3006
