#mag    e_mag    col1   e_col1    m_ini
23.0808    0.0746   1.2709   0.1184   1.7470
22.9754    0.0746   1.5237   0.1184   1.7470
23.0324    0.0795   1.4593   0.1260   1.7052
23.0966    0.0755   1.3001   0.1197   1.7417
23.1324    0.0766   1.2278   0.1215   1.7303
23.0585    0.0756   1.7702   0.1199   1.7387
23.1930    0.0776   1.1501   0.1230   1.7220
23.9902    0.1023   1.2180   0.1620   0.8792
23.2023    0.0798   1.5808   0.1265   1.7022
22.9449    0.0746   1.2579   0.1184   1.7470
23.1408    0.0776   1.3828   0.1230   1.7220
23.0160    0.0766   1.3454   0.1215   1.7303
22.9605    0.0746   1.3148   0.1184   1.7470
23.2606    0.0785   1.5273   0.1245   1.7136
23.0954    0.0746   1.2771   0.1184   1.7470
22.8844    0.0746   1.4479   0.1184   1.7470
23.1060    0.0756   1.3359   0.1199   1.7387
23.0202    0.0756   1.4062   0.1199   1.7387
23.0983    0.0785   1.5758   0.1245   1.7136
23.4541    0.0960   1.4532   0.1520   0.9029
23.9919    0.1001   1.5269   0.1584   0.8876
23.0528    0.0798   1.6143   0.1265   1.7022
22.9988    0.0756   1.8903   0.1199   1.7387
23.1252    0.0756   1.5739   0.1199   1.7387
23.1357    0.0795   1.3043   0.1260   1.7052
23.1007    0.0756   1.4117   0.1199   1.7387
22.9580    0.0746   1.3999   0.1184   1.7470
23.2640    0.0795   1.4445   0.1260   1.7052
23.2267    0.0785   1.5822   0.1245   1.7136
22.9418    0.0746   1.4416   0.1184   1.7470
22.9767    0.0766   1.2960   0.1215   1.7303
22.8422    0.0690   1.4413   0.1095   1.8057
23.0346    0.0795   1.6550   0.1260   1.7052
23.1924    0.0756   1.4182   0.1199   1.7387
22.9876    0.0776   1.4659   0.1230   1.7220
23.0652    0.0746   1.4221   0.1184   1.7470
23.2025    0.0795   1.3457   0.1260   1.7052
22.9258    0.0756   1.3282   0.1199   1.7387
23.6900    0.1001   1.6215   0.1584   0.8876
23.1250    0.0803   0.9895   0.1273   0.9730
23.0269    0.0787   0.8281   0.1248   0.9811
22.8123    0.0668   1.2474   0.1059   1.8160
22.8593    0.0719   1.4409   0.1141   1.7705
23.1280    0.0820   1.1890   0.1299   0.9649
22.6978    0.0665   1.1876   0.1054   1.8333
22.5093    0.0590   1.2132   0.0935   1.9215
23.4550    0.0885   1.2351   0.1402   0.9343
23.3052    0.0871   1.2133   0.1381   0.9404
22.4669    0.0576   1.2146   0.0913   1.9374
22.8408    0.0685   1.2012   0.1087   1.8006
22.8211    0.0677   1.2246   0.1074   1.8080
23.4868    0.0920   1.1354   0.1457   0.9194
22.8925    0.0713   1.3100   0.1131   1.7760
22.7235    0.0668   1.1516   0.1059   1.8160
23.4713    0.0885   1.4868   0.1402   0.9343
22.9916    0.0719   1.6037   0.1141   1.7705
22.7704    0.0655   1.3793   0.1038   1.8432
23.1195    0.0771   1.0189   0.1223   0.9891
23.2590    0.0820   1.2194   0.1299   0.9649
22.6968    0.0650   1.1497   0.1030   1.8322
23.3405    0.0836   1.1497   0.1326   0.9569
22.9699    0.0726   1.3536   0.1151   1.7650
23.0985    0.0787   1.3112   0.1248   0.9811
22.8296    0.0680   1.2868   0.1078   1.8167
22.7947    0.0677   1.3942   0.1074   1.8080
22.6080    0.0608   1.0906   0.0964   1.8992
22.9653    0.0707   1.3484   0.1121   1.7815
23.1676    0.0771   1.0115   0.1223   0.9891
23.2370    0.0836   1.3866   0.1326   0.9569
22.9272    0.0668   1.2434   0.1059   1.8160
22.8015    0.0707   1.1539   0.1121   1.7815
23.3054    0.0852   1.2168   0.1350   0.9495
22.6290    0.0632   1.1215   0.1002   1.8481
23.2106    0.0803   1.1338   0.1273   0.9730
22.6591    0.0668   1.3705   0.1059   1.8160
23.3084    0.0858   1.1626   0.1360   0.9465
22.5746    0.0634   1.1876   0.1005   1.8516
23.2478    0.0894   1.3083   0.1416   0.9304
23.7019    0.0933   1.1860   0.1478   0.9139
22.8917    0.0710   1.3123   0.1126   1.7819
22.7659    0.0643   1.3069   0.1019   1.8573
23.2507    0.0836   1.2724   0.1326   0.9569
22.2975    0.0588   1.0385   0.0931   1.9245
22.9883    0.0787   1.0792   0.1248   0.9811
22.7877    0.0677   1.3325   0.1074   1.8080
23.4893    0.0907   1.1796   0.1436   0.9249
22.7945    0.0705   1.2966   0.1118   1.7905
22.6598    0.0620   1.2819   0.0983   1.8679
22.3750    0.0572   1.1208   0.0907   1.9460
23.3087    0.0852   1.1934   0.1350   0.9495
22.6629    0.0632   1.3227   0.1002   1.8481
22.9579    0.0787   0.9082   0.1248   0.9811
22.4413    0.0597   1.1781   0.0946   1.9085
23.1488    0.0820   1.2385   0.1299   0.9649
22.8702    0.0715   1.3486   0.1133   1.7792
22.8199    0.0668   1.2617   0.1059   1.8160
23.2464    0.0820   1.3464   0.1299   0.9649
22.9680    0.0738   1.5020   0.1171   1.7539
22.6955    0.0636   1.2756   0.1008   1.8659
22.8858    0.0707   1.3174   0.1121   1.7815
22.6690    0.0632   1.1644   0.1002   1.8708
22.8900    0.0660   1.3304   0.1047   1.8274
22.5829    0.0650   1.1473   0.1030   1.8322
22.7587    0.0685   1.2893   0.1087   1.8006
22.9807    0.0738   1.4155   0.1171   1.7539
22.8485    0.0702   1.1791   0.1114   1.7854
23.0875    0.0738   1.4439   0.1171   1.7539
22.8946    0.0668   1.1868   0.1059   1.8160
23.5355    0.0878   1.2192   0.1392   0.9373
22.6003    0.0641   1.4190   0.1016   1.8402
22.6044    0.0624   1.0940   0.0989   1.8759
22.7085    0.0684   1.3731   0.1084   1.8082
22.8202    0.0697   1.3001   0.1105   1.7988
23.0720    0.0803   1.2103   0.1273   0.9730
22.8554    0.0713   1.3203   0.1131   1.7760
22.6221    0.0624   1.0003   0.0989   1.8611
23.1422    0.0803   1.1763   0.1273   0.9730
22.8419    0.0685   1.4629   0.1087   1.8006
22.6453    0.0650   1.1136   0.1030   1.8322
22.7129    0.0677   1.3106   0.1074   1.8080
22.6428    0.0677   1.2344   0.1074   1.8080
