#mag    e_mag    col1   e_col1    m_ini
23.1635    0.0887   1.4660   0.1453   1.7848
23.2487    0.0901   1.2251   0.1474   1.7754
23.0162    0.0912   1.3340   0.1489   1.7684
22.8414    0.0792   1.2616   0.1313   1.8508
22.3893    0.0665   1.0472   0.1120   1.9751
22.7744    0.0715   1.2352   0.1196   1.9263
22.6828    0.0714   1.1803   0.1195   1.9222
23.0443    0.0839   1.4028   0.1382   1.8181
23.3172    0.0984   1.1760   0.1594   0.9945
22.9122    0.0763   1.0984   0.1269   1.8717
23.4635    0.1025   1.1376   0.1652   0.9806
23.3528    0.0984   1.2219   0.1594   0.9945
22.7617    0.0783   1.3179   0.1298   1.8578
23.0789    0.0831   1.4601   0.1370   1.8250
22.9603    0.0821   1.0651   0.1356   1.8304
22.5737    0.0652   0.9679   0.1100   1.9891
22.8078    0.0812   1.1331   0.1342   1.8369
23.4617    0.1068   1.3786   0.1713   0.9666
22.9500    0.0866   1.4386   0.1422   1.7996
23.1680    0.0866   1.5458   0.1422   1.7996
22.8289    0.0839   1.4891   0.1382   1.8181
22.7236    0.0773   1.0388   0.1284   1.8648
23.3958    0.1025   1.4990   0.1652   0.9806
23.1684    0.0866   1.5749   0.1422   1.7996
22.9237    0.0743   1.2437   0.1239   1.8960
23.1475    0.0880   1.2691   0.1443   1.7896
22.8141    0.0783   1.1770   0.1298   1.8578
22.6265    0.0689   1.3765   0.1157   1.9477
23.3867    0.1005   1.5042   0.1623   0.9876
22.8450    0.0802   1.2271   0.1327   1.8439
22.7645    0.0697   1.0875   0.1169   1.9408
22.8597    0.0763   1.2864   0.1269   1.8717
22.8140    0.0812   1.2498   0.1342   1.8369
22.5037    0.0666   1.2732   0.1121   1.9751
22.9132    0.0773   1.3304   0.1284   1.8648
22.8034    0.0763   1.3425   0.1269   1.8717
22.8618    0.0773   1.3246   0.1283   1.8739
22.7634    0.0753   1.1376   0.1255   1.8787
23.0114    0.0866   1.3656   0.1422   1.7996
22.8853    0.0841   1.1299   0.1385   1.0501
23.1388    0.0946   1.1193   0.1539   1.0085
23.0084    0.0801   0.8899   0.1327   1.0676
22.1246    0.0509   1.0104   0.0874   2.1690
22.4534    0.0635   1.0306   0.1074   1.9687
23.0696    0.0841   1.3092   0.1385   1.0501
22.6007    0.0666   1.1057   0.1121   1.9443
22.2642    0.0577   1.0269   0.0982   2.0584
22.4556    0.0644   1.1194   0.1088   1.9840
