#ID x y mag e_mag col1 e_col1 memb_prob sel
374200   3799.098000 4973.693000  18.4650   0.0140   1.2500   0.0150   0.8900      1
374786   3824.522000 4731.960000  18.7810   0.0210   0.8370   0.0600   0.8880      1
372791   3736.108000 4849.020000  18.2400   0.0120   1.3460   0.0140   0.8870      1
375915   3874.455000 4592.055000  19.2710   0.0130   0.5320   0.0150   0.8790      1
373591   3772.840000 4741.417000  18.2150   0.0140   1.2580   0.0210   0.8790      1
373340   3761.760000 4690.798000  18.2520   0.0300   1.4490   0.0340   0.8730      1
375648   3862.594000 4594.483000  18.4990   0.0170   1.2160   0.0190   0.8670      1
379551   4040.781000 4575.097000  18.6520   0.0180   0.8800   0.0190   0.8650      1
374682   3819.847000 4853.471000  18.5570   0.0150   0.7690   0.0160   0.8430      1
375004   3834.028000 4600.669000  18.7090   0.0270   0.8430   0.0480   0.8400      1
374004   3791.108000 4831.876000  18.9980   0.0140   0.5280   0.0180   0.8380      1
374734   3822.101000 4618.728000  19.2740   0.0200   0.5350   0.0220   0.8380      1
373060   3748.898000 4745.415000  19.2750   0.0180   0.5070   0.0190   0.8350      1
374692   3820.321000 4897.787000  18.9470   0.0120   0.5430   0.0130   0.8300      1
374195   3798.575000 4636.183000  18.6050   0.0310   0.8400   0.0340   0.8230      1
376081   3882.392000 4688.156000  18.7510   0.0180   0.6200   0.0230   0.8220      1
368926   3555.678000 4859.962000  18.6510   0.0150   0.9730   0.0160   0.8170      1
372121   3706.787000 4752.392000  19.2280   0.0150   0.6070   0.0210   0.8130      1
376640   3907.374000 4718.550000  18.6140   0.0280   0.7940   0.0300   0.8130      1
374894   3829.530000 4639.956000  19.6280   0.0170   0.7610   0.0200   0.8070      1
376583   3904.685000 4755.355000  19.2940   0.0120   0.4950   0.0140   0.8020      1
376810   3914.253000 4719.692000  19.2410   0.0220   0.5890   0.0230   0.8020      1
371958   3699.303000 4737.240000  19.6220   0.0160   0.7550   0.0250   0.8000      1
374136   3795.907000 4827.153000  19.0070   0.0180   0.5230   0.0310   0.7990      1
372112   3706.011000 4644.049000  19.0010   0.0100   0.4970   0.0150   0.7980      1
371303   3669.781000 4533.386000  18.4450   0.0170   0.6430   0.0180   0.7980      1
374935   3830.973000 5015.185000  18.2870   0.0120   1.5790   0.0130   0.7970      1
374641   3817.724000 4747.031000  18.6490   0.0640   0.9220   0.0680   0.7960      1
376541   3902.604000 4567.229000  19.0550   0.0130   0.7340   0.0150   0.7950      1
374772   3824.131000 4665.680000  19.3440   0.0190   0.6630   0.0230   0.7890      1
374527   3812.292000 4733.111000  18.4800   0.0450   1.2320   0.0610   0.7890      1
378586   3997.421000 4717.868000  18.7000   0.0400   0.6260   0.0490   0.7880      1
376199   3887.527000 4803.466000  19.5860   0.0140   0.5060   0.0180   0.7740      1
373304   3760.426000 4826.787000  18.4230   0.0130   1.4010   0.0160   0.7730      1
373488   3768.282000 4701.794000  18.7500   0.0420   0.6070   0.0450   0.7600      1
376388   3896.739000 5041.179000  18.7840   0.0110   0.5170   0.0120   0.7590      1
380076   4066.257000 4775.641000  18.7620   0.0600   0.7050   0.0610   0.7590      1
374879   3828.755000 4728.213000  18.6050   0.0310   0.7070   0.0500   0.7570      1
374505   3811.215000 4752.473000  18.5300   0.0450   1.3500   0.0480   0.7570      1
374750   3822.993000 4578.721000  19.2260   0.0160   0.4990   0.0190   0.7540      1
376341   3894.388000 4741.854000  19.3210   0.0300   0.6660   0.0320   0.7540      1
379846   4055.473000 4805.505000  19.0240   0.0160   0.5760   0.0500   0.7520      1
369609   3589.004000 4621.080000  19.5480   0.0140   0.5090   0.0150   0.7510      1
370923   3650.457000 4730.460000  19.5660   0.0190   0.5300   0.0210   0.7510      1
381121   4120.079000 4586.793000  19.5880   0.0180   0.5100   0.0230   0.7500      1
