#mag    e_mag    col1   e_col1    m_ini
21.4664    0.0983   1.8986   0.1336   3.3135
21.7788    0.1165   1.7679   0.1553   1.7568
21.1315    0.0858   1.4844   0.1184   3.4480
21.4622    0.1106   1.5473   0.1482   1.7837
21.1051    0.0830   1.6269   0.1150   3.5112
20.6481    0.0725   1.4510   0.1021   3.5434
20.9151    0.0789   1.5920   0.1100   3.5000
21.1546    0.0885   1.4096   0.1217   1.8759
21.4234    0.0958   1.3686   0.1305   1.8464
20.6587    0.0741   1.5922   0.1040   3.5329
20.7210    0.0778   1.4178   0.1086   3.5083
21.0738    0.0810   1.5358   0.1125   3.4858
20.5014    0.0678   1.4020   0.0963   3.5746
20.1094    0.0541   1.2659   0.0790   3.8402
19.8689    0.0483   1.4523   0.0716   3.9243
20.3778    0.0622   1.3014   0.0893   3.6133
20.3776    0.0634   1.2228   0.0907   1.9960
20.4418    0.0638   1.1347   0.0913   1.9935
20.7273    0.0776   1.1753   0.1084   1.9228
20.2549    0.0560   0.9264   0.0814   2.0412
20.0785    0.0549   1.0157   0.0800   2.0482
19.9672    0.0507   1.2282   0.0747   3.7057
19.6012    0.0419   1.2048   0.0633   4.0057
19.4115    0.0382   0.8935   0.0585   4.0745
20.0737    0.0557   1.0383   0.0811   2.0430
19.7527    0.0464   0.5006   0.0692   2.1228
19.7564    0.0446   0.5198   0.0668   2.1583
19.2152    0.0355   0.9307   0.0549   4.1359
19.7919    0.0470   0.7458   0.0699   2.1158
19.6616    0.0451   0.5239   0.0674   2.1451
19.7101    0.0453   0.5719   0.0677   2.1409
19.7818    0.0467   0.2886   0.0696   2.2157
19.9706    0.0516   0.4303   0.0758   2.2578
19.9959    0.0540   0.5061   0.0788   2.2975
20.0049    0.0505   0.3941   0.0744   2.2487
20.0338    0.0539   0.3879   0.0788   2.2927
19.8967    0.0514   0.2914   0.0755   2.3768
19.8580    0.0503   0.2342   0.0741   2.3979
19.8095    0.0471   0.5751   0.0700   4.1479
20.0212    0.0542   0.3252   0.0792   2.3189
19.9770    0.0511   0.1841   0.0752   2.3815
19.2507    0.0358   0.4618   0.0554   4.5136
19.7987    0.0478   0.1892   0.0710   2.4578
19.7174    0.0442   0.2919   0.0664   4.2651
19.8781    0.0480   0.1059   0.0712   2.4841
19.8863    0.0491   0.0663   0.0726   2.5210
19.0761    0.0333   0.0646   0.0521   5.1079
19.4108    0.0374   0.3873   0.0574   4.5354
20.0090    0.0499   0.1948   0.0736   2.5598
19.5198    0.0401   0.2296   0.0610   4.5834
19.8785    0.0486   0.0768   0.0720   2.6495
19.8550    0.0484   0.0525   0.0717   2.6663
19.7774    0.0465  -0.0839   0.0692   2.7609
19.8439    0.0472  -0.0912   0.0702   2.7272
19.8030    0.0467  -0.0505   0.0695   2.7497
19.6782    0.0447   0.0098   0.0669   2.8495
19.6495    0.0439   0.0909   0.0659   2.8887
19.6847    0.0454  -0.0119   0.0679   2.8103
18.8486    0.0285   0.1371   0.0455   5.9147
19.6819    0.0432  -0.0104   0.0650   2.9280
19.0903    0.0325   0.0671   0.0509   5.2330
18.9543    0.0301   0.0353   0.0477   5.5872
18.8157    0.0282  -0.0391   0.0452   5.9540
19.4511    0.0401  -0.0155   0.0610   3.1045
19.4812    0.0401  -0.0074   0.0610   3.1045
18.5623    0.0248  -0.0469   0.0406   6.5227
18.8780    0.0288   0.0501   0.0460   5.6548
18.7383    0.0277  -0.0199   0.0445   5.7582
19.3250    0.0368  -0.0614   0.0567   3.3202
18.5052    0.0233  -0.0917   0.0385   6.8169
18.4804    0.0232  -0.0525   0.0384   6.8366
18.5156    0.0233  -0.0538   0.0386   6.7973
18.5792    0.0243  -0.0409   0.0399   6.6012
18.4834    0.0233  -0.1456   0.0385   6.7973
19.0099    0.0316  -0.1987   0.0498   3.7321
18.5653    0.0238  -0.0525   0.0392   6.6219
18.2200    0.0195  -0.1268   0.0333   7.6799
18.1611    0.0188  -0.1639   0.0324   7.8564
18.1725    0.0186  -0.1821   0.0321   7.8957
18.6846    0.0260  -0.2212   0.0423   4.3205
18.1127    0.0183  -0.2096   0.0316   7.9937
18.6267    0.0252  -0.2553   0.0412   4.4185
18.1039    0.0180  -0.2156   0.0312   8.0330
18.5421    0.0237  -0.2750   0.0391   4.6147
17.7769    0.0144  -0.2885   0.0263   9.2490
17.7832    0.0143  -0.2167   0.0261   9.2686
18.1733    0.0189  -0.3306   0.0325   5.3796
17.4440    0.0112  -0.3234   0.0216  10.6291
17.3637    0.0104  -0.3200   0.0206  11.0103
17.3248    0.0101  -0.3079   0.0201  11.1280
17.7134    0.0136  -0.3474   0.0251   6.5633
16.9474    0.0071  -0.4074   0.0157  13.0570
17.4199    0.0110  -0.4390   0.0213   7.3583
16.5908    0.0046  -0.4598   0.0121  15.0538
16.9193    0.0069  -0.5189   0.0154   8.9834
16.1928    0.0022  -0.5078   0.0085  17.4806
