#mag    e_mag    col1   e_col1    m_ini
21.2621    0.0922   1.2740   0.1168   3.7933
20.6983    0.0603   1.1608   0.0840   4.0897
20.9877    0.0743   1.2710   0.0987   2.1495
20.6680    0.0634   1.2989   0.0873   3.9705
20.2559    0.0473   1.0448   0.0697   4.1897
20.4411    0.0520   0.7974   0.0749   2.2793
20.0462    0.0417   0.9546   0.0633   4.1702
20.0927    0.0424   0.8585   0.0641   4.1693
19.9976    0.0403   0.4325   0.0617   2.4504
19.9297    0.0386   0.2513   0.0597   4.4728
19.6352    0.0321   0.3681   0.0519   4.8886
19.5228    0.0288   0.0660   0.0478   5.2850
20.5765    0.0608   0.0952   0.0846   2.9959
19.6990    0.0330  -0.0248   0.0530   5.5676
20.6598    0.0603  -0.0336   0.0840   3.0401
19.7959    0.0364  -0.1151   0.0570   5.9505
20.4617    0.0550  -0.1329   0.0783   3.2429
20.4050    0.0501  -0.0637   0.0728   3.4417
20.0196    0.0414  -0.3380   0.0629   3.8990
20.0343    0.0414  -0.1821   0.0629   3.8990
19.2304    0.0250  -0.2025   0.0429   7.9569
18.9430    0.0213  -0.2500   0.0381   9.0503
19.3655    0.0270  -0.3226   0.0456   5.2297
18.4028    0.0162  -0.3256   0.0309  11.5727
18.6781    0.0184  -0.3974   0.0341   7.0973
