#mag    e_mag    col1   e_col1    m_ini
23.3001    0.0804   1.0423   0.1176   1.5973
23.2994    0.0804   0.8613   0.1176   1.5973
23.3994    0.0803   1.0022   0.1175   1.5979
24.0109    0.1173   1.0771   0.1711   0.8106
23.0733    0.0695   0.7666   0.1018   1.6623
23.5871    0.0917   0.6780   0.1341   0.8729
23.3690    0.0754   1.0191   0.1104   1.6271
23.1131    0.0688   0.8759   0.1008   1.6662
23.6446    0.0917   0.7620   0.1341   0.8729
23.2249    0.0662   0.7750   0.0969   1.6821
23.4081    0.0825   0.5822   0.1207   0.8998
23.4588    0.0844   0.5620   0.1235   0.8938
23.1315    0.0662   0.8867   0.0969   1.6821
23.8805    0.1008   0.8505   0.1472   0.8489
22.9374    0.0645   0.8667   0.0945   1.6921
23.3051    0.0702   0.7008   0.1029   1.6580
23.2087    0.0712   0.7983   0.1043   1.6520
23.3039    0.0762   0.9036   0.1116   1.6223
23.3806    0.0825   0.6701   0.1207   0.8998
23.3432    0.0754   0.7570   0.1104   1.6271
23.2833    0.0786   0.7971   0.1151   1.6079
23.1260    0.0688   0.9498   0.1008   1.6662
23.0856    0.0662   0.8105   0.0969   1.6821
23.7913    0.1000   0.8746   0.1461   0.8508
23.7287    0.0946   0.7143   0.1383   0.8650
23.7697    0.0932   0.5606   0.1362   0.8689
23.1623    0.0735   0.9306   0.1076   1.6387
23.2826    0.0754   0.8951   0.1104   1.6271
23.5756    0.0889   0.6894   0.1300   0.8808
23.4324    0.0861   0.7465   0.1260   0.8888
23.2438    0.0738   0.7950   0.1080   1.6368
23.0434    0.0682   0.9239   0.0999   1.6702
22.7879    0.0563   0.7909   0.0825   1.7736
22.9485    0.0648   0.8120   0.0950   1.6900
23.5564    0.0828   0.4786   0.1212   0.8988
23.7799    0.0946   0.7693   0.1383   0.8650
23.1206    0.0637   0.7370   0.0933   1.6971
23.3171    0.0778   1.0183   0.1139   1.6127
23.5695    0.0875   0.5874   0.1280   0.8848
23.0341    0.0675   0.7026   0.0989   1.6742
23.6539    0.0917   0.9163   0.1341   0.8729
23.3443    0.0770   0.8240   0.1128   1.6175
22.9400    0.0648   0.7519   0.0950   1.6900
23.0809    0.0671   0.9196   0.0983   1.6865
23.1610    0.0686   0.7986   0.1004   1.6760
23.4835    0.0848   0.8228   0.1241   0.8927
23.3378    0.0758   0.8594   0.1109   1.6260
23.3098    0.0841   0.7708   0.1231   0.8948
23.9620    0.1087   0.9225   0.1587   0.8298
22.6416    0.0521   0.7221   0.0763   1.8090
22.9528    0.0639   0.7523   0.0936   0.9635
22.8325    0.0568   0.7270   0.0832   1.7383
22.7543    0.0558   0.7526   0.0818   1.7438
22.5952    0.0510   0.7050   0.0747   1.8201
22.9449    0.0592   0.7394   0.0868   0.9818
22.5145    0.0503   0.6566   0.0737   1.8175
22.6062    0.0518   0.5905   0.0759   1.7684
22.7775    0.0546   0.7490   0.0800   1.0011
22.8383    0.0565   0.6702   0.0828   0.9928
22.4636    0.0482   0.8106   0.0706   1.8498
22.4734    0.0483   0.7956   0.0707   1.8095
22.8122    0.0594   0.7775   0.0871   1.7222
22.4898    0.0471   0.6539   0.0690   1.7975
22.7723    0.0560   0.6109   0.0821   0.9949
23.2365    0.0747   0.6757   0.1093   0.9249
