#mag    e_mag    col1   e_col1    m_ini
22.5147    0.0962   0.8638   0.1245   1.9879
22.4197    0.0789   0.7699   0.1058   2.0716
22.7042    0.0927   0.8579   0.1208   2.0039
22.3686    0.0748   0.7375   0.1012   2.0942
21.8384    0.0553   0.6516   0.0786   2.2599
22.7964    0.1111   0.7825   0.1398   1.1186
22.1771    0.0671   0.5149   0.0925   2.1488
22.0000    0.0624   0.6689   0.0870   2.1739
22.2489    0.0748   0.6246   0.1012   2.0942
22.1546    0.0674   0.7375   0.0929   2.1416
21.7051    0.0492   0.5679   0.0710   2.3297
21.7476    0.0526   0.5924   0.0753   2.2867
22.0061    0.0612   0.3587   0.0856   1.2941
21.5670    0.0425   0.6309   0.0625   2.4235
22.2749    0.0799   0.6377   0.1070   1.2074
21.6779    0.0458   0.5373   0.0667   2.3518
21.9892    0.0635   0.4817   0.0884   1.2807
21.9975    0.0627   0.5444   0.0874   1.2851
21.9543    0.0582   0.7003   0.0820   2.2013
22.0847    0.0683   0.7926   0.0939   1.2562
21.5023    0.0428   0.5978   0.0628   2.4212
21.6039    0.0436   0.5314   0.0639   2.3865
21.8110    0.0506   0.6277   0.0728   2.2653
21.6886    0.0484   0.5357   0.0700   2.2880
21.8236    0.0526   0.5191   0.0753   2.2593
21.5791    0.0442   0.5056   0.0647   2.3838
21.8282    0.0519   0.5542   0.0745   2.2850
22.0856    0.0670   0.5663   0.0925   1.2623
21.6444    0.0482   0.5821   0.0698   2.3047
21.7396    0.0479   0.5516   0.0694   2.3382
22.1048    0.0627   0.5612   0.0874   1.2851
21.8230    0.0519   0.7331   0.0744   2.2533
21.5446    0.0424   0.5758   0.0623   2.4237
21.9235    0.0514   0.6290   0.0738   2.2835
21.3995    0.0372   0.3764   0.0553   2.5264
21.7100    0.0516   0.4766   0.0740   2.2563
21.2574    0.0352   0.4869   0.0526   2.5698
21.5508    0.0425   0.4079   0.0624   2.3729
21.2483    0.0351   0.4472   0.0525   2.5594
21.9045    0.0571   0.3945   0.0808   1.3194
21.5048    0.0426   0.4022   0.0625   2.3557
21.4920    0.0404   0.4461   0.0596   2.4232
21.8051    0.0530   0.4325   0.0758   1.3488
21.9709    0.0565   0.3786   0.0801   1.3235
21.1744    0.0321   0.4640   0.0482   2.6513
21.1808    0.0325   0.4035   0.0487   2.6410
21.9321    0.0571   0.3545   0.0808   1.3194
21.2565    0.0341   0.4518   0.0511   2.5988
21.3813    0.0376   0.4854   0.0559   2.5037
21.0989    0.0313   0.4667   0.0470   2.6802
21.4587    0.0400   0.4916   0.0591   2.4167
21.4339    0.0395   0.5682   0.0585   2.4670
21.3723    0.0362   0.4611   0.0539   2.5329
21.6621    0.0510   0.2778   0.0733   1.3650
21.5219    0.0404   0.5095   0.0596   2.4069
21.4617    0.0408   0.4249   0.0602   2.3798
21.0192    0.0299   0.4211   0.0449   2.7301
21.8497    0.0589   0.4280   0.0830   1.3075
21.7159    0.0510   0.4451   0.0733   1.3650
21.7508    0.0502   0.4612   0.0723   1.3715
21.3959    0.0393   0.4512   0.0582   2.4220
21.6315    0.0444   0.5345   0.0649   2.3330
21.7402    0.0475   0.5657   0.0689   2.2969
21.6953    0.0448   0.5160   0.0654   2.3506
21.2747    0.0347   0.5013   0.0519   2.5811
21.1778    0.0329   0.4597   0.0494   2.6275
21.3226    0.0361   0.4845   0.0539   2.5399
21.9253    0.0556   0.4779   0.0790   1.3296
21.3674    0.0367   0.5194   0.0546   2.5166
21.4474    0.0404   0.3320   0.0597   1.4776
21.5761    0.0417   0.1970   0.0613   1.4618
21.6675    0.0465   0.4088   0.0676   1.4070
21.5159    0.0408   0.2981   0.0602   1.4723
21.4207    0.0393   0.1541   0.0581   1.4935
21.5483    0.0417   0.3545   0.0613   1.4618
21.1100    0.0319   0.4084   0.0478   2.6554
21.1901    0.0345   0.3927   0.0516   2.5706
20.8825    0.0275   0.3055   0.0413   2.8188
20.8613    0.0264   0.2964   0.0397   2.8783
21.3805    0.0390   0.3922   0.0578   2.4169
21.6593    0.0461   0.3456   0.0671   1.4112
21.5619    0.0456   0.2143   0.0665   1.4166
21.6013    0.0445   0.3690   0.0651   1.4285
21.2666    0.0335   0.3355   0.0502   2.5991
20.8824    0.0275   0.3269   0.0413   2.8296
20.9578    0.0286   0.3488   0.0431   2.7784
20.8900    0.0276   0.3491   0.0415   2.8167
21.5304    0.0445   0.3386   0.0651   1.4285
21.5409    0.0440   0.2745   0.0644   1.4344
21.5962    0.0445   0.3399   0.0651   1.4285
21.2551    0.0345   0.3703   0.0516   2.5402
21.5337    0.0424   0.3151   0.0624   1.4522
21.3105    0.0348   0.4108   0.0520   2.5518
21.4774    0.0397   0.2338   0.0587   1.4882
21.0376    0.0297   0.3114   0.0447   2.7138
21.3679    0.0393   0.2934   0.0581   1.4935
21.0532    0.0305   0.4206   0.0459   2.6837
21.3386    0.0359   0.3336   0.0535   2.4844
21.0935    0.0322   0.3990   0.0483   2.6207
20.8018    0.0261   0.3527   0.0391   2.8952
20.9064    0.0275   0.3114   0.0414   2.8231
21.2615    0.0347   0.3907   0.0518   2.5532
20.7135    0.0248   0.2814   0.0372   2.9658
21.1960    0.0338   0.3424   0.0507   2.5500
21.1484    0.0327   0.2666   0.0490   2.6023
20.6315    0.0236   0.2746   0.0353   3.0380
21.1946    0.0339   0.1859   0.0507   1.5766
20.7288    0.0253   0.2383   0.0380   2.9107
21.2632    0.0355   0.1230   0.0530   1.5498
20.5742    0.0234   0.2241   0.0349   3.0408
21.1598    0.0334   0.2104   0.0500   1.5856
21.1187    0.0327   0.2295   0.0490   1.5990
21.4754    0.0383   0.1988   0.0568   1.5076
20.9578    0.0291   0.3456   0.0438   2.6845
20.7728    0.0264   0.2923   0.0396   2.8729
20.8194    0.0258   0.2351   0.0387   2.8874
21.2044    0.0344   0.2197   0.0514   1.5680
21.2725    0.0366   0.1232   0.0545   1.5334
20.6563    0.0240   0.2595   0.0358   2.9975
20.7546    0.0254   0.2919   0.0381   2.9066
21.3379    0.0366   0.2639   0.0545   1.5334
21.3869    0.0382   0.2903   0.0567   1.5088
21.2657    0.0343   0.2072   0.0513   1.5700
21.2107    0.0329   0.2222   0.0493   1.5945
20.8013    0.0263   0.3184   0.0395   2.8698
21.2383    0.0348   0.1832   0.0520   1.5619
21.3428    0.0366   0.3223   0.0545   1.5334
21.3268    0.0355   0.2122   0.0530   1.5498
21.2112    0.0336   0.1731   0.0504   1.5811
20.9014    0.0273   0.3201   0.0411   2.8210
21.3872    0.0369   0.2063   0.0549   1.5280
20.8217    0.0257   0.2687   0.0387   2.8996
21.2404    0.0344   0.1603   0.0514   1.5680
20.8962    0.0274   0.3105   0.0412   2.7985
20.9569    0.0280   0.2563   0.0422   2.7854
20.8236    0.0271   0.2474   0.0407   2.8170
20.9763    0.0286   0.1726   0.0431   2.7139
20.6225    0.0239   0.2928   0.0357   3.0224
20.7582    0.0258   0.2791   0.0388   2.8902
20.3484    0.0209   0.2066   0.0307   3.2408
20.5040    0.0219   0.1999   0.0324   3.1563
21.0900    0.0320   0.2364   0.0481   1.6111
21.1270    0.0319   0.1587   0.0479   1.6132
20.6391    0.0244   0.1838   0.0365   2.9588
21.0290    0.0299   0.1275   0.0450   1.6546
20.3838    0.0213   0.2109   0.0315   3.2016
21.1204    0.0316   0.2222   0.0475   1.6195
20.8048    0.0263   0.1782   0.0396   2.7905
21.0522    0.0301   0.1472   0.0453   1.6505
20.4403    0.0216   0.1439   0.0320   3.1508
20.9533    0.0286   0.1707   0.0431   1.6825
20.9432    0.0283   0.1680   0.0426   1.6891
20.4717    0.0222   0.1531   0.0330   3.1208
21.1690    0.0319   0.1714   0.0479   1.6132
21.0972    0.0317   0.1613   0.0476   1.6174
21.0208    0.0301   0.1065   0.0453   1.6505
20.9836    0.0292   0.1761   0.0439   1.6695
20.4798    0.0222   0.1551   0.0329   3.1359
20.3610    0.0212   0.1576   0.0313   3.2073
20.4898    0.0223   0.2108   0.0331   3.1177
20.7792    0.0263   0.2294   0.0396   2.8303
20.8029    0.0262   0.2855   0.0394   2.8268
20.7053    0.0247   0.2197   0.0370   2.9116
20.3248    0.0202   0.2125   0.0295   3.3033
21.0736    0.0307   0.1616   0.0461   1.6379
20.1977    0.0195   0.1363   0.0283   3.3651
20.9384    0.0286   0.0708   0.0431   1.6825
20.7276    0.0250   0.2233   0.0375   2.9040
20.6864    0.0253   0.2513   0.0379   2.8881
20.4911    0.0223   0.2040   0.0331   3.1262
20.7900    0.0256   0.1062   0.0384   1.7554
20.3383    0.0208   0.1538   0.0306   3.1722
20.1830    0.0193   0.1469   0.0279   3.3420
20.1751    0.0193   0.1246   0.0280   3.3511
20.1373    0.0192   0.1549   0.0277   3.3660
20.9153    0.0273   0.1407   0.0410   1.7137
20.3743    0.0208   0.1324   0.0306   3.1776
20.8895    0.0275   0.1262   0.0413   1.7086
20.0467    0.0184   0.0941   0.0263   3.4766
20.3989    0.0212   0.1665   0.0312   3.1260
20.2464    0.0199   0.1496   0.0290   3.2913
20.3795    0.0213   0.1898   0.0314   3.1080
20.2178    0.0197   0.1278   0.0286   3.3054
20.7644    0.0249   0.1584   0.0374   1.7727
20.7311    0.0245   0.0938   0.0366   1.7852
20.6395    0.0240   0.0801   0.0359   1.7977
20.8904    0.0269   0.1519   0.0404   1.7231
20.7211    0.0253   0.0478   0.0379   1.7633
20.9116    0.0275   0.1301   0.0413   1.7086
20.1316    0.0189   0.1397   0.0272   3.4264
20.2671    0.0200   0.1445   0.0292   3.2694
20.6380    0.0240   0.0776   0.0359   1.7977
19.9524    0.0179   0.0991   0.0254   3.5308
20.8413    0.0269   0.1012   0.0404   1.7231
20.7304    0.0253   0.1224   0.0379   1.7633
20.8187    0.0265   0.1508   0.0398   1.7326
20.2781    0.0200   0.1952   0.0292   3.2474
20.4267    0.0215   0.0899   0.0318   1.8715
20.4017    0.0212   0.0724   0.0313   1.8801
20.3899    0.0212   0.0590   0.0313   1.8801
20.3244    0.0210   0.0635   0.0308   1.8888
20.0749    0.0185   0.1240   0.0265   3.3429
20.1654    0.0193   0.0978   0.0280   3.2546
20.3101    0.0208   0.0870   0.0305   1.8954
20.3990    0.0215   0.0869   0.0318   1.8715
19.9467    0.0176   0.0669   0.0247   3.5606
20.5183    0.0221   0.0591   0.0328   1.8529
19.9995    0.0180   0.1257   0.0256   3.5100
20.5831    0.0233   0.0653   0.0347   1.8184
19.9549    0.0177   0.1194   0.0249   3.5431
20.4145    0.0216   0.0343   0.0320   1.8672
20.3556    0.0211   0.0915   0.0311   1.8844
19.8840    0.0176   0.0989   0.0248   3.5649
19.8150    0.0168   0.0740   0.0233   3.6370
19.9490    0.0176   0.0822   0.0248   3.5102
20.2116    0.0197   0.1241   0.0286   3.2783
19.8065    0.0169   0.0659   0.0234   3.6522
20.0268    0.0183   0.0754   0.0261   3.4600
20.3904    0.0214   0.0644   0.0315   1.8758
20.4272    0.0216   0.0115   0.0320   1.8672
19.6638    0.0162   0.1200   0.0221   3.7349
19.7033    0.0164   0.0994   0.0224   3.5183
19.8005    0.0169   0.0866   0.0234   3.6209
19.3661    0.0151   0.0730   0.0197   3.9047
19.6572    0.0162   0.1007   0.0220   3.7019
20.0223    0.0181   0.0303   0.0257   1.9871
19.7540    0.0167   0.1089   0.0231   3.5865
19.9474    0.0178   0.0559   0.0251   1.9986
19.9909    0.0180   0.0996   0.0256   1.9903
20.0532    0.0185   0.0692   0.0265   1.9721
19.5865    0.0158   0.0237   0.0213   3.7747
19.4302    0.0153   0.0567   0.0201   3.8618
19.9550    0.0176   0.1229   0.0249   3.4680
20.2843    0.0201   0.0765   0.0293   1.9177
20.0940    0.0187   0.0699   0.0269   1.9646
20.1520    0.0192   0.0411   0.0277   1.9486
20.0208    0.0181   0.0977   0.0258   3.3162
20.0082    0.0183   0.0825   0.0261   1.9796
20.2385    0.0199   0.0409   0.0290   1.9230
20.2199    0.0197   0.0544   0.0286   1.9308
19.6223    0.0161   0.0542   0.0218   3.6659
19.1747    0.0145   0.0987   0.0185   3.8974
19.4513    0.0154   0.0793   0.0204   3.7541
19.8727    0.0174   0.1082   0.0243   2.0146
19.8615    0.0172   0.0948   0.0240   2.0228
19.7574    0.0166   0.0796   0.0229   2.0433
19.2547    0.0147   0.0982   0.0189   3.7515
19.8231    0.0170   0.0733   0.0236   2.0297
19.6700    0.0162   0.1084   0.0220   2.0612
19.4723    0.0156   0.0862   0.0207   3.7425
19.6011    0.0159   0.1407   0.0214   2.0747
19.7655    0.0168   0.0453   0.0232   2.0365
19.5925    0.0160   0.1484   0.0216   2.0688
19.3234    0.0150   0.1152   0.0195   3.6765
19.5914    0.0160   0.1678   0.0217   2.0673
19.5664    0.0158   0.1304   0.0212   2.0775
19.1507    0.0145   0.0892   0.0183   3.9225
19.3673    0.0150   0.1238   0.0195   3.7369
19.4466    0.0153   0.1611   0.0203   2.0982
18.4629    0.0130   0.9533   0.0149   4.1103
17.8315    0.0124   1.9219   0.0131   2.1420
18.6548    0.0133   1.3967   0.0156   2.1884
19.1716    0.0144   0.1821   0.0183   3.6741
18.5892    0.0132   1.3552   0.0154   2.1950
18.6418    0.0133   1.3953   0.0156   2.1884
19.0230    0.0140   0.0923   0.0174   3.9646
19.0655    0.0141   0.1778   0.0176   3.9423
19.4306    0.0152   0.1896   0.0200   2.1027
18.1549    0.0127   1.3478   0.0139   4.0033
18.5835    0.0132   1.3731   0.0153   2.1972
19.0462    0.0141   0.1341   0.0174   3.9785
18.4383    0.0130   1.1109   0.0149   3.9504
19.3230    0.0149   0.1611   0.0194   2.1189
19.4255    0.0152   0.1929   0.0199   2.1049
18.6215    0.0133   1.2494   0.0155   3.7434
17.7361    0.0124   0.9801   0.0130   4.3897
17.9898    0.0125   1.1343   0.0135   4.1243
18.0999    0.0126   1.4170   0.0138   2.2571
18.2189    0.0127   1.3821   0.0141   2.2406
18.4599    0.0130   1.3792   0.0149   2.2107
18.0377    0.0126   1.4397   0.0136   2.2687
18.2622    0.0128   1.3854   0.0142   2.2364
17.8953    0.0124   1.2572   0.0133   4.1470
18.1676    0.0127   1.2296   0.0140   3.9146
18.0943    0.0126   1.3708   0.0138   2.2556
18.4487    0.0130   1.3665   0.0149   2.2122
18.4340    0.0130   1.4000   0.0148   2.2137
18.3341    0.0129   1.3552   0.0144   2.2276
