#mag    e_mag    col1   e_col1    m_ini
21.4408    0.1028   0.6010   0.1379   2.3192
21.4195    0.1042   0.9646   0.1395   2.3088
21.5223    0.1071   0.9331   0.1428   2.2872
21.3813    0.1028   0.7006   0.1379   2.3192
21.5829    0.1063   0.5797   0.1419   2.2930
21.4992    0.1011   0.5037   0.1361   2.3314
21.9141    0.1352   0.6532   0.1736   1.2054
21.1826    0.1015   0.8446   0.1365   2.3309
21.7586    0.1071   0.8582   0.1428   2.2872
21.5849    0.1063   0.7598   0.1419   2.2930
21.4330    0.0999   0.8661   0.1346   2.3412
21.8933    0.1138   0.6528   0.1502   1.2834
21.3264    0.0964   0.9844   0.1307   2.3678
21.7934    0.1169   0.6497   0.1536   1.2707
21.2770    0.0892   0.5595   0.1225   2.4241
21.0073    0.0795   0.7330   0.1112   2.5402
21.2919    0.0903   0.8026   0.1237   2.4156
21.1738    0.0878   0.7923   0.1208   2.4358
21.0300    0.0827   0.7501   0.1149   2.5000
21.8785    0.1222   0.6628   0.1595   1.2501
21.5696    0.1169   0.4849   0.1536   1.2707
21.1943    0.0858   0.6656   0.1186   2.4724
21.8361    0.1119   0.6001   0.1481   1.2912
21.0126    0.0889   0.4961   0.1221   2.4403
21.2040    0.0848   0.8518   0.1174   2.4832
22.0729    0.1286   0.5745   0.1665   1.2271
21.0099    0.0875   0.6928   0.1206   2.4377
21.9170    0.1259   0.8108   0.1635   1.2367
21.1782    0.0897   0.6484   0.1231   2.4199
21.9229    0.1190   0.2896   0.1560   1.2623
21.6134    0.1005   0.8590   0.1353   1.3435
20.7730    0.0735   0.7590   0.1042   2.6129
21.1962    0.0846   0.7354   0.1171   2.4624
21.3320    0.0925   0.5355   0.1263   1.3853
20.8361    0.0781   0.6471   0.1096   2.5531
21.3738    0.0925   0.4423   0.1263   1.3853
21.5105    0.1005   0.7595   0.1353   1.3435
20.4798    0.0639   0.6101   0.0928   2.7479
21.2171    0.0839   0.7776   0.1164   2.4677
20.9367    0.0815   0.6477   0.1135   2.5003
21.1730    0.0918   0.6423   0.1255   1.3891
21.1272    0.0925   0.2898   0.1263   1.3853
20.8370    0.0716   0.6302   0.1020   2.6215
21.3773    0.0991   0.6491   0.1337   1.3504
21.0935    0.0884   0.5683   0.1216   1.4088
20.6662    0.0745   0.6879   0.1053   2.5761
21.1695    0.0846   0.4911   0.1171   2.4624
20.8008    0.0744   0.5120   0.1052   2.5645
20.7091    0.0736   0.4329   0.1043   2.5959
21.1444    0.0909   0.5043   0.1244   1.3944
20.9157    0.0812   0.6605   0.1132   2.4911
20.6356    0.0659   0.6501   0.0951   2.7176
21.4074    0.0938   0.4604   0.1277   1.3783
21.6436    0.1074   0.6950   0.1430   1.3112
21.3621    0.0951   0.4419   0.1292   1.3714
20.5239    0.0615   0.6387   0.0898   2.7872
21.0640    0.0839   0.6743   0.1164   2.4677
21.3785    0.0925   0.5267   0.1263   1.3853
21.0442    0.0786   0.7039   0.1102   2.5220
21.1142    0.0833   0.5610   0.1157   2.4729
20.5156    0.0667   0.6451   0.0961   2.7053
20.9820    0.0788   0.7495   0.1104   2.5356
20.6342    0.0681   0.6522   0.0977   2.6766
21.3860    0.1017   0.5087   0.1367   1.3375
20.9465    0.0799   0.6356   0.1117   2.5293
21.2722    0.0925   0.4522   0.1263   1.3853
21.0854    0.0852   0.6215   0.1179   2.4571
20.5776    0.0669   0.6903   0.0963   2.7036
21.2593    0.0991   0.6803   0.1337   1.3504
20.7868    0.0719   0.5325   0.1023   2.5913
20.6910    0.0699   0.6229   0.0999   2.5952
20.9140    0.0796   0.4234   0.1113   1.4636
21.0180    0.0824   0.3811   0.1146   1.4453
20.3103    0.0596   0.7164   0.0876   2.7795
21.0959    0.0832   0.3899   0.1155   1.4408
21.2656    0.0872   0.4235   0.1202   1.4160
20.4650    0.0578   0.5609   0.0853   2.8402
20.8583    0.0732   0.6383   0.1038   2.5639
20.7689    0.0742   0.4818   0.1050   1.5000
20.7439    0.0731   0.5042   0.1037   1.5079
20.8450    0.0715   0.5525   0.1018   2.6065
