#mag    e_mag    col1   e_col1    m_ini
22.0084    0.0752   1.2012   0.1139   2.1679
22.0132    0.0656   1.0373   0.1013   2.2583
22.3652    0.0888   0.8919   0.1313   1.1837
21.7724    0.0605   1.1137   0.0944   2.3100
22.2365    0.0762   0.9433   0.1152   1.2483
21.0216    0.0399   0.8682   0.0660   2.6847
21.4129    0.0467   0.6931   0.0756   2.5108
21.9139    0.0674   0.8843   0.1037   1.3037
21.4472    0.0511   0.8019   0.0817   2.4170
20.7536    0.0335   0.7099   0.0567   2.8536
21.2904    0.0473   0.7273   0.0764   1.4835
21.4593    0.0523   0.7882   0.0834   1.4291
20.7201    0.0333   0.7320   0.0564   2.8586
20.9482    0.0379   0.7964   0.0631   2.7151
21.0864    0.0404   0.5748   0.0667   1.5661
20.8533    0.0361   0.6903   0.0605   2.6927
21.2094    0.0427   0.6597   0.0699   1.5375
20.7757    0.0337   0.6071   0.0570   1.6605
20.6494    0.0320   0.6002   0.0545   2.7892
20.6699    0.0321   0.4515   0.0546   1.6845
20.5000    0.0285   0.5887   0.0492   2.9723
19.9564    0.0203   0.5599   0.0367   3.3382
20.4923    0.0285   0.5342   0.0492   1.7387
20.4757    0.0281   0.6037   0.0487   1.7438
19.5880    0.0155   0.5226   0.0291   3.5396
19.5132    0.0146   0.5571   0.0275   3.6042
20.0960    0.0218   0.5738   0.0391   1.8426
19.3293    0.0129   1.8713   0.0248   1.9920
18.7806    0.0082   2.1491   0.0168   1.9640
18.7393    0.0078   1.2252   0.0162   3.9217
17.8234    0.0027   2.1600   0.0069   4.0114
17.0127   -0.0002   2.7646   0.0012   2.1334
