#mag    e_mag    col1   e_col1    m_ini
21.8012    0.0669   0.8429   0.1075   1.9783
21.8202    0.0673   0.8034   0.1083   1.9746
21.7721    0.0669   0.9938   0.1075   1.9783
21.8600    0.0665   0.8839   0.1068   1.9820
21.9327    0.0661   0.9207   0.1062   1.9854
21.9301    0.0673   0.8082   0.1083   1.9746
21.7476    0.0671   0.8360   0.1079   1.9764
21.7038    0.0617   0.8441   0.0988   2.0238
21.9489    0.0717   0.9367   0.1155   1.0907
21.4852    0.0554   0.7863   0.0883   2.0863
21.9872    0.0717   0.8590   0.1155   1.0907
21.6136    0.0595   0.9128   0.0951   2.0439
21.6011    0.0594   0.6543   0.0950   2.0433
21.8882    0.0694   1.0026   0.1117   1.1006
21.7799    0.0653   0.7977   0.1049   1.9924
21.5846    0.0576   0.8252   0.0920   2.0587
21.2780    0.0503   0.6653   0.0799   2.1526
21.3033    0.0503   0.6921   0.0799   2.1492
21.9160    0.0698   0.9649   0.1124   1.0987
21.5091    0.0556   0.7791   0.0887   2.0761
21.8454    0.0657   0.7602   0.1055   1.9889
21.5547    0.0554   0.6886   0.0883   2.0779
21.6003    0.0628   0.7860   0.1007   2.0156
21.4923    0.0553   0.8932   0.0882   2.0787
22.3102    0.0910   0.9295   0.1485   1.0174
21.3495    0.0479   0.6248   0.0759   2.1829
21.6079    0.0562   0.6240   0.0897   2.0707
21.7082    0.0649   0.7720   0.1042   1.9959
21.4222    0.0552   0.8861   0.0880   2.0796
21.4942    0.0559   0.8745   0.0891   2.0737
21.5047    0.0566   0.7197   0.0903   2.0802
21.6451    0.0613   0.9196   0.0981   2.0273
21.9241    0.0729   0.6902   0.1177   1.0853
21.5451    0.0551   0.8694   0.0878   2.0804
22.0322    0.0736   0.7106   0.1189   1.0823
21.4735    0.0587   0.7944   0.0938   2.0495
21.6189    0.0569   0.9353   0.0908   2.0765
21.6903    0.0612   0.8551   0.0980   2.0314
21.4712    0.0533   0.8318   0.0849   2.1057
21.4763    0.0559   0.7089   0.0891   2.0737
21.4720    0.0573   0.6115   0.0915   2.0676
21.7209    0.0641   0.8119   0.1029   2.0028
22.0724    0.0744   0.6630   0.1201   1.0793
21.9649    0.0736   0.6998   0.1189   1.0823
21.6675    0.0637   0.9315   0.1022   2.0063
21.6134    0.0580   0.8923   0.0926   2.0557
21.7342    0.0637   1.1271   0.1022   2.0063
21.5698    0.0587   0.8938   0.0938   2.0556
21.7901    0.0625   0.8816   0.1002   2.0168
21.4747    0.0562   0.7568   0.0897   2.0763
21.4989    0.0591   0.7368   0.0944   2.0464
21.8971    0.0722   0.8113   0.1165   1.0883
21.5973    0.0605   0.6801   0.0968   2.0340
21.4396    0.0547   0.6867   0.0871   2.0842
21.5200    0.0596   0.8861   0.0953   2.0488
21.4949    0.0587   0.8373   0.0938   2.0495
21.4799    0.0575   0.7899   0.0918   2.0638
21.7227    0.0617   1.0085   0.0988   2.0238
21.5843    0.0583   0.7810   0.0932   2.0526
21.7586    0.0637   0.7472   0.1022   2.0063
21.9830    0.0698   0.8564   0.1124   1.0987
21.6530    0.0649   0.7295   0.1042   1.9959
21.6367    0.0613   0.9388   0.0981   2.0273
21.3199    0.0498   0.9567   0.0791   2.1574
21.4930    0.0587   0.8322   0.0938   2.0495
21.8617    0.0657   0.8047   0.1055   1.9889
21.8441    0.0694   0.8019   0.1117   1.1006
22.1910    0.0813   0.5087   0.1319   1.0517
21.5354    0.0580   0.8626   0.0926   2.0557
21.6845    0.0617   0.8162   0.0988   2.0238
22.4074    0.0830   0.5576   0.1348   1.0453
21.7362    0.0617   0.7709   0.0988   2.0238
21.4876    0.0541   0.7963   0.0862   2.1037
21.4844    0.0559   0.7825   0.0891   2.0737
21.4752    0.0552   0.7704   0.0880   2.0796
21.9071    0.0722   0.6387   0.1165   1.0883
22.0600    0.0722   0.7723   0.1165   1.0883
21.7479    0.0617   0.9221   0.0988   2.0238
21.9762    0.0758   0.8845   0.1226   1.0733
21.9772    0.0751   0.6875   0.1213   1.0763
21.5542    0.0573   0.9227   0.0915   2.0617
22.1769    0.0805   0.8453   0.1305   1.0548
21.7338    0.0649   0.9684   0.1042   1.9959
21.3794    0.0550   0.7437   0.0877   2.0813
21.6075    0.0645   0.8657   0.1035   1.9994
21.5345    0.0562   0.5959   0.0896   1.1717
21.0941    0.0452   0.7947   0.0714   2.2027
21.3677    0.0518   0.7585   0.0824   2.1095
20.9637    0.0417   0.6915   0.0659   2.2661
21.2217    0.0482   0.8349   0.0764   2.1454
21.0767    0.0451   0.6805   0.0713   2.1799
20.9270    0.0449   0.7613   0.0711   2.1792
21.3332    0.0537   0.7695   0.0856   1.1877
21.6317    0.0587   0.7575   0.0938   1.1561
21.2917    0.0483   0.5959   0.0767   2.1707
21.4747    0.0562   0.6538   0.0896   1.1717
21.4562    0.0533   0.6043   0.0848   1.1907
21.0991    0.0456   0.8033   0.0722   2.1820
21.0521    0.0456   0.7463   0.0722   2.1984
21.6077    0.0562   0.6850   0.0896   1.1717
21.1598    0.0464   0.7900   0.0734   2.1639
21.7689    0.0653   0.6237   0.1048   1.1201
21.0886    0.0452   0.6676   0.0715   2.1762
21.5574    0.0574   0.7949   0.0917   1.1639
21.4960    0.0537   0.6106   0.0856   1.1877
21.4212    0.0551   0.6241   0.0879   1.1785
21.4521    0.0551   0.8153   0.0879   1.1785
21.2693    0.0479   0.8844   0.0759   2.1802
21.2912    0.0497   0.7748   0.0788   2.1301
21.6619    0.0620   0.6979   0.0993   1.1369
20.9925    0.0436   0.8148   0.0689   2.2271
21.0685    0.0452   0.6665   0.0715   2.1762
21.7788    0.0686   0.6641   0.1103   1.1044
20.7734    0.0403   0.8036   0.0636   2.2853
21.5614    0.0547   0.8166   0.0871   1.1816
21.1963    0.0478   0.7493   0.0757   2.1493
20.9692    0.0424   0.8146   0.0669   2.2604
21.1448    0.0467   0.7643   0.0739   2.1609
21.3638    0.0538   0.7252   0.0857   2.0917
21.7932    0.0641   0.7541   0.1028   1.1260
21.1914    0.0478   0.8635   0.0757   2.1493
21.1942    0.0490   0.8569   0.0777   2.1447
21.1640    0.0485   0.7488   0.0770   2.1415
21.8445    0.0686   0.7508   0.1103   1.1044
21.3879    0.0542   0.6995   0.0863   1.1846
21.1461    0.0457   0.8097   0.0724   2.2072
21.4402    0.0537   0.7350   0.0856   1.1877
21.3764    0.0513   0.7706   0.0815   2.1339
21.2764    0.0485   0.8190   0.0770   2.1415
21.2451    0.0495   0.6332   0.0786   2.1313
