#mag    e_mag    col1   e_col1    m_ini
22.5062    0.0726   1.1916   0.1212   1.9124
22.5191    0.0703   1.2732   0.1174   1.9333
22.5604    0.0696   1.1150   0.1161   1.9403
22.5664    0.0718   1.3241   0.1199   1.9193
22.5515    0.0763   0.9045   0.1274   1.0845
22.0870    0.0563   1.2511   0.0939   2.0844
22.3684    0.0627   1.3628   0.1047   2.0028
22.3429    0.0604   1.0335   0.1009   2.0243
22.5780    0.0673   1.2020   0.1123   1.9612
22.2592    0.0599   1.1869   0.1000   2.0448
22.6881    0.0789   0.9033   0.1318   1.0716
22.7440    0.0826   0.8639   0.1379   1.0551
22.5871    0.0746   0.8989   0.1245   1.0930
21.9849    0.0515   0.9827   0.0860   2.1518
22.2570    0.0604   1.2223   0.1009   2.0243
22.2029    0.0575   1.3488   0.0960   2.0526
22.1148    0.0525   1.0375   0.0876   2.1364
22.3695    0.0614   0.7700   0.1025   2.0153
22.0888    0.0560   0.9750   0.0934   2.0860
22.1230    0.0552   1.0733   0.0921   2.1010
22.1372    0.0578   1.0678   0.0965   2.0581
21.8734    0.0508   0.9800   0.0848   2.1206
21.6840    0.0436   0.9732   0.0728   2.2750
21.5573    0.0410   0.9539   0.0684   2.3233
21.9417    0.0503   0.9848   0.0839   2.1268
21.9367    0.0497   1.0070   0.0829   2.1330
21.9987    0.0508   1.0843   0.0848   2.1206
21.8538    0.0462   1.0254   0.0772   2.2090
21.9052    0.0491   0.9735   0.0819   2.1392
22.2683    0.0579   0.8422   0.0966   1.1928
21.9700    0.0520   1.0569   0.0868   2.1081
21.8158    0.0464   0.9694   0.0773   2.2291
21.8740    0.0488   0.9341   0.0814   2.1912
21.8569    0.0485   0.9403   0.0810   2.1455
21.9247    0.0522   0.9258   0.0871   2.1058
21.7062    0.0461   1.0572   0.0770   2.2309
21.6108    0.0417   1.0733   0.0695   2.3100
21.9661    0.0523   0.7940   0.0873   2.1184
21.7800    0.0450   1.0497   0.0751   2.2485
22.3264    0.0597   1.0567   0.0996   1.1803
