#mag    e_mag    col1   e_col1    m_ini
21.5558    0.0402   1.1339   0.0569   2.5277
21.2313    0.0321   1.0515   0.0463   2.6711
21.3573    0.0371   1.0875   0.0529   2.6049
21.8441    0.0478   1.3547   0.0668   2.4777
20.8883    0.0255   0.9222   0.0373   2.7983
21.4587    0.0386   0.9186   0.0549   1.4310
21.3048    0.0353   1.0416   0.0505   2.5723
21.4148    0.0377   0.6912   0.0537   1.4538
20.8138    0.0245   0.8348   0.0360   2.8461
21.5379    0.0403   0.5718   0.0571   1.5085
21.4699    0.0401   0.6547   0.0568   1.5030
20.7337    0.0243   0.6408   0.0358   3.1271
21.2451    0.0351   0.7813   0.0502   2.7461
21.4556    0.0378   0.6135   0.0539   1.6116
21.2664    0.0345   0.4199   0.0494   1.6874
21.0063    0.0273   0.7752   0.0398   2.9339
21.2514    0.0345   0.4218   0.0494   1.6874
20.4681    0.0194   0.4204   0.0290   3.4565
20.6130    0.0215   0.4504   0.0318   3.2025
21.1715    0.0322   0.4085   0.0464   1.7559
21.0719    0.0302   0.2930   0.0437   1.8579
21.0745    0.0301   0.2672   0.0436   1.8624
20.5462    0.0206   0.4413   0.0307   3.3592
20.9548    0.0274   0.1532   0.0400   1.9652
20.2631    0.0165   0.2989   0.0249   3.8276
20.8552    0.0259   0.1950   0.0379   2.0322
20.8663    0.0262   0.2045   0.0383   2.0188
20.0585    0.0138   0.1867   0.0211   4.1717
20.0797    0.0142   0.1780   0.0217   4.1047
20.1192    0.0146   0.2107   0.0222   4.0400
20.6167    0.0218   0.0743   0.0322   2.2423
20.0215    0.0134   0.1758   0.0206   4.1723
20.5396    0.0202   0.1029   0.0301   2.3362
20.4443    0.0185   0.0338   0.0278   2.4486
20.3504    0.0173   0.0383   0.0261   2.5380
19.5772    0.0088   0.0249   0.0139   5.0807
19.7551    0.0105   0.0539   0.0164   4.6583
19.9923    0.0132  -0.0695   0.0203   2.9118
19.5818    0.0091   0.0002   0.0143   4.9649
19.3837    0.0072  -0.0593   0.0115   5.4564
19.8549    0.0119  -0.0907   0.0183   3.0615
19.0120    0.0044  -0.1108   0.0074   6.4091
18.8357    0.0033  -0.1560   0.0056   6.9097
18.9012    0.0037  -0.1402   0.0062   6.7130
19.2454    0.0061  -0.2220   0.0099   3.9733
18.2337    0.0001  -0.2671   0.0007   8.8585
18.7724    0.0029  -0.3000   0.0050   4.8494
18.0039   -0.0008  -0.3132  -0.0008   9.6529
17.2173   -0.0033  -0.4301  -0.0050  13.3365
17.6296   -0.0022  -0.4718  -0.0030   7.6194
