#mag    e_mag    col1   e_col1    m_ini
21.2272    0.0371   1.7463   0.0642   3.7456
21.1644    0.0354   1.4389   0.0615   2.0863
19.9085    0.0168   1.0144   0.0308   4.2013
20.9851    0.0318   1.5006   0.0560   2.1170
19.7637    0.0156   0.6046   0.0284   4.1000
19.7281    0.0151   0.6756   0.0274   4.3228
20.1152    0.0185   0.3078   0.0338   2.5024
19.8303    0.0157   0.4716   0.0286   4.9319
19.3677    0.0127   0.1335   0.0226   6.0202
19.2342    0.0120   0.0680   0.0211   6.3672
19.1159    0.0113   0.0216   0.0198   6.7813
18.5913    0.0095  -0.0787   0.0156   8.3445
18.9245    0.0107  -0.1535   0.0183   5.0317
17.4010    0.0070  -0.2989   0.0094  13.8648
