#mag    e_mag    col1   e_col1    m_ini
21.2729    0.0877   0.4145   0.1174   2.3575
22.1660    0.1419   0.4385   0.1815   1.1495
21.7141    0.1058   0.4720   0.1392   2.2226
21.5407    0.0963   0.5131   0.1278   2.2861
22.0755    0.1264   0.3547   0.1634   1.1935
22.1334    0.1328   0.8112   0.1709   1.1749
21.6142    0.1048   0.5384   0.1380   2.2294
21.6389    0.1058   0.6918   0.1392   2.2226
21.2144    0.0841   0.3924   0.1130   2.3901
21.4634    0.1019   0.5306   0.1345   2.2480
21.3035    0.0873   0.5133   0.1169   2.3620
21.7564    0.0994   0.6795   0.1315   2.2650
21.8558    0.1182   0.1898   0.1539   1.2173
21.1107    0.0795   0.1804   0.1074   2.4192
21.8552    0.1196   0.4053   0.1555   1.2132
21.2541    0.0877   0.2562   0.1174   2.3536
21.0608    0.0754   0.4817   0.1024   2.4044
21.7399    0.1116   0.5755   0.1461   1.2372
21.3975    0.0920   0.4403   0.1226   2.3148
20.8768    0.0728   0.2544   0.0992   2.4834
21.4025    0.0898   0.5488   0.1199   2.3285
20.9141    0.0737   0.5796   0.1004   2.4614
21.5550    0.1024   0.4793   0.1351   1.2636
21.7049    0.1169   0.5542   0.1522   1.2213
21.2445    0.0848   0.1735   0.1139   2.3586
21.4705    0.0962   0.2381   0.1277   1.2801
21.1236    0.0836   0.3977   0.1124   2.3653
21.4122    0.0917   0.5559   0.1223   2.3164
18.8950    0.0230   1.2071   0.0350   2.4807
20.3125    0.0504   0.7734   0.0711   2.4503
20.6606    0.0641   0.3371   0.0884   2.5531
20.5663    0.0586   0.5056   0.0815   2.4354
20.9252    0.0693   0.5953   0.0949   2.4285
21.2469    0.0839   0.6404   0.1127   1.3113
17.8170    0.0124   1.7581   0.0200   1.3488
19.2905    0.0291   1.3604   0.0432   2.4527
20.8305    0.0695   0.3686   0.0951   2.4278
20.9256    0.0727   0.4108   0.0990   2.4156
21.1749    0.0821   0.2014   0.1106   1.3157
20.9364    0.0687   0.3615   0.0941   2.4322
18.7457    0.0212   1.1005   0.0324   2.5196
16.6823    0.0059   2.1513   0.0102   2.6143
16.8434    0.0066   2.1272   0.0113   1.3505
20.7788    0.0612   0.5504   0.0847   1.3259
18.7512    0.0215   1.1532   0.0329   1.3606
18.2532    0.0162   1.6424   0.0255   1.3475
