#mag    e_mag    col1   e_col1    m_ini
20.6024    0.0862   0.5061   0.1601   2.8736
20.6592    0.0898   0.4524   0.1642   2.8290
20.7500    0.0868   0.7123   0.1607   2.8666
20.4714    0.0722   0.4549   0.1436   3.0889
20.4960    0.0780   0.3212   0.1506   2.9855
20.5000    0.0820   0.5090   0.1553   2.9278
20.1756    0.0650   0.3518   0.1346   3.2347
20.4478    0.0706   0.6972   0.1415   3.1111
20.9601    0.0983   0.2500   0.1734   1.6661
20.0794    0.0644   0.2626   0.1338   3.2483
20.9548    0.1010   0.2180   0.1763   1.6460
20.4673    0.0761   0.5703   0.1483   3.0137
20.2777    0.0741   0.4276   0.1458   3.0509
20.1340    0.0594   0.3106   0.1272   3.3609
20.3139    0.0688   0.5819   0.1394   3.1322
20.0843    0.0648   0.3541   0.1342   3.2022
19.9628    0.0543   0.4441   0.1202   3.5142
20.2650    0.0660   0.5148   0.1358   3.1811
20.2259    0.0684   0.4718   0.1389   3.1391
19.9623    0.0553   0.2760   0.1216   3.4852
20.5372    0.0840  -0.0000   0.1575   1.7853
20.1030    0.0638   0.2799   0.1330   3.2469
20.0772    0.0607   0.3535   0.1289   3.3257
20.0365    0.0583   0.3864   0.1257   3.3961
20.1089    0.0611   0.4082   0.1294   3.2679
20.0157    0.0587   0.4334   0.1262   3.3422
19.9320    0.0567   0.5456   0.1235   3.3961
20.5657    0.0777   0.1036   0.1502   1.8467
19.8646    0.0519   0.3218   0.1168   3.5636
20.4983    0.0764   0.0251   0.1486   1.8601
20.4784    0.0819   0.1077   0.1551   1.8051
19.8752    0.0567   0.3243   0.1235   3.4167
19.6168    0.0476   0.2533   0.1106   3.7261
19.8359    0.0515   0.3626   0.1162   3.5945
20.4778    0.0774   0.2433   0.1498   1.8496
19.8774    0.0534   0.4314   0.1189   3.5359
20.0272    0.0603   0.4059   0.1283   3.2928
20.0240    0.0565   0.5560   0.1233   3.4326
19.6332    0.0489   0.2034   0.1125   3.6819
19.8990    0.0587   0.3534   0.1262   3.3390
19.8033    0.0517   0.3890   0.1165   3.5882
20.2270    0.0706   0.0116   0.1416   1.9210
19.6770    0.0460   0.2335   0.1082   3.7722
20.3755    0.0697   0.0919   0.1405   1.9312
19.6618    0.0468   0.4253   0.1095   3.7490
20.1175    0.0643   0.1235   0.1336   1.9953
19.5562    0.0444   0.2427   0.1059   3.8333
19.6097    0.0455   0.3080   0.1075   3.7760
19.8853    0.0556   0.3066   0.1221   3.4155
20.2150    0.0639   0.1471   0.1331   2.0005
20.3939    0.0706   0.3015   0.1416   1.9210
20.2740    0.0672   0.1946   0.1373   1.9605
19.5392    0.0448   0.2856   0.1064   3.8240
20.2657    0.0676   0.1572   0.1378   1.9559
20.2619    0.0711   0.1806   0.1422   1.9160
19.8354    0.0506   0.1307   0.1151   3.5665
20.1479    0.0647   0.0686   0.1341   1.9905
19.7287    0.0511   0.4654   0.1157   3.5203
19.7175    0.0472   0.1436   0.1101   3.7286
19.3538    0.0391   0.1793   0.0976   4.0423
20.0580    0.0579   0.2128   0.1252   2.0766
19.6844    0.0459   0.1786   0.1081   3.6789
19.9661    0.0567   0.0312   0.1235   2.0932
19.4700    0.0425   0.2025   0.1030   3.8689
19.9767    0.0575   0.1114   0.1246   2.0821
19.6132    0.0447   0.3702   0.1063   3.7321
19.5005    0.0434   0.1179   0.1043   3.8602
19.5415    0.0428   0.2480   0.1034   3.8448
19.5541    0.0447   0.1492   0.1063   3.7405
19.4639    0.0426   0.2530   0.1031   3.8947
19.9933    0.0606   0.1654   0.1287   2.0428
19.7594    0.0485   0.3390   0.1120   3.5919
19.5325    0.0427   0.2852   0.1033   3.8712
20.0507    0.0579   0.1181   0.1252   2.0766
19.5356    0.0448   0.2856   0.1064   3.7493
19.5253    0.0455   0.3042   0.1075   3.7717
19.4349    0.0408   0.2194   0.1003   3.9546
20.2165    0.0633   0.1205   0.1323   2.0076
19.5705    0.0447   0.1822   0.1062   3.7929
20.0058    0.0584   0.0005   0.1258   2.0711
19.5302    0.0444   0.2483   0.1058   3.7526
20.0184    0.0584   0.3236   0.1258   2.0711
19.5891    0.0437   0.3347   0.1047   3.7809
19.9948    0.0560  -0.0730   0.1226   2.1016
19.5236    0.0412   0.1642   0.1009   3.8701
19.7854    0.0517   0.0552   0.1166   2.1609
19.5670    0.0454   0.2826   0.1074   3.6322
19.7771    0.0497   0.0890   0.1138   2.1891
19.3985    0.0389  -0.0055   0.0972   3.9603
19.3872    0.0389   0.1094   0.0972   4.0312
19.3950    0.0401   0.1818   0.0992   3.8750
19.9233    0.0541   0.1726   0.1199   2.1282
19.3840    0.0403   0.4304   0.0995   3.9508
19.1648    0.0350   0.2081   0.0907   4.2037
19.4348    0.0411   0.0405   0.1007   3.8069
19.3555    0.0385  -0.0388   0.0966   4.0189
19.6911    0.0502   0.3484   0.1145   2.1821
19.1581    0.0339   0.0888   0.0889   4.2617
19.8346    0.0512   0.2696   0.1159   2.1680
19.7804    0.0507   0.1180   0.1152   2.1750
19.7785    0.0502   0.1413   0.1145   2.1821
19.8309    0.0560   0.1401   0.1226   2.1016
19.2812    0.0376   0.0211   0.0952   4.0502
19.3116    0.0367   0.1719   0.0937   4.0937
19.1193    0.0346   0.1218   0.0901   4.2406
19.5799    0.0444   0.1429   0.1058   3.6611
19.4349    0.0405   0.1451   0.0998   3.9533
19.6266    0.0448   0.3200   0.1064   3.7097
19.6516    0.0454   0.1164   0.1073   3.6794
19.3217    0.0384   0.1878   0.0965   3.9814
19.5795    0.0438   0.2282   0.1049   3.6857
19.3569    0.0405   0.1479   0.0998   3.9030
19.4300    0.0403   0.0158   0.0996   3.8835
19.2785    0.0374   0.0341   0.0949   4.0311
19.7254    0.0479   0.2245   0.1110   2.2164
19.5656    0.0432   0.1755   0.1041   2.2861
19.2256    0.0361   0.2408   0.0926   4.0900
19.0147    0.0307   0.1155   0.0832   4.4194
19.3349    0.0391   0.2212   0.0976   3.9156
19.7716    0.0482   0.3422   0.1116   2.2113
19.2963    0.0371   0.0769   0.0942   3.9963
19.2137    0.0364   0.0893   0.0931   4.0944
19.2527    0.0355   0.1982   0.0917   4.0738
19.5723    0.0455  -0.1724   0.1076   2.2514
19.1424    0.0338   0.2037   0.0888   4.2590
19.6789    0.0475   0.2822   0.1106   2.2214
19.5818    0.0427   0.0688   0.1032   2.2950
19.6711    0.0472   0.1765   0.1101   2.2264
18.9917    0.0315   0.1213   0.0847   4.3619
19.2421    0.0355   0.1952   0.0916   4.1605
19.6079    0.0444   0.0886   0.1058   2.2688
19.6868    0.0469   0.1134   0.1096   2.2313
19.5957    0.0444  -0.1082   0.1058   2.2688
19.5792    0.0455   0.1807   0.1076   2.2514
18.9373    0.0305   0.1580   0.0830   4.4026
19.3550    0.0379   0.3337   0.0957   3.9255
19.2102    0.0343   0.0511   0.0896   4.1975
19.4715    0.0429   0.0037   0.1036   2.2913
19.0622    0.0327   0.1666   0.0869   4.2531
18.9889    0.0318   0.2171   0.0853   4.3543
19.7321    0.0481   0.3093   0.1114   2.2134
19.6609    0.0455   0.1305   0.1076   2.2514
19.7314    0.0475   0.0152   0.1106   2.2214
18.9279    0.0301   0.0765   0.0821   4.4527
19.5372    0.0411   0.1273   0.1008   2.3179
18.9793    0.0310   0.1530   0.0839   4.1911
19.4444    0.0411   0.1146   0.1008   2.3179
19.4162    0.0401   0.2757   0.0992   2.3340
19.2371    0.0363   0.0503   0.0930   2.3941
19.4505    0.0414   0.1264   0.1013   2.3135
19.2872    0.0365   0.0999   0.0934   2.3905
19.2310    0.0362   0.2126   0.0928   2.3958
18.7142    0.0260   0.1376   0.0744   4.6432
19.4722    0.0399   0.2132   0.0989   2.3366
18.5214    0.0240   0.1107   0.0706   4.7572
19.5070    0.0420   0.1119   0.1022   2.3046
18.9057    0.0298   0.1802   0.0816   4.4187
18.9585    0.0309   0.0101   0.0836   4.1846
19.2570    0.0360   0.0399   0.0925   2.3993
18.6848    0.0267   0.1510   0.0759   4.5796
19.2007    0.0340   0.2108   0.0891   4.1141
19.0444    0.0322   0.0368   0.0859   4.1132
19.3540    0.0394   0.0475   0.0981   2.3444
19.5425    0.0411   0.0091   0.1008   2.3179
18.8340    0.0283   0.0665   0.0790   4.5022
18.9989    0.0321   0.2434   0.0858   4.2243
19.3804    0.0403   0.1390   0.0995   2.3313
19.2591    0.0378   0.1121   0.0954   2.3702
19.0243    0.0322   0.0381   0.0859   4.2542
19.0607    0.0328   0.1890   0.0870   4.1045
19.3850    0.0393   0.1146   0.0978   2.3470
19.0687    0.0340   0.1113   0.0891   2.4314
18.7320    0.0272   0.2321   0.0768   4.3256
19.1165    0.0333   0.0741   0.0878   2.4430
19.0729    0.0318   0.1362   0.0853   2.4664
18.7456    0.0275   0.2029   0.0774   4.4996
19.0047    0.0315   0.0198   0.0847   2.4719
