#mag    e_mag    col1   e_col1    m_ini
22.6098    0.0714   1.1283   0.1171   1.8483
23.2861    0.0924   1.0076   0.1498   0.9731
23.0197    0.0863   1.0261   0.1404   0.9984
22.7304    0.0720   1.2254   0.1180   1.8432
22.2477    0.0598   0.9649   0.0987   1.9715
22.2128    0.0564   0.9531   0.0934   1.9908
22.5050    0.0618   1.1654   0.1020   1.9385
22.2949    0.0569   1.0673   0.0942   1.9858
22.5985    0.0669   0.8080   0.1101   1.0961
22.6106    0.0758   1.0036   0.1240   1.0477
22.8999    0.0832   0.9925   0.1355   1.0123
22.0987    0.0525   0.9118   0.0870   2.0317
22.0988    0.0573   0.8261   0.0948   1.1593
21.5676    0.0399   0.8324   0.0667   2.2640
21.9428    0.0481   0.7344   0.0801   2.0865
22.1348    0.0554   0.8953   0.0917   1.1735
22.3848    0.0602   0.8526   0.0994   1.1389
21.5586    0.0403   0.7571   0.0674   2.2583
21.7045    0.0425   0.8943   0.0709   2.2203
21.9098    0.0478   0.7070   0.0795   1.2371
21.7511    0.0435   0.6640   0.0726   1.2796
21.7766    0.0431   0.7665   0.0719   2.1622
21.5435    0.0395   0.7150   0.0661   2.1845
21.8718    0.0442   0.7813   0.0737   1.2725
21.4231    0.0362   0.6713   0.0607   2.2990
21.5940    0.0384   0.7021   0.0642   2.2497
21.3432    0.0342   0.6100   0.0573   2.3141
21.4063    0.0350   0.5497   0.0586   1.3856
21.4678    0.0370   0.5716   0.0619   1.3573
21.6388    0.0392   0.5527   0.0655   1.3291
21.2383    0.0317   0.6362   0.0532   2.3628
21.1856    0.0307   0.7043   0.0515   2.4601
20.5604    0.0204   0.4716   0.0343   2.8278
21.0531    0.0287   0.3447   0.0483   1.4917
20.3649    0.0178   0.4572   0.0299   2.9551
20.8805    0.0253   0.6431   0.0426   2.5945
20.6881    0.0234   0.5212   0.0394   2.6935
20.7030    0.0229   0.4633   0.0386   2.6629
20.4386    0.0195   0.4433   0.0328   2.8621
21.0233    0.0278   0.4107   0.0467   1.5106
20.8293    0.0250   0.4041   0.0421   1.5715
20.5295    0.0201   0.2267   0.0338   1.7009
20.2226    0.0162   0.3667   0.0272   3.0052
20.0305    0.0138   0.3649   0.0230   3.2051
20.6565    0.0223   0.3028   0.0376   1.6395
19.8798    0.0123   0.2688   0.0204   3.3177
20.3521    0.0178   0.2223   0.0299   1.7726
20.3685    0.0183   0.2044   0.0307   1.7578
19.4795    0.0087   0.1665   0.0142   3.6078
19.8508    0.0122   0.2175   0.0202   3.2138
19.4426    0.0084   0.1519   0.0137   3.6524
19.5830    0.0095   0.1769   0.0156   3.4981
20.0086    0.0138   0.1631   0.0231   1.9092
19.3036    0.0072   0.1515   0.0116   3.5559
19.6417    0.0101   0.1098   0.0167   2.0469
18.9658    0.0048   0.1308   0.0073   3.8772
18.7727    0.0035   0.1069   0.0049   4.1769
18.9846    0.0048   0.1452   0.0073   2.2455
18.8174    0.0038   0.2044   0.0054   2.2840
17.8289   -0.0012   0.8390  -0.0037   4.6805
18.7109    0.0031   0.2272   0.0042   2.3071
18.2822    0.0008   1.6768   0.0000   2.4197
17.7434   -0.0015   1.7701  -0.0043   2.5264
