#mag    e_mag    col1   e_col1    m_ini
22.1677    0.1185   0.6314   0.1584   1.0548
21.4477    0.0840   0.6500   0.1147   2.1107
21.6287    0.0888   0.6529   0.1209   2.0726
21.4762    0.0888   0.5267   0.1209   2.0726
21.6014    0.0911   0.4640   0.1238   2.0558
22.4159    0.1205   1.0044   0.1609   1.0486
21.5786    0.0888   0.5670   0.1209   2.0726
21.7185    0.0897   0.6634   0.1220   2.0662
21.4031    0.0835   0.5487   0.1141   2.1116
21.5325    0.0859   0.6744   0.1171   2.0942
21.3097    0.0821   0.5902   0.1123   2.1215
21.4411    0.0888   0.6819   0.1209   2.0726
21.3760    0.0847   0.7529   0.1155   2.1032
21.5562    0.0884   0.5095   0.1204   2.0757
21.6556    0.0872   0.5667   0.1187   2.0850
21.4319    0.0838   0.4940   0.1145   2.1092
21.4888    0.0897   0.6054   0.1220   2.0662
21.3535    0.0855   0.6385   0.1166   2.0972
22.1255    0.1156   0.6292   0.1547   1.0641
21.8682    0.1118   0.5866   0.1500   1.0763
21.6069    0.0884   0.6699   0.1204   2.0757
21.5285    0.0893   0.5128   0.1214   2.0695
22.1299    0.1263   0.6987   0.1682   1.0314
21.9627    0.1118   0.8310   0.1500   1.0763
21.5207    0.0867   0.3886   0.1182   2.0881
21.5364    0.0888   0.8267   0.1209   2.0726
22.1338    0.1175   0.7479   0.1572   1.0579
21.3095    0.0902   0.6925   0.1226   2.0628
21.4342    0.0859   0.5374   0.1171   2.0942
21.8725    0.1100   0.4492   0.1478   1.0823
21.5083    0.0925   0.5230   0.1255   2.0453
21.4839    0.0872   0.6749   0.1187   2.0850
22.1756    0.1128   0.7332   0.1512   1.0733
21.9684    0.1251   0.6885   0.1667   1.0349
21.6470    0.0884   0.6829   0.1204   2.0757
21.1909    0.0778   0.4787   0.1068   2.1678
21.9966    0.1166   0.4225   0.1559   1.0610
21.4662    0.0838   0.5629   0.1145   2.1092
21.5226    0.0867   0.6468   0.1182   2.0881
21.9381    0.1100   0.5374   0.1478   1.0823
21.2397    0.0788   0.5777   0.1081   2.1579
21.4816    0.0911   0.5413   0.1238   2.0558
21.4902    0.0888   0.6441   0.1209   2.0726
21.3990    0.0847   0.7055   0.1155   2.1032
21.5864    0.0867   0.5389   0.1182   2.0881
21.4555    0.0906   0.6122   0.1232   2.0593
22.3221    0.1205   0.2985   0.1609   1.0486
21.4500    0.0863   0.6100   0.1177   2.0912
21.3827    0.0838   0.3758   0.1145   2.1092
21.9355    0.1100   0.6986   0.1478   1.0823
22.0928    0.1137   0.6348   0.1523   1.0703
21.3955    0.0872   0.7482   0.1187   2.0850
21.4259    0.0902   0.4134   0.1226   2.0628
21.4366    0.0867   0.5840   0.1182   2.0881
21.3527    0.0793   0.6582   0.1088   2.1516
21.3218    0.0838   0.5208   0.1145   2.1092
22.0858    0.1118   0.7725   0.1500   1.0763
21.4810    0.0884   0.6767   0.1204   2.0757
21.6019    0.0897   0.5928   0.1220   2.0662
21.5712    0.0867   0.5760   0.1182   2.0881
21.5656    0.0842   0.4943   0.1150   2.1062
21.4765    0.0911   0.5761   0.1238   2.0558
21.5084    0.0835   0.8669   0.1141   2.1116
21.4846    0.0906   0.5590   0.1232   2.0593
22.0859    0.1166   0.5033   0.1559   1.0610
21.3781    0.0832   0.4868   0.1137   2.1133
22.1970    0.1195   0.3427   0.1597   1.0517
21.4816    0.0897   0.4646   0.1220   2.0662
21.5125    0.0855   0.5222   0.1166   2.0972
21.8501    0.1109   0.5419   0.1489   1.0793
21.4445    0.0867   0.6204   0.1182   2.0881
22.0067    0.1118   0.3538   0.1500   1.0763
21.7130    0.0911   0.7055   0.1238   2.0558
21.9613    0.1058   0.4727   0.1424   1.0969
21.6369    0.0902   0.5417   0.1226   2.0628
21.4333    0.0851   0.6380   0.1161   2.1002
21.5101    0.0884   0.5544   0.1204   2.0757
22.0951    0.1275   0.6288   0.1697   1.0279
21.2563    0.0842   0.4521   0.1150   2.1062
21.5660    0.0902   0.7309   0.1226   2.0628
21.5207    0.0906   0.5947   0.1232   2.0593
21.4913    0.0876   0.6779   0.1193   2.0819
21.5324    0.0897   0.5212   0.1220   2.0662
21.0247    0.0776   0.4055   0.1066   2.1542
21.2071    0.0772   0.6534   0.1060   2.1716
21.2626    0.0786   0.5264   0.1078   2.1469
21.4330    0.0836   0.4390   0.1142   1.1907
20.8117    0.0653   0.5705   0.0907   2.2945
20.8172    0.0616   0.5251   0.0859   2.3379
21.2657    0.0754   0.5009   0.1037   2.1862
20.8753    0.0660   0.4305   0.0916   2.2801
21.2541    0.0813   0.5516   0.1113   2.1272
21.3826    0.0802   0.6148   0.1099   2.1350
20.5581    0.0592   0.5590   0.0828   2.3723
21.2006    0.0774   0.5942   0.1062   2.1560
21.1140    0.0779   0.4629   0.1069   2.1524
21.7172    0.0961   0.2870   0.1301   1.1333
21.1736    0.0737   0.3737   0.1015   2.1848
20.6549    0.0589   0.4512   0.0824   2.3754
20.8447    0.0696   0.3744   0.0963   2.2178
21.2557    0.0732   0.6061   0.1009   2.1887
21.0316    0.0708   0.6138   0.0977   2.2086
21.6586    0.0961   0.4926   0.1301   1.1333
21.2862    0.0786   0.5065   0.1078   2.1469
21.7425    0.0908   0.3337   0.1234   1.1561
21.1815    0.0739   0.6359   0.1017   2.2034
21.4897    0.0867   0.4999   0.1182   1.1754
21.2218    0.0763   0.6033   0.1048   2.1643
21.3635    0.0774   0.7378   0.1063   2.1680
21.5697    0.0891   0.6461   0.1213   1.1639
21.2698    0.0836   0.3670   0.1142   1.1907
20.7642    0.0623   0.4675   0.0868   2.3317
21.8634    0.0989   0.4178   0.1336   1.1221
21.5989    0.0867   0.6061   0.1182   1.1754
20.7927    0.0628   0.6328   0.0875   2.3237
21.3906    0.0802   0.5041   0.1099   2.1350
21.1601    0.0763   0.4734   0.1048   2.1643
21.1940    0.0763   0.5745   0.1048   2.1643
20.8787    0.0661   0.6378   0.0918   2.2839
21.1668    0.0757   0.5248   0.1041   2.1692
20.9514    0.0696   0.4442   0.0963   2.2178
21.3068    0.0781   0.6248   0.1072   2.1505
21.2363    0.0757   0.5323   0.1041   2.1692
21.3877    0.0818   0.4502   0.1119   2.1234
21.0954    0.0732   0.6333   0.1009   2.1887
21.8801    0.1010   0.7437   0.1363   1.1141
21.3717    0.0861   0.3736   0.1174   1.1785
21.9632    0.1042   0.7080   0.1404   1.1025
21.1961    0.0766   0.5396   0.1053   2.1618
