#mag    e_mag    col1   e_col1    m_ini
20.9536    0.0275   0.6486   0.0546   2.6363
20.6481    0.0226   0.5474   0.0452   2.8174
21.0523    0.0298   0.4998   0.0590   1.5092
20.8825    0.0257   0.6238   0.0511   2.6881
20.5094    0.0207   0.4809   0.0414   2.8955
20.9509    0.0269   0.3578   0.0535   1.5699
20.1963    0.0173   0.4074   0.0345   3.0864
20.1934    0.0171   0.3371   0.0341   3.1022
20.4802    0.0206   0.3168   0.0411   1.7394
20.4051    0.0195   0.2174   0.0390   1.7727
19.9949    0.0147   0.3215   0.0292   3.1677
20.0477    0.0151   0.1913   0.0301   1.9326
19.2165    0.0085   0.1527   0.0156   3.8044
19.4864    0.0104   0.1119   0.0199   2.1329
18.8079    0.0061   0.2256   0.0102   3.9332
18.5236    0.0047   0.3123   0.0069   2.3929
16.8273   -0.0003   2.3413  -0.0058   4.1334
18.0162    0.0027   1.7946   0.0021   2.5405
