#mag    e_mag    col1   e_col1    m_ini
22.3368    0.0720   1.5567   0.1213   2.1916
21.6055    0.0448   1.1898   0.0798   2.3465
21.8678    0.0529   1.4582   0.0925   2.2760
22.1707    0.0613   1.4262   0.1054   2.2390
22.1147    0.0618   1.5040   0.1061   2.2370
22.1373    0.0635   1.3461   0.1087   2.2294
22.4876    0.0828   1.0234   0.1372   1.1646
22.0133    0.0604   1.5570   0.1040   2.2429
21.5514    0.0423   1.3096   0.0757   2.3599
21.9078    0.0538   0.8367   0.0939   1.2574
21.9729    0.0567   1.0309   0.0983   1.2348
21.1810    0.0327   1.0115   0.0600   2.4781
21.5900    0.0423   1.0153   0.0758   2.3760
21.5249    0.0414   1.0588   0.0742   2.3764
21.5851    0.0412   1.0954   0.0740   2.3789
21.6254    0.0456   1.2109   0.0810   2.3287
21.2184    0.0325   0.8609   0.0597   2.7326
21.9091    0.0521   0.8698   0.0913   1.3958
21.7112    0.0441   1.1230   0.0787   2.4259
21.2295    0.0334   1.0141   0.0613   2.5940
21.8881    0.0521   0.8575   0.0913   1.3958
21.8380    0.0558   0.8545   0.0970   1.3278
21.5983    0.0432   0.7674   0.0772   1.4600
20.9109    0.0270   0.8084   0.0503   2.7654
21.2524    0.0351   0.9154   0.0641   2.5803
21.4891    0.0394   0.6881   0.0710   1.4912
20.9839    0.0276   0.8461   0.0515   2.8565
21.7851    0.0481   0.8871   0.0850   1.4231
20.5324    0.0203   0.6337   0.0386   3.0930
20.7956    0.0248   0.6612   0.0465   2.8704
20.8271    0.0259   0.7895   0.0484   2.8891
21.3707    0.0360   0.6656   0.0656   1.5222
21.2541    0.0335   0.6251   0.0613   1.5494
20.6982    0.0228   0.6164   0.0430   2.9987
21.0133    0.0288   0.3903   0.0534   1.6406
20.6756    0.0231   0.6361   0.0436   2.8501
20.9010    0.0266   0.4644   0.0496   1.7096
20.9979    0.0285   0.5145   0.0529   1.6481
20.9410    0.0266   0.3218   0.0496   1.7096
20.7870    0.0248   0.3359   0.0465   1.7617
20.1416    0.0160   0.3689   0.0307   3.4246
20.7625    0.0239   0.3075   0.0449   1.7915
20.8734    0.0255   0.3618   0.0477   1.7394
20.7484    0.0245   0.3915   0.0461   1.7691
20.6236    0.0215   0.2149   0.0407   1.8882
20.2130    0.0171   0.4749   0.0327   3.3347
20.6546    0.0223   0.2516   0.0422   1.8510
20.1040    0.0156   0.3520   0.0299   3.4595
20.5178    0.0207   0.1936   0.0393   1.9254
20.5429    0.0207   0.2863   0.0393   1.9254
20.4974    0.0204   0.2385   0.0387   1.9402
19.7293    0.0125   0.2094   0.0239   3.9325
20.3507    0.0181   0.0965   0.0346   2.0741
19.9169    0.0140   0.2541   0.0268   3.6552
19.6299    0.0120   0.1520   0.0228   4.0515
19.6587    0.0121   0.1047   0.0231   4.0143
20.2450    0.0174   0.0825   0.0332   2.1262
20.2467    0.0174   0.1357   0.0332   2.1262
20.0483    0.0155  -0.0146   0.0296   2.2824
19.7618    0.0128   0.1663   0.0245   3.8284
20.1305    0.0159   0.0120   0.0304   2.2452
19.4259    0.0107   0.0593   0.0201   4.3612
19.9556    0.0145   0.0294   0.0277   2.3838
19.2259    0.0096  -0.0057   0.0180   4.7243
19.8310    0.0133  -0.0681   0.0255   2.5163
19.3389    0.0103   0.0298   0.0193   4.4566
19.7115    0.0126  -0.1075   0.0241   2.6056
18.9321    0.0083  -0.1157   0.0151   5.3302
19.2565    0.0097  -0.0281   0.0182   4.6351
19.1392    0.0092  -0.0496   0.0171   4.8285
19.5762    0.0116  -0.1366   0.0221   2.7544
18.8685    0.0081  -0.1334   0.0148   5.3995
19.0293    0.0087  -0.0682   0.0160   5.0201
18.6900    0.0074  -0.1811   0.0134   5.8145
19.2776    0.0098  -0.2069   0.0184   3.1197
19.1689    0.0093  -0.2420   0.0174   3.2387
19.1244    0.0091  -0.2474   0.0169   3.2982
18.3479    0.0065  -0.2613   0.0111   6.6559
18.9421    0.0084  -0.2874   0.0153   3.5362
18.8690    0.0080  -0.3006   0.0146   3.6552
18.2018    0.0062  -0.3157   0.0104   6.9534
17.8327    0.0054  -0.3610   0.0087   8.1224
18.4572    0.0067  -0.3896   0.0118   4.2883
18.2435    0.0062  -0.4319   0.0106   4.6454
18.0741    0.0059  -0.4447   0.0098   4.9542
17.2771    0.0047  -0.4696   0.0068  10.0515
17.4537    0.0049  -0.5480   0.0073   6.2449
17.2728    0.0047  -0.5761   0.0068   6.6488
16.2275    0.0039  -0.5976   0.0047  14.4979
16.2719    0.0039  -0.6650   0.0047   8.9370
