#mag    e_mag    col1   e_col1    m_ini
22.1023    0.0412   0.7833   0.0737   2.1150
22.1667    0.0442   0.7407   0.0780   2.0821
22.3206    0.0488   0.6745   0.0845   1.1730
21.9510    0.0352   0.6644   0.0647   2.1870
22.6519    0.0621   0.6748   0.1022   1.1110
21.3444    0.0216   0.5004   0.0425   2.4692
21.3796    0.0221   0.5096   0.0434   2.4575
22.2349    0.0434   0.7631   0.0768   1.2054
21.7219    0.0282   0.4155   0.0537   1.3413
21.7899    0.0300   0.3800   0.0567   1.3200
21.3251    0.0213   0.5264   0.0421   2.4105
21.0827    0.0180   0.4307   0.0360   2.5436
21.2946    0.0209   0.3364   0.0413   1.4503
21.3383    0.0211   0.2661   0.0417   1.4454
20.3315    0.0105   0.2898   0.0208   3.0193
20.4304    0.0113   0.3125   0.0226   2.9326
19.7031    0.0075   0.3278   0.0135   3.2921
20.2956    0.0103   0.3597   0.0201   1.6901
19.7709    0.0078   1.0298   0.0141   1.7449
18.9232    0.0054   0.9438   0.0075   3.5324
19.3236    0.0063   1.4599   0.0102   1.8120
