#mag    e_mag    col1   e_col1    m_ini
23.4550    0.0988   1.6664   0.1321   1.8519
23.3842    0.0921   1.4511   0.1240   1.8836
23.2485    0.0908   1.4539   0.1225   1.8899
23.7905    0.1538   1.3608   0.1956   0.9513
23.2855    0.0882   1.5299   0.1194   1.9026
23.3414    0.1002   1.6642   0.1337   1.8456
23.4484    0.0974   1.6019   0.1304   1.8582
23.2245    0.0895   1.4990   0.1209   1.8963
23.3329    0.0856   1.5413   0.1162   1.9153
23.2962    0.0882   1.2437   0.1194   1.9026
23.3022    0.0908   1.5667   0.1225   1.8899
23.4951    0.0988   1.5587   0.1321   1.8519
23.3590    0.0908   1.5178   0.1225   1.8899
23.3095    0.0960   1.3926   0.1288   1.8646
23.3161    0.0934   1.6682   0.1256   1.8773
23.6774    0.1288   1.2837   0.1672   0.9957
23.2310    0.0960   1.5606   0.1288   1.8646
23.2654    0.0793   1.3062   0.1085   1.9596
23.2465    0.0837   1.5351   0.1139   1.9280
23.3731    0.0934   1.5107   0.1256   1.8773
23.2723    0.0862   1.3177   0.1169   1.9153
23.3045    0.0856   1.5967   0.1162   1.9153
23.1424    0.0773   1.3069   0.1060   1.9714
23.3553    0.0908   1.4769   0.1225   1.8899
23.1236    0.0876   1.2553   0.1187   1.9089
23.1629    0.0856   1.2446   0.1162   1.9153
23.9242    0.1389   1.0630   0.1788   0.9767
23.1394    0.0792   1.3677   0.1084   1.9596
22.8786    0.0631   1.1431   0.0883   2.0723
23.2946    0.1013   1.3663   0.1351   1.0585
23.6799    0.1150   1.0260   0.1512   1.0247
23.0573    0.0755   1.2723   0.1038   1.9682
23.4798    0.1111   1.3019   0.1467   1.0338
23.0102    0.0730   1.3324   0.1007   1.9819
22.9114    0.0720   1.3509   0.0995   1.9874
23.4908    0.1136   1.1620   0.1496   1.0279
23.1147    0.0832   1.5893   0.1133   1.9274
23.1198    0.0760   1.3903   0.1045   1.9653
23.0021    0.0719   1.3498   0.0993   1.9979
23.0398    0.0649   1.1854   0.0906   2.0495
23.0302    0.0727   1.3644   0.1003   2.0035
22.9738    0.0760   1.3359   0.1045   1.9653
23.0063    0.0720   1.3280   0.0995   1.9874
23.1472    0.0832   1.6420   0.1133   1.9274
23.2983    0.0877   1.2864   0.1187   1.0989
23.5046    0.1196   1.5954   0.1566   1.0146
22.8042    0.0668   1.3408   0.0930   2.0343
23.1146    0.0764   1.3706   0.1050   1.9695
22.6335    0.0553   1.3204   0.0784   2.1492
22.5227    0.0543   1.1871   0.0771   2.1594
23.6656    0.1181   1.4152   0.1548   1.0179
22.6273    0.0541   1.0856   0.0769   2.1622
23.7258    0.1181   1.3324   0.1548   1.0179
23.0286    0.0773   1.4483   0.1061   1.9688
23.5531    0.1028   1.0745   0.1368   1.0548
22.9584    0.0733   1.3866   0.1011   1.9800
22.8809    0.0677   1.2746   0.0941   2.0326
23.3094    0.1063   1.3015   0.1410   1.0457
