#mag    e_mag    col1   e_col1    m_ini
22.9785    0.0955   0.9879   0.1175   1.8321
22.8485    0.0878   0.7101   0.1097   1.0969
22.6410    0.0732   0.8481   0.0944   1.9719
22.5397    0.0811   0.8263   0.1027   1.9457
22.3345    0.0690   0.7180   0.0898   2.0473
22.3259    0.0718   0.8171   0.0928   2.0046
22.7160    0.0790   0.7488   0.1005   1.9322
22.2686    0.0676   0.5539   0.0884   1.1996
21.7768    0.0480   0.6351   0.0666   2.3176
22.1349    0.0626   0.7413   0.0829   2.1042
21.6033    0.0456   0.6186   0.0638   2.3615
21.8407    0.0506   0.7402   0.0695   2.2736
22.4272    0.0707   0.6489   0.0917   1.1808
21.9548    0.0579   0.7774   0.0777   2.1667
21.6968    0.0469   0.6774   0.0653   2.3364
21.8423    0.0516   0.7127   0.0706   2.2637
21.7926    0.0481   0.6474   0.0667   2.3176
22.3086    0.0654   0.7968   0.0859   2.0174
21.9606    0.0537   0.7157   0.0731   2.2107
22.5984    0.0777   0.8186   0.0991   1.1431
22.2877    0.0621   0.8349   0.0824   2.0425
22.2158    0.0621   0.8250   0.0824   2.1069
22.0244    0.0576   0.4226   0.0774   1.2706
21.9484    0.0542   0.5977   0.0736   2.1318
21.2894    0.0368   0.5908   0.0535   2.5467
21.5119    0.0410   0.6111   0.0584   2.4514
22.2086    0.0623   0.6496   0.0826   1.2344
22.2296    0.0647   0.6743   0.0852   1.2184
21.8907    0.0541   0.3489   0.0735   1.3001
21.5091    0.0433   0.6399   0.0611   2.3864
22.2548    0.0626   0.4604   0.0830   1.2323
21.4167    0.0414   0.5978   0.0589   2.4307
21.7155    0.0485   0.6177   0.0672   2.2957
21.5592    0.0418   0.5781   0.0594   2.4326
21.8184    0.0478   0.6412   0.0664   2.2919
21.5663    0.0424   0.5847   0.0601   2.4190
21.9854    0.0548   0.6212   0.0743   1.2938
22.0489    0.0596   0.5753   0.0796   1.2550
22.2167    0.0666   0.7478   0.0873   1.2058
21.7213    0.0470   0.5527   0.0655   2.2863
21.9475    0.0528   0.5742   0.0720   2.1742
22.4406    0.0666   0.6726   0.0873   1.2058
22.0505    0.0589   0.4727   0.0788   1.2602
22.1200    0.0569   0.5369   0.0766   1.2758
21.5455    0.0436   0.5972   0.0615   2.3992
22.0263    0.0582   0.4727   0.0781   1.2654
21.5509    0.0428   0.5053   0.0605   2.3888
21.5043    0.0411   0.4883   0.0586   2.4369
21.7918    0.0500   0.3386   0.0689   1.3398
21.7934    0.0504   0.4142   0.0693   1.3354
21.3846    0.0392   0.4778   0.0563   2.4173
21.2936    0.0353   0.4048   0.0516   2.5621
21.7781    0.0491   0.3936   0.0679   1.3486
21.1647    0.0342   0.4792   0.0503   2.6190
21.1260    0.0324   0.4201   0.0482   2.6654
21.6412    0.0457   0.3165   0.0639   1.3873
21.7356    0.0487   0.5280   0.0674   1.3529
21.9244    0.0509   0.3920   0.0698   1.3310
21.4816    0.0427   0.5402   0.0605   2.3690
21.1977    0.0337   0.5006   0.0498   2.6184
21.2087    0.0346   0.5005   0.0508   2.5901
21.7705    0.0491   0.5229   0.0679   1.3486
21.3218    0.0366   0.5676   0.0532   2.5419
21.2958    0.0371   0.3581   0.0538   2.5079
21.6966    0.0470   0.4181   0.0655   1.3711
21.1194    0.0333   0.4748   0.0493   2.6436
21.5967    0.0459   0.3679   0.0642   1.3841
21.8034    0.0491   0.4314   0.0679   1.3486
21.0303    0.0313   0.4204   0.0468   2.7071
21.3656    0.0372   0.5672   0.0539   2.5287
21.6321    0.0472   0.3580   0.0657   1.3692
21.9289    0.0528   0.6216   0.0720   1.3126
21.6199    0.0459   0.4238   0.0642   1.3841
21.9588    0.0535   0.4127   0.0728   1.3063
21.1584    0.0335   0.4550   0.0495   2.6248
21.2448    0.0352   0.4976   0.0515   2.5801
21.1441    0.0342   0.3978   0.0503   2.6057
21.8429    0.0504   0.3478   0.0693   1.3354
21.1944    0.0359   0.4998   0.0524   2.5687
21.0869    0.0328   0.4165   0.0486   2.6574
21.8280    0.0504   0.5553   0.0693   1.3354
21.4575    0.0409   0.5210   0.0583   2.4262
21.6083    0.0443   0.4987   0.0623   2.3398
21.6941    0.0466   0.4493   0.0649   1.3768
21.0020    0.0315   0.5009   0.0470   2.6998
21.5259    0.0420   0.5384   0.0597   2.3660
20.9421    0.0299   0.4025   0.0450   2.7554
21.8943    0.0541   0.3650   0.0735   1.3001
22.0345    0.0535   0.5802   0.0728   1.3063
21.6203    0.0460   0.5313   0.0643   2.2657
21.2572    0.0374   0.4480   0.0542   2.4802
21.4372    0.0417   0.3718   0.0593   1.4386
20.8273    0.0279   0.3742   0.0426   2.8311
21.4073    0.0390   0.3451   0.0561   1.4757
21.2360    0.0346   0.3093   0.0508   2.5215
20.6924    0.0265   0.3506   0.0408   2.8875
21.1565    0.0353   0.3984   0.0516   2.5540
21.5216    0.0426   0.3334   0.0603   1.4269
21.2273    0.0362   0.4875   0.0528   2.4974
21.1395    0.0330   0.3943   0.0489   2.6222
21.3790    0.0385   0.1854   0.0555   1.4829
21.3192    0.0361   0.5186   0.0526   2.5242
