#
# Harris, J. & Zaritsky, D. The Star Formation History of the Large Magellanic 
# Cloud. The Astronomical Journal 138, 1243 (2009).
#
#Age(Gyrs) [Fe/H]
16         -1.2
10         -1.15
6.3        -1.1
2.5        -0.85
1.6        -0.7
1.0        -0.87
0.6        -0.5
0.         -0.6
