#mag    e_mag    col1   e_col1    m_ini
22.1059    0.1378   0.1713   0.1647   1.2836
21.4396    0.1031   0.4237   0.1281   2.4337
21.8552    0.1378  -0.0567   0.1647   1.2836
21.7034    0.1038   0.3567   0.1289   2.4275
21.9283    0.1523   0.3890   0.1796   1.2346
21.4942    0.1001   0.1687   0.1249   2.4592
21.1910    0.0979   0.5265   0.1225   2.4794
21.5929    0.1045   0.3391   0.1296   2.4213
21.4927    0.1059   0.5221   0.1312   2.4089
21.4190    0.1031   0.0830   0.1281   2.4337
21.4944    0.0988   0.1513   0.1235   2.4714
21.4147    0.0964   0.4306   0.1209   2.4935
21.3096    0.0968   0.2266   0.1214   2.4891
22.0385    0.1482   0.3140   0.1755   1.2470
21.4533    0.1001   0.4937   0.1249   2.4592
21.4197    0.0979   0.3358   0.1225   2.4794
21.3374    0.0946   0.4452   0.1190   2.5125
21.3910    0.0943   0.2328   0.1187   2.5166
21.6288    0.1059   0.3980   0.1312   2.4089
21.2781    0.0880   0.0982   0.1118   2.5887
22.2284    0.1606   0.4081   0.1881   1.2098
21.9766    0.1467   0.6009   0.1739   1.2521
21.8495    0.1378   0.5179   0.1647   1.2836
21.6406    0.1225   0.1149   0.1487   1.3488
21.1566    0.0784   0.2697   0.1012   2.7174
21.7931    0.1250   0.2701   0.1513   1.3374
21.3442    0.0877   0.3346   0.1115   2.5924
21.3958    0.0951   0.4014   0.1195   2.5055
20.7937    0.0756   0.1219   0.0982   2.7609
21.0178    0.0818   0.2347   0.1050   2.6683
21.2409    0.0914   0.2903   0.1155   2.5488
21.2450    0.0951   0.4076   0.1195   2.5055
21.8948    0.1298   0.0029   0.1564   1.3155
21.8661    0.1257   0.1983   0.1521   1.3338
21.3448    0.0933   0.0327   0.1176   2.5237
21.3054    0.0872   0.1696   0.1109   2.5991
21.0052    0.0777   0.2173   0.1005   2.7266
21.9474    0.1257   0.1407   0.1521   1.3338
21.6607    0.1168   0.2543   0.1427   1.3759
21.0476    0.0877   0.2349   0.1115   2.5811
21.4356    0.0921   0.5079   0.1162   2.5364
21.5425    0.1132   0.0401   0.1389   1.3943
21.1506    0.0842   0.3134   0.1076   2.6347
21.2871    0.0933   0.3443   0.1176   2.5237
21.2084    0.0862   0.2772   0.1099   2.5965
21.9163    0.1308  -0.0126   0.1575   1.3109
21.7358    0.1181   0.0641   0.1441   1.3696
21.4394    0.0947   0.3749   0.1190   2.5100
21.5347    0.1121  -0.0226   0.1377   1.4002
21.8744    0.1201   0.2262   0.1462   1.3603
21.2308    0.0872   0.3561   0.1109   2.5976
21.2718    0.0936   0.2096   0.1178   2.5240
21.6675    0.1144   0.2904   0.1402   1.3882
21.1893    0.0840   0.3507   0.1074   2.6341
21.7553    0.1221   0.0694   0.1483   1.3509
21.3760    0.0942   0.3596   0.1185   2.5146
21.5188    0.1162   0.1567   0.1421   1.3789
21.1694    0.0845   0.1763   0.1079   2.6334
21.0170    0.0752   0.1012   0.0976   2.7680
20.8494    0.0764   0.0891   0.0990   2.7267
21.3184    0.1018   0.2446   0.1267   1.4572
20.8905    0.0700  -0.0007   0.0919   2.8528
20.9946    0.0768   0.1081   0.0995   2.7186
21.3654    0.1002   0.0540   0.1250   1.4665
21.0855    0.0847   0.2736   0.1082   2.6133
21.0858    0.0803   0.2979   0.1034   2.6594
