#mag    e_mag    col1   e_col1    m_ini
21.7076    0.0402   1.0673   0.0626   2.7991
21.3343    0.0307   0.8519   0.0495   3.0341
21.3113    0.0292   0.7090   0.0474   3.0841
20.9632    0.0235   0.5961   0.0390   3.3743
21.2226    0.0278   0.6744   0.0454   3.1152
20.9823    0.0239   0.6009   0.0397   3.3142
20.4326    0.0174   0.3968   0.0295   4.0147
20.8116    0.0216   0.2407   0.0361   2.2926
21.0372    0.0248   0.2776   0.0411   2.1024
20.7897    0.0209   0.2105   0.0351   2.3414
20.8000    0.0212   0.2755   0.0356   2.3173
20.0139    0.0147   0.1846   0.0247   4.6233
19.6795    0.0131   0.1179   0.0218   5.2734
20.0516    0.0147   0.0301   0.0248   3.0911
19.8144    0.0136   0.0231   0.0228   3.3623
18.6849    0.0106  -0.1169   0.0167   7.7510
18.9528    0.0110  -0.1832   0.0176   4.6526
18.2625    0.0101  -0.3243   0.0155   5.9249
17.0289    0.0094  -0.3927   0.0137   8.1791
