#mag    e_mag    col1   e_col1    m_ini
22.1713    0.0556   1.6996   0.0904   2.3432
21.9332    0.0473   1.1446   0.0768   1.2990
21.8836    0.0463   1.3064   0.0751   2.3987
21.7379    0.0407   1.2437   0.0659   2.4652
21.8079    0.0425   1.1004   0.0688   1.3178
21.1588    0.0273   0.9535   0.0441   2.5794
21.3745    0.0322   0.7299   0.0520   1.4014
21.5432    0.0362   0.6880   0.0586   1.4921
21.4004    0.0330   0.7113   0.0535   1.4277
20.5642    0.0186   0.6271   0.0302   3.1091
21.3151    0.0297   0.6265   0.0480   1.5767
20.5996    0.0185   0.6333   0.0300   3.0881
20.9210    0.0231   0.4460   0.0374   1.6725
20.3462    0.0159   0.4666   0.0260   3.2165
20.6437    0.0195   0.4906   0.0316   2.9005
20.8396    0.0220   0.3187   0.0356   1.7055
20.2916    0.0153   0.4143   0.0249   3.1736
20.0222    0.0126   0.2891   0.0206   3.5104
20.7236    0.0205   0.2092   0.0331   1.7999
20.1712    0.0138   0.2784   0.0225   3.4331
19.9682    0.0122   0.2583   0.0200   3.5660
20.1582    0.0137   0.3606   0.0224   3.4205
19.9249    0.0119   0.2052   0.0195   3.6120
20.5573    0.0179   0.1630   0.0290   1.9217
20.3331    0.0155   0.0203   0.0253   2.0681
20.3668    0.0160   0.0476   0.0260   2.0370
19.9516    0.0121   0.1261   0.0199   3.6345
19.7001    0.0102   0.0877   0.0170   3.9249
19.4977    0.0089   0.0064   0.0148   4.2559
20.1468    0.0136  -0.0237   0.0223   2.2233
19.6795    0.0099   0.0774   0.0164   3.9514
19.4599    0.0086  -0.0276   0.0144   4.3075
19.4714    0.0087  -0.0194   0.0146   4.2765
19.7816    0.0109  -0.1722   0.0180   2.5322
19.1322    0.0069  -0.1243   0.0119   4.9128
19.1721    0.0071  -0.1288   0.0122   4.7647
19.0028    0.0064  -0.1851   0.0111   5.1145
19.3546    0.0081  -0.2574   0.0137   3.0065
19.3288    0.0080  -0.2787   0.0134   3.0420
18.4828    0.0047  -0.3011   0.0084   6.3147
19.1889    0.0073  -0.3156   0.0124   3.2195
18.4678    0.0046  -0.3088   0.0083   6.3325
18.8417    0.0059  -0.3852   0.0102   3.6809
18.6044    0.0051  -0.4362   0.0090   4.0535
17.9517    0.0035  -0.4392   0.0066   7.6941
17.6135    0.0029  -0.4879   0.0057   8.9185
17.8110    0.0032  -0.5852   0.0062   5.5522
17.2897    0.0025  -0.6612   0.0051   6.7413
17.1106    0.0023  -0.6859   0.0048   7.2012
