#mag    e_mag    col1   e_col1    m_ini
23.2250    0.0925   1.2751   0.1406   1.8057
23.4253    0.0925   1.4357   0.1406   1.8057
23.5066    0.0933   1.4620   0.1416   1.8013
23.4058    0.0928   1.4652   0.1409   1.8042
23.4158    0.0933   1.4156   0.1416   1.8013
23.3113    0.0933   1.4568   0.1416   1.8013
23.3292    0.0928   1.5106   0.1409   1.8042
23.4187    0.0928   1.2477   0.1409   1.8042
23.3443    0.0925   1.3987   0.1406   1.8057
23.5168    0.0933   1.3231   0.1416   1.8013
23.1812    0.0936   1.2736   0.1420   1.7999
23.1915    0.0873   1.4470   0.1337   1.8345
23.9306    0.1316   1.2935   0.1895   0.9456
23.0787    0.0728   1.1838   0.1145   1.9295
23.6915    0.1202   1.3359   0.1756   0.9697
22.9247    0.0707   1.0147   0.1116   1.9414
22.9822    0.0767   1.1262   0.1198   1.8939
23.0180    0.0767   1.3817   0.1198   1.8939
23.7719    0.1291   0.8243   0.1864   0.9506
23.2518    0.0812   1.3236   0.1257   1.8684
23.0586    0.0775   1.1302   0.1208   1.8900
23.2092    0.0899   1.0992   0.1372   1.8197
23.2257    0.0862   1.2414   0.1323   1.8421
23.1338    0.0855   1.1696   0.1314   1.8443
23.1299    0.0790   1.2874   0.1227   1.8812
23.0167    0.0778   1.0833   0.1213   1.8876
23.1065    0.0823   1.4103   0.1272   1.8621
23.3901    0.0899   1.2968   0.1372   1.8197
23.7274    0.1147   1.0398   0.1687   0.9825
23.0107    0.0732   1.0298   0.1149   1.9281
23.0785    0.0846   1.4163   0.1302   1.8493
23.7218    0.1120   1.3745   0.1654   0.9889
23.1709    0.0812   1.2871   0.1257   1.8684
22.8414    0.0692   1.0851   0.1096   1.9586
23.3246    0.0917   1.4600   0.1395   1.8101
23.3011    0.0882   1.6566   0.1349   1.8295
23.1695    0.0834   1.3327   0.1287   1.8557
23.1859    0.0846   1.2121   0.1302   1.8493
22.9856    0.0752   1.2979   0.1178   1.9140
23.1777    0.0891   1.3858   0.1361   1.8246
22.7336    0.0636   1.0532   0.1018   2.0071
22.9378    0.0725   1.0014   0.1140   1.9310
23.1362    0.0846   1.1311   0.1302   1.8493
23.3372    0.0891   1.1702   0.1361   1.8246
23.0979    0.0749   1.4383   0.1173   1.9046
23.8454    0.1202   1.1091   0.1756   0.9697
23.1794    0.0751   1.2403   0.1176   1.9053
23.1944    0.0790   1.3197   0.1227   1.8812
23.0663    0.0741   1.1124   0.1163   1.9093
23.2532    0.0882   1.3765   0.1349   1.8295
23.0319    0.0757   1.0489   0.1184   1.8999
23.5985    0.1094   1.3556   0.1621   0.9952
23.0634    0.0801   1.2237   0.1242   1.8748
23.0560    0.0757   1.0999   0.1184   1.8999
23.7317    0.1341   0.9278   0.1925   0.9407
23.3886    0.0908   1.5009   0.1384   1.8148
22.8867    0.0757   1.1595   0.1184   1.8999
23.0917    0.0846   1.1094   0.1302   1.8493
23.2008    0.0838   1.2790   0.1292   1.8568
22.9837    0.0722   1.1662   0.1137   1.9344
23.0857    0.0801   1.0965   0.1243   1.8768
23.0322    0.0789   1.2232   0.1227   1.8879
23.1458    0.0778   1.1075   0.1213   1.8876
23.6840    0.1202   1.2158   0.1756   0.9697
23.1673    0.0823   1.0495   0.1272   1.8621
23.2768    0.0846   1.1452   0.1302   1.8493
23.0258    0.0757   1.2140   0.1184   1.8999
23.0754    0.0790   1.2975   0.1227   1.8812
23.0917    0.0757   1.1319   0.1184   1.8999
23.0795    0.0873   1.3801   0.1337   1.8345
23.4335    0.1053   1.1813   0.1569   1.0059
23.0115    0.0757   1.2650   0.1184   1.8999
23.0838    0.0801   1.3616   0.1242   1.8748
22.9852    0.0812   1.2205   0.1257   1.8684
23.6055    0.1071   0.7964   0.1592   1.0012
23.2221    0.0891   1.1856   0.1361   1.8246
23.1097    0.0776   1.1758   0.1209   1.8977
23.0987    0.0749   1.1688   0.1173   1.9046
22.8927    0.0741   0.9523   0.1163   1.9093
23.0401    0.0749   1.3286   0.1173   1.9046
23.1038    0.0846   1.3808   0.1302   1.8493
23.5680    0.1094   1.0620   0.1621   0.9952
23.0063    0.0741   1.1682   0.1163   1.9093
23.1556    0.0801   0.9450   0.1242   1.8748
22.9674    0.0691   1.1003   0.1095   1.9582
23.8818    0.1202   1.2429   0.1756   0.9697
23.5081    0.1094   1.1381   0.1621   0.9952
22.8702    0.0710   1.1151   0.1119   1.9459
22.9956    0.0790   1.4470   0.1227   1.8812
23.0712    0.0763   1.0596   0.1192   1.9055
23.1065    0.0834   1.3428   0.1287   1.8557
23.7438    0.1291   1.1235   0.1864   0.9506
22.9390    0.0693   1.2275   0.1097   1.9586
23.1454    0.0778   1.3053   0.1213   1.8876
23.2228    0.0801   1.2454   0.1242   1.8748
23.1980    0.0823   1.1787   0.1272   1.8621
22.9280    0.0741   1.0494   0.1163   1.9093
22.9122    0.0749   1.1901   0.1173   1.9046
23.0975    0.0749   1.4290   0.1173   1.9046
22.9335    0.0767   1.2850   0.1198   1.8939
23.1078    0.0767   1.1191   0.1198   1.8939
22.8679    0.0698   1.1147   0.1103   1.9515
23.5433    0.1174   0.8857   0.1721   0.9761
23.1856    0.0790   1.3253   0.1227   1.8812
23.3101    0.0855   1.1990   0.1314   1.8443
23.1290    0.0812   1.1568   0.1257   1.8684
23.2168    0.0812   0.9999   0.1257   1.8684
23.4157    0.0917   1.3425   0.1395   1.8101
23.1826    0.0891   1.4069   0.1361   1.8246
23.1154    0.0855   1.1971   0.1314   1.8443
23.2183    0.0801   1.2409   0.1242   1.8748
23.2413    0.0823   1.3973   0.1272   1.8621
22.9820    0.0801   1.1291   0.1242   1.8748
22.7994    0.0709   1.2356   0.1118   1.9459
22.8689    0.0671   1.0264   0.1067   1.9756
23.3968    0.1036   1.0164   0.1547   1.0106
22.8558    0.0648   0.7699   0.1034   1.9964
23.6287    0.1094   1.1573   0.1621   0.9952
23.0053    0.0730   1.2846   0.1148   1.9261
23.1868    0.0834   1.2117   0.1287   1.8557
23.5364    0.1120   1.2035   0.1654   0.9889
23.6154    0.1120   0.7131   0.1654   0.9889
22.8828    0.0702   1.0734   0.1109   1.9522
23.0662    0.0742   1.1499   0.1163   1.9163
23.0772    0.0778   0.9575   0.1213   1.8876
23.0629    0.0778   1.1145   0.1213   1.8876
23.2059    0.0846   1.1770   0.1302   1.8493
23.0295    0.0757   1.0445   0.1184   1.8999
23.1836    0.0823   1.2555   0.1272   1.8621
23.2322    0.0855   1.2307   0.1314   1.8443
23.1066    0.0801   1.1043   0.1242   1.8748
23.3588    0.0866   0.7635   0.1329   1.0620
22.6059    0.0524   1.0090   0.0859   2.1196
23.1323    0.0780   0.8764   0.1215   1.0929
22.6646    0.0593   1.1352   0.0957   2.0312
23.4019    0.0920   1.0087   0.1399   1.0442
22.8013    0.0629   1.0133   0.1008   2.0102
22.7407    0.0591   0.9957   0.0955   2.0482
22.8108    0.0653   1.2837   0.1042   1.9897
22.5043    0.0552   1.0368   0.0900   2.0850
22.6303    0.0591   0.9958   0.0954   2.0378
23.2611    0.1002   0.9654   0.1504   1.0200
22.8295    0.0639   1.0540   0.1022   1.9755
22.5809    0.0566   0.9990   0.0919   2.0482
23.4202    0.0925   1.0492   0.1406   1.0426
22.5491    0.0549   1.0059   0.0895   2.0818
22.6629    0.0580   1.0968   0.0940   2.0385
22.3746    0.0515   0.7824   0.0847   2.1277
22.8820    0.0665   1.1605   0.1058   1.9803
22.8546    0.0598   1.1904   0.0965   2.0022
22.5632    0.0553   1.1468   0.0901   2.0867
22.8212    0.0637   1.0779   0.1019   2.0009
22.9357    0.0677   1.0640   0.1074   1.9494
22.6536    0.0630   1.0817   0.1010   2.0020
22.9830    0.0689   1.0750   0.1092   1.9413
22.6848    0.0617   0.9083   0.0991   2.0089
23.2299    0.0866   0.9169   0.1329   1.0620
22.6368    0.0561   1.0009   0.0912   2.0692
22.6990    0.0578   1.0071   0.0937   2.0286
22.7505    0.0645   0.9017   0.1031   1.9781
22.6380    0.0604   0.9042   0.0973   1.9978
22.9950    0.0695   1.2635   0.1099   1.9379
23.4026    0.0910   1.2321   0.1385   1.0476
22.6667    0.0641   0.9583   0.1024   1.9731
22.5120    0.0547   1.1943   0.0892   2.0816
22.6075    0.0544   1.0193   0.0888   2.0882
22.8645    0.0647   0.9902   0.1033   1.9882
22.7141    0.0659   1.0745   0.1050   1.9607
22.9348    0.0726   1.0465   0.1142   1.9187
22.7098    0.0613   1.0636   0.0986   1.9916
23.3367    0.0953   0.9444   0.1442   1.0341
22.8862    0.0703   1.0930   0.1110   1.9328
22.7340    0.0609   1.1296   0.0980   2.0188
22.5861    0.0571   1.0319   0.0926   2.0442
22.8228    0.0631   1.1293   0.1012   1.9793
22.7846    0.0641   1.0938   0.1024   1.9731
22.8859    0.0754   1.0002   0.1179   1.1035
22.8831    0.0679   1.0315   0.1077   1.9480
23.3802    0.1018   1.1656   0.1526   1.0153
22.5902    0.0589   1.0706   0.0951   2.0323
22.9785    0.0814   0.9117   0.1260   1.0806
23.3614    0.1036   1.3495   0.1547   1.0106
22.8786    0.0703   1.1350   0.1110   1.9328
23.0255    0.0726   1.0440   0.1142   1.9187
22.8985    0.0650   1.1242   0.1037   1.9669
23.0963    0.0780   0.9557   0.1215   1.0929
23.0350    0.0669   0.9266   0.1063   1.9545
22.9038    0.0734   1.3514   0.1152   1.9140
22.5487    0.0565   0.9604   0.0918   2.0726
22.7260    0.0650   1.0030   0.1037   1.9669
22.6017    0.0592   0.9181   0.0957   2.0063
22.7116    0.0602   1.0430   0.0971   2.0320
22.5360    0.0542   0.9183   0.0885   2.0860
22.5627    0.0567   0.8799   0.0922   2.0711
22.6757    0.0641   1.0332   0.1024   1.9731
23.2526    0.0941   0.9222   0.1427   1.0376
22.6510    0.0578   0.8710   0.0937   2.0503
23.2251    0.1018   1.0642   0.1526   1.0153
22.7637    0.0604   0.9336   0.0973   2.0353
23.1922    0.1002   1.2698   0.1504   1.0200
22.7652    0.0631   1.0170   0.1012   1.9793
23.0647    0.0734   1.1786   0.1152   1.9140
22.7642    0.0645   1.0570   0.1031   1.9978
22.7551    0.0631   1.0429   0.1012   1.9793
23.1013    0.0797   0.8909   0.1237   1.0868
22.8730    0.0659   1.1140   0.1050   1.9607
23.0612    0.0734   1.0411   0.1152   1.9140
22.6123    0.0586   0.9470   0.0948   2.0251
22.6204    0.0578   1.1082   0.0937   2.0609
22.7455    0.0669   1.1584   0.1063   1.9545
23.4717    0.0985   1.0813   0.1483   1.0247
22.2871    0.0460   0.9617   0.0766   2.1983
22.9499    0.0718   1.1888   0.1131   1.9234
22.9375    0.0676   1.0012   0.1073   1.9501
22.8486    0.0642   0.9176   0.1027   1.9932
22.9987    0.0697   0.9635   0.1103   1.9363
22.7828    0.0631   0.9363   0.1012   1.9793
22.3938    0.0485   1.0578   0.0802   2.1673
23.1264    0.0814   0.9823   0.1260   1.0806
22.9973    0.0797   0.7306   0.1237   1.0868
22.6743    0.0596   1.1250   0.0963   2.0091
22.8443    0.0659   1.0915   0.1050   1.9607
