#mag    e_mag    col1   e_col1    m_ini
21.6710    0.0566   1.6496   0.0882   2.8088
21.0726    0.0399   1.0250   0.0657   1.6076
21.4461    0.0527   1.1129   0.0831   1.5437
21.3246    0.0448   1.0388   0.0725   1.5804
21.2434    0.0439   1.2358   0.0713   2.7976
20.7291    0.0324   1.1202   0.0550   3.0623
21.0771    0.0376   1.2766   0.0625   3.0120
20.7240    0.0316   0.7275   0.0538   1.6737
20.8923    0.0357   0.9346   0.0597   1.6353
20.8394    0.0339   1.0546   0.0571   2.8764
20.6370    0.0304   0.6139   0.0520   1.7032
20.8210    0.0336   0.7618   0.0568   1.6517
20.3755    0.0260   0.7812   0.0453   3.2168
20.7651    0.0323   0.4481   0.0548   1.7391
20.1889    0.0224   0.6019   0.0398   3.5603
20.5669    0.0291   0.6317   0.0500   3.2515
19.9180    0.0188   0.5583   0.0339   3.4148
20.1995    0.0221   0.4683   0.0393   3.6448
20.3643    0.0256   0.5615   0.0447   3.4017
19.8935    0.0190   0.4318   0.0342   3.6069
20.1960    0.0225   0.5811   0.0399   3.4857
20.5451    0.0289   0.2736   0.0497   1.9387
20.5162    0.0278   0.2616   0.0481   1.9679
19.9808    0.0196   0.3926   0.0351   3.7730
20.5587    0.0282   0.2742   0.0487   1.9522
20.4917    0.0276   0.1452   0.0478   2.0258
19.7955    0.0175   0.2653   0.0317   3.9579
19.8024    0.0173   0.1929   0.0313   4.0117
20.4187    0.0262   0.1414   0.0456   2.1628
20.4635    0.0262   0.1661   0.0456   2.1628
20.4497    0.0268   0.1468   0.0466   2.1206
19.6004    0.0152   0.0856   0.0277   4.4423
19.6586    0.0155   0.0514   0.0283   4.3019
20.3300    0.0252   0.0230   0.0441   2.2200
19.7251    0.0166   0.1212   0.0302   4.2076
20.2503    0.0230   0.0474   0.0406   2.3455
19.4879    0.0141   0.0269   0.0258   4.5270
19.6272    0.0154   0.1308   0.0281   4.2235
19.9598    0.0195  -0.0304   0.0350   2.5899
19.3738    0.0129  -0.0445   0.0238   4.8513
19.8769    0.0181  -0.0747   0.0327   2.7019
19.3801    0.0131   0.0084   0.0240   4.6612
19.1428    0.0108  -0.0965   0.0200   5.3292
19.8512    0.0179  -0.1491   0.0324   2.7206
19.7378    0.0167  -0.0962   0.0303   2.8327
19.0965    0.0106  -0.0743   0.0195   5.3665
18.9307    0.0092  -0.1753   0.0169   5.7775
19.4848    0.0137  -0.2012   0.0252   3.1689
18.6952    0.0076  -0.1973   0.0138   6.3565
19.3821    0.0130  -0.2695   0.0240   3.2623
19.2184    0.0115  -0.2998   0.0213   3.4865
18.5693    0.0068  -0.2355   0.0123   6.6740
19.1295    0.0108  -0.3023   0.0199   3.6172
18.3784    0.0057  -0.3009   0.0101   7.1807
18.3491    0.0056  -0.3018   0.0097   7.2652
18.0470    0.0041  -0.3605   0.0066   8.2704
18.4957    0.0064  -0.4243   0.0115   4.6857
18.4251    0.0060  -0.4325   0.0106   4.8291
18.0250    0.0040  -0.4739   0.0064   5.6883
17.3577    0.0015  -0.4830   0.0008  10.9657
17.7168    0.0027  -0.5437   0.0036   6.4362
16.9070    0.0002  -0.5663  -0.0023  12.9551
16.5320   -0.0006  -0.7013  -0.0044   9.9728
