#mag    e_mag    col1   e_col1    m_ini
24.0972    0.1344   1.3440   0.1929   0.8940
23.1906    0.0846   1.1142   0.1303   1.7591
23.3066    0.0913   1.3061   0.1390   1.7241
23.1872    0.0834   1.1469   0.1286   1.7659
23.0840    0.0840   1.2102   0.1294   1.7625
23.0859    0.0846   1.2004   0.1303   1.7591
23.2803    0.0872   1.3613   0.1337   1.7454
23.2232    0.0899   1.1035   0.1372   1.7312
23.2470    0.0872   1.2237   0.1337   1.7454
23.3686    0.0913   1.2290   0.1390   1.7241
23.6448    0.1274   1.3875   0.1844   0.9074
23.1876    0.0781   1.0531   0.1215   1.8014
23.8536    0.1308   1.0529   0.1886   0.9005
23.1685    0.0834   0.8824   0.1286   1.7659
23.1328    0.0776   1.1457   0.1209   1.8045
23.2734    0.0846   1.1111   0.1303   1.7591
23.1939    0.0846   1.0961   0.1303   1.7591
23.3066    0.0846   1.0408   0.1303   1.7591
23.2207    0.0840   1.0104   0.1294   1.7625
23.2695    0.0886   1.1333   0.1354   1.7383
23.2541    0.0846   0.8217   0.1303   1.7591
23.2484    0.0846   0.8561   0.1303   1.7591
23.4010    0.0926   1.1201   0.1407   1.7170
23.2580    0.0859   0.8245   0.1319   1.7525
23.3080    0.0913   1.2327   0.1390   1.7241
23.2510    0.0913   1.1278   0.1390   1.7241
23.1910    0.0846   1.0728   0.1303   1.7591
23.6260    0.1274   1.0822   0.1844   0.9074
23.0597    0.0835   0.8463   0.1288   1.7662
23.3126    0.0899   1.1928   0.1372   1.7312
23.1693    0.0859   0.9169   0.1319   1.7525
23.3355    0.0899   0.9692   0.1372   1.7312
23.3886    0.0899   1.2358   0.1372   1.7312
23.3734    0.0899   1.2891   0.1372   1.7312
23.3060    0.0872   0.8953   0.1337   1.7454
23.1046    0.0846   1.1842   0.1303   1.7591
23.4838    0.0913   1.0546   0.1390   1.7241
23.4527    0.0913   1.3832   0.1390   1.7241
23.1502    0.0872   1.1502   0.1337   1.7454
23.0643    0.0886   1.1516   0.1354   1.7383
23.1882    0.0834   1.0265   0.1286   1.7659
23.2035    0.0840   1.0815   0.1294   1.7625
23.0144    0.0791   0.9252   0.1230   1.7946
23.2946    0.0913   1.1276   0.1390   1.7241
23.2823    0.0846   1.1227   0.1303   1.7591
23.4011    0.0913   1.1486   0.1390   1.7241
23.9497    0.1274   1.0720   0.1844   0.9074
23.3717    0.0899   1.3287   0.1372   1.7312
23.2329    0.0846   1.1200   0.1303   1.7591
23.1824    0.0834   1.0337   0.1286   1.7659
23.3291    0.0899   1.1267   0.1372   1.7312
23.1115    0.0840   1.1468   0.1294   1.7625
23.2620    0.0886   1.1835   0.1354   1.7383
23.3263    0.0913   1.1095   0.1390   1.7241
23.1208    0.0859   0.8387   0.1319   1.7525
23.3808    0.0872   1.0899   0.1337   1.7454
23.2862    0.0834   1.2328   0.1286   1.7659
23.1568    0.0834   1.0981   0.1286   1.7659
23.1148    0.0813   1.3257   0.1259   1.7810
23.2198    0.0899   1.2145   0.1372   1.7312
23.2567    0.0886   1.1104   0.1354   1.7383
23.2317    0.0926   1.1041   0.1407   1.7170
23.3976    0.0913   1.0773   0.1390   1.7241
23.1528    0.0813   1.3493   0.1259   1.7810
