#mag    e_mag    col1   e_col1    m_ini
22.7234    0.0727   1.1366   0.1404   1.9248
22.3749    0.0613   0.9467   0.1195   2.0190
22.9540    0.0916   1.0289   0.1744   1.0559
22.3722    0.0578   1.0669   0.1131   2.0528
22.5026    0.0632   0.8579   0.1231   2.0022
22.6966    0.0792   0.9160   0.1522   1.0981
22.5391    0.0688   1.3498   0.1334   1.9501
21.9851    0.0445   0.8504   0.0880   2.2047
21.9890    0.0456   0.8688   0.0901   2.1358
21.9738    0.0441   0.7391   0.0872   1.3007
21.6913    0.0375   0.6987   0.0744   2.2807
22.0941    0.0490   0.5613   0.0966   1.2585
22.1457    0.0470   0.7245   0.0928   1.2754
21.8281    0.0387   0.8122   0.0769   2.2807
21.6142    0.0354   0.7893   0.0704   2.3313
22.0914    0.0470   0.7102   0.0928   1.2754
21.8578    0.0432   0.7853   0.0856   1.3091
21.8470    0.0400   0.6104   0.0793   1.3429
21.7136    0.0392   0.5197   0.0778   1.3513
21.4199    0.0304   0.6687   0.0605   2.4494
21.6074    0.0341   0.5693   0.0679   2.3144
21.7782    0.0378   0.4474   0.0752   1.3682
21.4217    0.0306   0.4080   0.0610   1.4779
21.4522    0.0302   0.4057   0.0601   1.4863
21.4502    0.0311   0.5026   0.0619   1.4694
21.0081    0.0230   0.6205   0.0457   2.6942
21.4478    0.0306   0.5123   0.0610   1.4779
20.8575    0.0206   0.5154   0.0406   2.8207
21.2173    0.0266   0.3304   0.0530   1.5707
20.9631    0.0216   0.4383   0.0428   2.7532
20.7226    0.0187   0.4837   0.0367   2.9389
20.4313    0.0158   0.3732   0.0305   3.1884
20.4115    0.0155   0.3541   0.0299   3.2180
21.1120    0.0237   0.3079   0.0470   1.6642
21.0223    0.0228   0.3075   0.0452   1.6979
20.9397    0.0220   0.2001   0.0435   1.7317
20.8796    0.0211   0.2102   0.0416   1.7739
20.4799    0.0162   0.3472   0.0315   3.1336
20.2628    0.0141   0.2000   0.0269   3.3868
20.2404    0.0143   0.2309   0.0273   3.3615
19.9925    0.0121   0.1628   0.0225   3.7503
20.5927    0.0176   0.1360   0.0344   1.9680
20.5985    0.0172   0.0075   0.0336   1.9933
20.4083    0.0160   0.0394   0.0310   2.0861
20.5666    0.0170   0.0784   0.0331   2.0102
20.0111    0.0124   0.1322   0.0231   3.6315
19.9521    0.0120   0.1301   0.0222   3.7288
20.2629    0.0142  -0.0511   0.0271   2.2413
20.2057    0.0140   0.0120   0.0266   2.2640
20.0803    0.0127  -0.0538   0.0239   2.3990
19.7141    0.0104   0.0395   0.0187   4.1054
19.6303    0.0100   0.0138   0.0179   4.1795
19.2459    0.0083  -0.0778   0.0139   4.8987
19.8214    0.0110  -0.1161   0.0201   2.6359
19.2188    0.0082  -0.1098   0.0136   4.9336
19.5263    0.0096  -0.1977   0.0169   2.8903
19.6245    0.0100  -0.1589   0.0178   2.8074
19.3021    0.0085  -0.2091   0.0143   3.1496
18.9420    0.0072  -0.1637   0.0113   5.4051
18.5737    0.0062  -0.2360   0.0090   6.2324
18.1647    0.0054  -0.2818   0.0070   7.1230
18.1822    0.0054  -0.2756   0.0070   7.0358
18.4477    0.0060  -0.3436   0.0083   4.0862
18.2388    0.0055  -0.3576   0.0072   4.3110
17.0258    0.0042  -0.3503   0.0037   8.8001
16.9527    0.0041  -0.3568   0.0035   9.0428
