#mag    e_mag    col1   e_col1    m_ini
22.4924    0.0824   0.9044   0.1297   1.8649
22.9137    0.1050   0.8913   0.1565   0.9932
22.6009    0.0829   1.1500   0.1303   1.8609
22.6602    0.0865   0.9317   0.1347   1.8354
22.5430    0.0814   0.8425   0.1285   1.8720
22.3392    0.0746   0.8230   0.1201   1.9296
22.5640    0.0814   0.9655   0.1285   1.8720
22.6043    0.0834   0.9474   0.1310   1.8572
22.4392    0.0754   0.9506   0.1211   1.9144
22.9661    0.0982   0.8286   0.1486   1.0159
22.2834    0.0717   0.8262   0.1163   1.9420
22.1154    0.0617   0.6023   0.1033   2.0512
22.2900    0.0700   0.8735   0.1141   1.9547
22.6113    0.0864   0.9332   0.1346   1.0599
22.4557    0.0787   0.9816   0.1252   1.0927
21.9662    0.0591   0.8258   0.0998   2.0830
21.9600    0.0607   0.9318   0.1020   2.0650
21.7729    0.0529   0.7555   0.0913   2.1592
22.0820    0.0609   0.7088   0.1023   2.0515
22.2590    0.0696   0.8532   0.1136   1.9578
22.3311    0.0704   0.9009   0.1147   1.9515
22.7878    0.0959   0.7874   0.1459   1.0238
22.2865    0.0738   0.9221   0.1190   1.9262
21.4824    0.0422   0.6825   0.0760   2.3188
22.0998    0.0605   0.5712   0.1017   1.1914
22.3579    0.0717   0.5394   0.1163   1.1267
22.0476    0.0601   0.7325   0.1011   2.0322
21.5902    0.0469   0.5352   0.0828   2.2308
21.6331    0.0480   0.6625   0.0845   2.2080
21.3562    0.0411   0.5674   0.0743   2.3401
21.6384    0.0481   0.7103   0.0846   2.2239
22.2069    0.0628   0.5386   0.1047   1.1772
21.6187    0.0494   0.8534   0.0865   2.2055
22.1554    0.0651   0.5530   0.1078   1.1629
22.1470    0.0628   0.6047   0.1047   1.1772
21.3042    0.0399   0.4195   0.0725   2.3614
21.9366    0.0605   0.4281   0.1017   1.1914
22.2051    0.0639   0.7040   0.1062   1.1700
22.0253    0.0617   0.7845   0.1032   2.0192
22.0127    0.0581   0.7154   0.0985   2.0523
22.4505    0.0766   0.7005   0.1226   1.1023
22.1653    0.0663   0.8451   0.1094   1.1558
22.0376    0.0616   0.8043   0.1032   1.1843
21.3524    0.0413   0.6924   0.0747   2.3306
21.1983    0.0379   0.5761   0.0695   2.3755
21.4172    0.0410   0.6723   0.0742   2.3261
21.3503    0.0404   0.5603   0.0732   2.3333
21.4157    0.0394   0.5541   0.0718   2.3295
21.7403    0.0476   0.6329   0.0839   2.1476
21.3955    0.0420   0.3983   0.0757   2.2551
21.9242    0.0558   0.4618   0.0954   1.2235
20.9839    0.0322   0.4723   0.0606   2.5276
21.0869    0.0346   0.3854   0.0645   2.4668
21.5617    0.0467   0.5062   0.0825   1.2988
21.8233    0.0515   0.2747   0.0893   1.2567
21.4378    0.0431   0.5554   0.0773   2.2499
21.7787    0.0558   0.5856   0.0954   1.2235
21.3276    0.0395   0.5833   0.0719   2.3387
21.3164    0.0402   0.5697   0.0730   2.3204
21.1413    0.0347   0.4804   0.0646   2.4636
21.9565    0.0572   0.5071   0.0972   1.2137
21.6196    0.0461   0.4895   0.0817   2.1636
21.1018    0.0357   0.4527   0.0662   2.4255
21.4072    0.0400   0.5646   0.0727   2.3221
21.7097    0.0477   0.4120   0.0840   1.2892
21.2194    0.0387   0.4561   0.0707   1.3849
21.1729    0.0367   0.4535   0.0677   2.3188
21.5255    0.0462   0.4841   0.0818   1.3031
21.4860    0.0433   0.3642   0.0776   1.3323
21.4353    0.0430   0.4721   0.0771   1.3356
21.0614    0.0347   0.5460   0.0646   2.4444
21.0951    0.0335   0.5146   0.0627   2.4873
21.5001    0.0438   0.3906   0.0783   1.3275
