#mag    e_mag    col1   e_col1    m_ini
22.3092    0.0655   1.7914   0.1115   2.5881
21.6501    0.0478   1.6420   0.0817   2.8264
21.5893    0.0442   1.3974   0.0756   2.8345
21.3055    0.0369   1.1251   0.0631   1.5909
21.8434    0.0507   1.3413   0.0867   1.5172
20.5467    0.0235   0.9882   0.0396   3.1737
20.4978    0.0230   1.0116   0.0388   3.1933
20.4766    0.0221   0.7824   0.0372   3.3783
21.0102    0.0309   0.5455   0.0527   1.7712
20.9801    0.0309   0.6443   0.0526   1.8361
20.6486    0.0254   0.2777   0.0430   1.9360
20.6084    0.0242   0.2525   0.0408   2.0118
19.9975    0.0165   0.3051   0.0271   3.8052
19.9251    0.0156   0.1995   0.0255   4.1187
19.7829    0.0143   0.1426   0.0230   4.2947
20.2420    0.0193   0.0224   0.0322   2.4217
19.4316    0.0114   0.0240   0.0178   4.9354
19.9164    0.0157  -0.0679   0.0256   2.7580
19.1463    0.0095  -0.1037   0.0142   5.3889
18.9352    0.0080  -0.1478   0.0114   5.9269
19.1580    0.0094  -0.2520   0.0141   3.7293
17.8640    0.0031  -0.3678   0.0020   9.3139
18.2176    0.0044  -0.4440   0.0046   5.4829
17.8516    0.0031  -0.5033   0.0020   6.3421
