#mag    e_mag    col1   e_col1    m_ini
20.6895    0.0161   0.5793   0.0271   2.9310
20.9545    0.0186   0.6268   0.0317   2.7915
20.9261    0.0181   0.5588   0.0309   2.6848
20.5173    0.0140   0.5584   0.0233   3.0529
20.9027    0.0181   0.6365   0.0308   2.7799
21.1971    0.0217   0.6184   0.0373   1.5486
21.0426    0.0197   0.6420   0.0338   2.6434
20.8762    0.0176   0.5880   0.0299   2.7255
21.2174    0.0219   0.5074   0.0376   1.5448
20.7190    0.0158   0.6182   0.0267   2.8944
20.6396    0.0154   0.5262   0.0260   1.6926
20.9198    0.0180   0.5826   0.0307   1.6289
20.8963    0.0177   0.5010   0.0301   1.6360
20.9450    0.0181   0.5189   0.0308   1.6272
20.3646    0.0129   0.5378   0.0215   3.0939
20.2893    0.0125   0.4913   0.0208   3.1736
20.6388    0.0152   0.5707   0.0257   2.8090
20.5819    0.0145   0.5003   0.0243   1.7160
20.2517    0.0122   0.5569   0.0202   3.0699
20.0943    0.0111   0.5266   0.0182   3.2624
20.3049    0.0125   0.5655   0.0208   1.7696
20.6265    0.0151   0.4887   0.0253   1.7013
20.1063    0.0111   0.5286   0.0183   3.2280
20.1231    0.0112   0.6398   0.0184   1.8077
19.6808    0.0090   0.5902   0.0145   3.4492
18.6093    0.0059   2.1764   0.0089   1.8544
19.3901    0.0079   1.4711   0.0125   3.3682
19.2950    0.0076   1.2484   0.0119   3.5618
19.0528    0.0069   1.1840   0.0107   3.6935
19.2017    0.0073   1.7616   0.0114   1.9440
19.2425    0.0074   1.7607   0.0115   1.9417
18.9091    0.0065   1.8233   0.0100   1.9870
18.9806    0.0067   1.7870   0.0103   1.9764
19.0980    0.0070   1.7711   0.0109   1.9581
